COMMENT_ID,GAME_ID,VIDEO_ID,VIDEO_TITLE,DATE,COMMENT,USERNAME,SENTIMENT_SCORE,LIKE_COUNT,CAMPAIGN_ID
9477,19,ps_00198374,Helldivers 2 - Official Trailer,2026-01-15 21:39:00-08:00,"I just gifted my little bro a copy of God of War and it was only $20, what a steal!",@user_01fb1e782c,0.66,13,113
9478,19,ps_00198374,Helldivers 2 - Official Trailer,2026-01-15 22:46:00-08:00,"I've been waiting for a reason to upgrade to Premium and this is it, the lineup looks insane",@user_f534d4d101,0.62,21,113
9479,19,ps_00198374,Helldivers 2 - Official Trailer,2026-01-15 23:53:00-08:00,"This is gonna be a game changer for the PS5, can't wait to see what other exclusive deals they have in store 🤯",@user_cb1d8c00fb,0.95,17,113
9480,19,ps_00198374,Helldivers 2 - Official Trailer,2026-01-15 00:00:00-08:00,"Just watched the trailer and I'm HYPED, but I really hope they squash that annoying bug where the NPCs get stuck in infinite loops of walking into walls 🚫",@user_ddc7f279ee,0.95,27,113
9481,19,ps_00198374,Helldivers 2 - Official Trailer,2026-01-15 01:07:00-08:00,"I'm so sick of these pre-orders, can't even get a decent multiplayer experience without forking over extra cash 💸",@user_76a88f0757,-0.70,4,113
9482,19,ps_00198374,Helldivers 2 - Official Trailer,2026-01-15 02:14:00-08:00,"This bundle is straight fire, can't believe I get to play God of War Ragnarok and The Last of Us Part II with my new PS5 🤯",@user_09e901047d,0.66,16,113
9483,19,ps_00198374,Helldivers 2 - Official Trailer,2026-01-15 03:21:00-08:00,"This is a genius move by Sony, I mean who wouldn't want to gift their significant other a sick gaming experience on Valentine's Day? 💘🎮",@user_8d50f085ab,0.80,22,113
9484,19,ps_00198374,Helldivers 2 - Official Trailer,2026-01-15 04:28:00-08:00,"This ""upgrade"" is a total cash grab, Sony's just trying to milk us for more money with a fancy new name 💸😒",@user_3e6aae9dce,-0.47,3,113
9485,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 05:35:00-08:00,"This is just a desperate attempt to make PS Plus seem more exclusive, but really it's just a rebranding of the same old stuff 🙄",@user_c12426d979,-0.54,4,114
9486,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 06:42:00-08:00,"This is a solid move by Sony, but I'm still waiting for a PS5 price drop before I start buying more games 🤑",@user_5c82d03cd4,0.14,5,114
9487,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 07:49:00-08:00,"This Lexus commercial is straight fire 🔥, the way they showcased the performance of the car is insane!",@user_07d592afef,0.65,30,114
9488,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 08:56:00-08:00,"I was hyped for the PS5 Pro but the launch was kinda meh, still got a bunch of bugs to iron out 🤦‍♂️",@user_0d3319d937,0.12,2,114
9489,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 09:03:00-08:00,"I'm hyped for the new multiplayer games coming to PS Plus Essentials, but I'm still waiting to see if it's worth the upgrade from the basic plan 🤔",@user_aa75b36820,0.07,3,114
9490,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 10:10:00-08:00,"I'm excited for the new exclusives, but can we please get a better way to discover new games on the store? The current system is whack",@user_07276e3491,0.09,2,114
9491,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 11:17:00-08:00,"Sony's really reaching with this ""premium"" label, it's just a rehash of the same old PS Plus with a few extra bells and whistles 🚨",@user_12dc6f717a,-0.85,3,114
9492,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 12:24:00-08:00,"This trailer was the reason I begged my parents to get me a PS2 for my birthday, good times, good times 😊",@user_216e345f8b,0.01,3,114
9493,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 13:31:00-08:00,"I'm still salty about the whole PS Plus change, I mean I used to get so many good free games and now it's just a bunch of old stuff nobody wants to play",@user_f92144ffdc,-0.77,2,114
9494,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 14:38:00-08:00,"This is the kind of innovation we need more of in gaming, props to PS for making V-Day a little more lit 🔥",@user_84be926939,0.84,13,114
9495,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 15:45:00-08:00,"I remember playing the first Helldivers with my friends back in the day, this trailer just made me realize how much I've grown out of this type of game 😐",@user_e5895bc44c,-0.70,2,114
9496,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 16:52:00-08:00,"I remember watching this trailer back in the day and thinking Spider-Man 2 was gonna be a game changer, still holds up today 🕸️",@user_2d0fde5e48,-0.08,2,114
9497,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 17:59:00-08:00,"I'm so down for this, I can finally show my gaming buddies some love without spending a fortune 💸",@user_52db791c89,0.85,9,114
9498,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 18:06:00-08:00,"The search function is still trash, I type in a game's name and it shows me a bunch of irrelevant results, what's the point of even having a search bar?",@user_2f02a50fe6,-0.50,2,114
9499,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 19:13:00-08:00,"I'm so down for a game that's all about exploration and puzzle-solving, but I wish they'd show more of the actual gameplay and less of the fancy robot stuff 🤖",@user_9941af6df6,0.04,6,114
9500,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 20:20:00-08:00,"This ""gift"" feature is just a fancy way of saying ""we're gonna make you buy more stuff"" and honestly, my wallet is still recovering from the last State of Play",@user_34ccf6262c,-0.82,2,114
9501,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 21:27:00-08:00,What happened to the days of Crash Bandicoot and Spyro? Now it's all about the same old shooters and sports games 😔,@user_0defa5c8af,-0.73,2,114
9502,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 22:34:00-08:00,"I'm low-key salty that I gotta wait longer to play GTA VI on my Xbox, but I guess that's what I get for not being a PS5 fanboy 😒",@user_7b57d09ee7,-0.12,2,114
9503,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 23:41:00-08:00,"I'm low-key hoping my girlfriend gets me that new exclusive game I've been eyeing, fingers crossed 🤞",@user_7d6c9facd0,0.55,14,114
9504,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 00:48:00-08:00,This commercial is giving me Need for Speed vibes and I am HERE. FOR. IT. 🚗💨,@user_6fd7e4be7f,0.75,8,114
9505,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 01:55:00-08:00,"I'm not sure what's more impressive, the graphics or the fact that I'm still playing the same games I played as a kid just with better graphics 😂",@user_64dff36023,-0.14,6,114
9506,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 02:02:00-08:00,"I've been waiting for a reason to upgrade from my PS4 and this is it, the future is now 🔥",@user_242a154eed,0.95,8,114
9507,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 03:09:00-08:00,"I'm hyped for the PS5, but I'm not sure if I'm ready to drop that kind of cash on a console and a Lexus",@user_2d7fe92c65,0.13,6,114
9508,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 04:16:00-08:00,"Just upgraded to premium and I'm loving the new UI, it's so much more responsive and intuitive 👍.",@user_0912114608,0.84,33,114
9509,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 05:23:00-08:00,"I was really looking forward to a new multiplayer game, but this bundle is just a bunch of solo-player nonsense 😒",@user_d30f2272ed,-0.71,6,114
9510,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 06:30:00-08:00,"I don't care about the ""exclusive Lexus content"" or whatever, I just want to play games without breaking the bank, Sony's getting too greedy 🚫",@user_1796900754,-0.82,2,114
9511,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 07:37:00-08:00,"This is just a way for Sony to make more money off of us, I'm not buying into it, I'll stick with my Xbox",@user_dbb48483bb,-0.46,2,114
9512,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 08:44:00-08:00,"I remember playing the first game and feeling like I was actually a samurai, this trailer is giving me that same feeling all over again 😍",@user_d08422e319,0.90,8,114
9513,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 09:51:00-08:00,"This is just a cash grab, I'm not pre-ordering anything until I see some actual gameplay and not just a bunch of cutscenes",@user_425174ffe6,-0.67,3,114
9514,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 10:58:00-08:00,"This ""Always-On"" nonsense is just a recipe for disaster, my PS4 already runs hot enough as it is 😒",@user_cd8326aaf5,-0.78,5,114
9515,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 11:05:00-08:00,"I'm still on the fence about upgrading to Premium, I mean the extra perks are cool and all but I'm not sure if it's worth the extra cash 💸",@user_d6e5a24dd8,-0.10,6,114
9516,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 12:12:00-08:00,"This trailer is still better than most modern game trailers, the hype was real back in the day and it's still real now 🔥",@user_7bae4f3cf7,0.88,34,114
9517,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 13:19:00-08:00,"I remember playing the first Helldivers with my friends back in the day, this trailer is giving me some serious nostalgia vibes 🚀",@user_a0aa2caee9,-0.02,3,114
9518,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 14:26:00-08:00,"I'm so hyped for the PS5 Pro, but can we please get a patch for the bug that's been causing my controller to disconnect randomly? 🤦‍♂️",@user_2564415969,0.90,14,114
9519,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 15:33:00-08:00,"Can't believe they're trying to pass off this glitchy mess as a next-gen experience, hard pass from me 👎",@user_192931b87f,-0.70,5,114
9520,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 16:40:00-08:00,"I'm getting major nostalgia vibes from this, the way the snow is falling and the sound design is insane, can't wait to dive back into feudal Japan 🎮",@user_c903fae2ba,0.88,20,114
9521,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 17:47:00-08:00,"The PS5 Pro is a game changer, but I'm having some issues with the adaptive triggers, sometimes they just stop working mid game 😒",@user_e6a0b36ec9,0.77,18,114
9522,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 18:54:00-08:00,"I'm low-key excited to gift my gaming buddy a new game, hope they don't already have it lol",@user_bbcec491c5,-0.11,3,114
9523,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 19:01:00-08:00,"I'm still waiting for a decent store update, this ""play has no limits"" thing is just a fancy trailer, where's the actual improvement? 🙄",@user_e1b2c7d5a5,-0.80,5,114
9524,30,ps_00306d01,Resident Evil 9 - Official Trailer,2026-01-15 20:08:00-08:00,"I'm a bit skeptical about the whole ""Always-On"" thing, I don't want my console to be constantly running in the background and eating up my electricity bill 💸",@user_70dfc0c0f3,-0.11,6,114
9525,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 21:15:00-08:00,"This game is gonna be a masterpiece, but I'm still salty about the bug that makes the protagonist's sword get stuck in the environment, hope they fix it before launch 🤞",@user_50915335f4,0.58,30,104
9526,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 22:22:00-08:00,"Sony's really reaching with this ""premium"" label, it's just a rehash of the same old PS Plus with a few extra bells and whistles 🚨",@user_9fa500366f,-0.73,2,104
9527,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 23:29:00-08:00,Who thought it was a good idea to partner with a luxury car brand to sell a gaming console? It's just a bunch of unnecessary fluff to justify the high price,@user_508030dbf9,-0.63,6,104
9528,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 00:36:00-08:00,"I'm hyped for the single player campaign but I'm still on the fence about the multiplayer, hope it's not just a tacked on feature 🤔",@user_4ec1d0365c,-0.03,6,104
9529,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 01:43:00-08:00,"The multiplayer trailer looked insane, I need to get this bundle ASAP so I can join my friends in the fun",@user_0506d36ea0,0.81,20,104
9530,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 02:50:00-08:00,"The multiplayer trailer looked insane, I need to get this bundle ASAP so I can join my friends in the fun",@user_36d22f592a,0.55,34,104
9531,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 03:57:00-08:00,"I was so hyped for Helldivers 2 but the beta was a total mess, still got the same bugs from the first game 🤦‍♂️",@user_8d1c2905ca,-0.72,3,104
9532,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 04:04:00-08:00,"This is how you do game marketing, Sony! The ""store"" UI is so intuitive and easy to navigate, I'm hyped to play this on my PS5",@user_dabede0bfb,0.87,15,104
9533,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 05:11:00-08:00,"I'm not sure what to expect from the upgrade, but I'm hoping for some sick new features and games, fingers crossed 🤞",@user_0a9a5d8542,-0.08,3,104
9534,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 06:18:00-08:00,"I'm only upgrading if they can guarantee a significant boost in performance, don't wanna waste my money on some minor tweaks 🤑",@user_2b5f8b1d9f,-0.07,2,104
9535,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 07:25:00-08:00,"I'm still waiting for them to fix the lag and glitches on the regular PS Plus, now they're trying to sell us a premium upgrade? 🙄",@user_720d3597ff,-0.74,5,104
9536,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 08:32:00-08:00,"I'm so down for this game, but can we please get a patch for the weird camera stuttering? it's giving me a headache 🤯",@user_3946789e58,0.03,6,104
9537,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 09:39:00-08:00,I just spent $60 on a game for my bf and he's gonna freak when he sees it on his PS5 dashboard 🤫💸,@user_708729da27,0.66,25,104
9538,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 10:46:00-08:00,"Just got my PS5 Pro and it's already overheating and shutting down, what a joke",@user_456b922a4d,-0.62,5,104
9539,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 11:53:00-08:00,"I'm loving the vibe of this trailer, it's like they're saying ""we got you, gamers"" and I'm HERE. FOR. IT.",@user_1fcf191210,0.63,32,104
9540,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 12:00:00-08:00,"I'm still salty about the web swinging mechanics in this game, it's so buggy and unresponsive at times 🤦‍♂️",@user_7542d30a65,-0.83,2,104
9541,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 13:07:00-08:00,"I'm so hyped to play all these new games with my friends, the PS Plus essentials acquire is a total steal 🤑",@user_0790e3a675,0.85,24,104
9542,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 14:14:00-08:00,"This ""upgrade"" is a total cash grab, Sony's just trying to milk us for more money with a fancy new name 💸😒",@user_eb5e21df3b,-0.73,4,104
9543,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 15:21:00-08:00,"Sony's really reaching with this ""premium"" label, it's just a rehash of the same old PS Plus with a few extra bells and whistles 🚨",@user_a4f9d10fc4,-0.66,6,104
9544,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 16:28:00-08:00,"The transitions between scenes were so seamless, it felt like I was browsing the PS store itself",@user_cc5491aab5,0.66,15,104
9545,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 17:35:00-08:00,"Just got my PS5 Pro and it's already overheating and shutting down, what a joke",@user_d7f463aaa9,-0.77,2,104
9546,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 18:42:00-08:00,"This trailer is like a love letter to all the old school PlayStation fans, I'm so down for the PS5 Pro, let's go! 🔥",@user_9527f58525,0.57,30,104
9547,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 19:49:00-08:00,"I'm so sick of these pre-orders, can't even get a decent multiplayer experience without forking over extra cash 💸",@user_802fc02daf,-0.54,2,104
9548,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 20:56:00-08:00,"I was hyped for the PS5 Pro but the launch was kinda meh, still got a bunch of bugs to iron out 🤦‍♂️",@user_7fbb08dd36,0.02,6,104
9549,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 21:03:00-08:00,"This is exactly what I needed to get back into online gaming, the PS Plus essentials acquire is a total win",@user_bf20090c4a,0.61,7,104
9550,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 22:10:00-08:00,"I'm so hyped for the exclusive games, only on PlayStation baby!",@user_704afa22b0,0.63,28,104
9551,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 23:17:00-08:00,"This is what I'm talking about, PS Plus Essentials is the real MVP, no more FOMO for me, I'm all in 🚀",@user_4910eac62d,0.79,21,104
9552,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 00:24:00-08:00,"Just pre-ordered my PS5 and I'm expecting big things from this Always-On Brand Lexus feature, bring it on!",@user_a06c95c3c7,0.77,15,104
9553,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 01:31:00-08:00,"I loved the first Helldivers but this sequel is a disaster, so many bugs and poor optimization, what happened to the devs? 😡",@user_43b0b9d80a,-0.53,2,104
9554,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 02:38:00-08:00,"This Lexus commercial is straight fire 🔥, the way they showcased the performance of the car is insane!",@user_ac16856da3,0.67,7,104
9555,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 03:45:00-08:00,Anyone else having issues with the game freezing on the loading screen? Been happening to me nonstop since the last update 😒,@user_1863e01128,-0.11,4,104
9556,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 04:52:00-08:00,"I don't mind paying a bit more for the premium features, but I wish they had a more affordable middle tier option, $10 a month is a big jump from the basic plan 😐",@user_961b2a0dd2,-0.05,2,104
9557,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 05:59:00-08:00,This trailer is all hype but have you tried buying a game on the PS store lately? It's like they want to make it hard for you to give them money,@user_3bfdb14d12,-0.69,3,104
9558,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 06:06:00-08:00,"This is just a desperate attempt to make PS Plus seem more exclusive, but really it's just a rebranding of the same old stuff 🙄",@user_72ff56213f,-0.75,6,104
9559,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 07:13:00-08:00,"I'm low-key hoping my girlfriend gets me that new exclusive game I've been eyeing, fingers crossed 🤞",@user_0ffd4480ea,0.56,14,104
9560,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 08:20:00-08:00,"I love how they highlighted the game's accessibility features in a way that feels organic to the ""store"" experience, kudos to the devs",@user_be2c3fe0d1,0.84,26,104
9561,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 09:27:00-08:00,"I'm hyped for the PS5, but I'm not sure if I'm ready to drop that kind of cash on a console and a Lexus",@user_8da23ba455,-0.01,4,104
9562,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 10:34:00-08:00,"If they include a new Call of Duty, I'm sold, otherwise I'm good with my current gaming setup 😐",@user_0f43ac2457,-0.10,1,104
9563,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 11:41:00-08:00,"I'm so tired of these ""experiences"" and ""moments"" they're just a way to distract us from the lack of actual gameplay",@user_179d2820f1,-0.57,6,104
9564,2,ps_0002d906,Astro Bot - Official Trailer,2026-01-16 12:48:00-08:00,"I'm not impressed, I've been gaming since the PS1 era and this just looks like more of the same old stuff, where's the innovation?",@user_d5ec758a1a,-0.75,1,104
9565,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 13:55:00-08:00,"I remember watching this trailer back in the day and being so hyped for the game, still gives me chills to this day 😎",@user_21737aa4ad,0.08,6,105
9566,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 14:02:00-08:00,"I'm so tired of these flashy trailers, how about you fix the store's search function first?",@user_c268678aa2,-0.63,5,105
9567,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 15:09:00-08:00,"I'm all for supporting devs, but making exclusives exclusive to a paid service feels kinda scummy, idk maybe I'm just being cheap 🤑",@user_0c4220af58,0.04,2,105
9568,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 16:16:00-08:00,"I don't get why they didn't just keep the old layout, it wasn't broke so why fix it?",@user_237a907729,-0.14,1,105
9569,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 17:23:00-08:00,"This trailer is giving me major FOMO, I need to upgrade my PS5 ASAP to experience all this goodness 🚀",@user_f032e47e5c,0.57,20,105
9570,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 18:30:00-08:00,"I'm loving the vibe of this trailer, it's like they're saying ""we got you, gamers"" and I'm HERE. FOR. IT.",@user_c6573caa18,0.76,7,105
9571,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 19:37:00-08:00,"I was expecting something new and exciting, but this just looks like a lazy sequel, what happened to the creativity?",@user_33092a6f87,-0.51,3,105
9572,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 20:44:00-08:00,I swear if they ruin the single player experience with forced multiplayer elements I'm not pre-ordering,@user_7cedfede2b,-0.52,4,105
9573,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 21:51:00-08:00,"$10 a month is nothing compared to what we're getting, I'm so hyped for the new games and online features 🎮",@user_c26fe477a1,0.77,18,105
9574,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 22:58:00-08:00,"I'm loving the new game recommendation section, it's actually pretty on point and I found some new games to check out 👍",@user_49b61cdd9b,0.07,1,105
9575,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 23:05:00-08:00,"This trailer got me so pumped for the online heists, I'm talking 10-player crews and coordinated take downs",@user_2da8efe33a,0.60,10,105
9576,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 00:12:00-08:00,"I was really hyped for this game but the more I play it the more I realize how many glitches and bugs it has, what a disappointment",@user_1dcfb2a79d,-0.65,5,105
9577,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 01:19:00-08:00,"This is a cool idea, but I'm not sure how many people actually gift games on Valentine's Day, seems like a niche thing to me 🤔",@user_5ea71c9c90,0.13,5,105
9578,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 02:26:00-08:00,"I'm hyped for the new games, but can we get a better store layout already? It's still a mess to navigate",@user_aa2599d010,0.15,6,105
9579,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 03:33:00-08:00,"This is the kind of innovation we need more of in gaming, props to PS for making V-Day a little more lit 🔥",@user_2217af1ab1,0.87,10,105
9580,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 04:40:00-08:00,"I'm so hyped to play all these new games with my friends, the PS Plus essentials acquire is a total steal 🤑",@user_cdcae84139,0.72,22,105
9581,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 05:47:00-08:00,"I'm still waiting to see some real-world tests of the Premium upgrade, don't wanna take Sony's word for it 🤔",@user_f02d927027,0.15,5,105
9582,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 06:54:00-08:00,"What's the point of even calling it ""Essentials"" if it's not even the best version of PS Plus, just a watered down experience for the casuals 🤦‍♂️",@user_b3185377bf,-0.79,5,105
9583,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 07:01:00-08:00,"I guess it's cool that they're offering a bundle but it's not like it's a special edition or anything, just a bunch of standard games and a controller, meh 🤷‍♂️",@user_7aa02f900c,-0.04,3,105
9584,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 08:08:00-08:00,"I'm so sick of Sony trying to strong-arm people into buying their overpriced subscription service, it's like they're trying to make us feel left out on purpose.",@user_95427d2fb4,-0.69,5,105
9585,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 09:15:00-08:00,"The search function is still trash, I type in a game's name and it shows me a bunch of irrelevant results, what's the point of even having a search bar?",@user_db4f7b0808,-0.68,3,105
9586,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 10:22:00-08:00,"The transitions between scenes were so seamless, it felt like I was browsing the PS store itself",@user_6e79e0ce37,0.72,30,105
9587,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 11:29:00-08:00,"This trailer still gives me chills, the nostalgia is real, who else remembers playing this on their PS2?",@user_b1b67fb465,0.05,2,105
9588,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 12:36:00-08:00,"I love how they highlighted the game's accessibility features in a way that feels organic to the ""store"" experience, kudos to the devs",@user_f24443395c,0.70,34,105
9589,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 13:43:00-08:00,"I remember watching this trailer back in the day and thinking Spider-Man 2 was gonna be a game changer, still holds up today 🕸️",@user_9db9908366,-0.06,6,105
9590,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 14:50:00-08:00,"I'm not sure if I'm hyped or not, the bundle looks cool and all but it's not like it's exclusive to PS5, I can get the same games on PC",@user_aef986aa32,-0.09,5,105
9591,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 15:57:00-08:00,"I preordered this game and I'm already regretting it, the lag and glitches are insane, what a waste of money",@user_fdc11098dd,-0.60,7,105
9592,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 16:04:00-08:00,"I'm not sure what's more impressive, the game itself or the fact that they managed to make a PSVR game that doesn't make me feel like I'm gonna puke 🤢",@user_baa4f4c650,0.02,7,105
9593,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 17:11:00-08:00,"I had completely forgotten about this trailer, thanks for the throwback, it's crazy how much gaming has evolved since then",@user_dfd8e2059f,-0.06,4,105
9594,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 18:18:00-08:00,"I'm still waiting for a decent store update, this ""play has no limits"" thing is just a fancy trailer, where's the actual improvement? 🙄",@user_bc573653c9,-0.73,6,105
9595,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 19:25:00-08:00,"Just watched the new trailer and I'm so down for the new combat mechanics, but Insomniac please fix the bug where the game freezes during the quick-time events",@user_e9ac65f341,0.77,21,105
9596,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 20:32:00-08:00,"I had completely forgotten about this trailer, thanks for the throwback, brings back memories of gaming with my friends",@user_84b8e64b60,-0.10,3,105
9597,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 21:39:00-08:00,"This is why I'm a PlayStation fanboy, they always bring the heat with their exclusives 🔥",@user_33ff3bfc9b,0.62,19,105
9598,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 22:46:00-08:00,"I'm so hyped to play all these new games with my friends, the PS Plus essentials acquire is a total steal 🤑",@user_a28639d6ed,0.66,16,105
9599,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 23:53:00-08:00,"This ""upgrade"" is just a bunch of old games and a few decent exclusives, not worth the extra cash 💸",@user_179f007c82,-0.49,2,105
9600,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 00:00:00-08:00,"I'm so tired of these nostalgia-baiting ads, can't they just make a new game that's actually good?",@user_3d6b2dfe27,-0.58,4,105
9601,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 01:07:00-08:00,"I had completely forgotten about this trailer, thanks for the throwback, it's crazy how much gaming has evolved since then",@user_8bb7b3bb91,0.10,2,105
9602,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 02:14:00-08:00,"I'm so sick of these pre-orders, can't even get a decent multiplayer experience without forking over extra cash 💸",@user_60a8c9915b,-0.59,6,105
9603,1,ps_000131b5,Spider-Man 2 - Official Trailer,2026-01-16 03:21:00-08:00,"I'm hyped for the single player campaign but I'm still on the fence about the multiplayer, hope it's not just a tacked on feature 🤔",@user_8eb121070e,-0.07,5,105
