REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,SWIPE_UPS,STORY_OPENS,SCREEN_TIME_MS,LOADED_AT
2026-04-18,Always-On Brand Lexus,snap_ad_acct_0107,308.65,1254545,3688,2655,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-04-19,Always-On Brand Lexus,snap_ad_acct_0107,290.49,1254545,6016,4332,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-04-20,Always-On Brand Lexus,snap_ad_acct_0107,217.97,1090909,5307,3821,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-21,Always-On Brand Lexus,snap_ad_acct_0107,258.46,1090909,3131,2254,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-22,Always-On Brand Lexus,snap_ad_acct_0107,261.01,1090909,5193,3739,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-23,Always-On Brand Lexus,snap_ad_acct_0107,227.65,1090909,6109,4398,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-24,Always-On Brand Lexus,snap_ad_acct_0107,248.02,1090909,4467,3216,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-26,Always-On Brand Lexus,snap_ad_acct_0107,344.96,1254545,5225,3762,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-04-27,Always-On Brand Lexus,snap_ad_acct_0107,232.74,1090909,3742,2694,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-28,Always-On Brand Lexus,snap_ad_acct_0107,263.30,1090909,3933,2832,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-29,Always-On Brand Lexus,snap_ad_acct_0107,287.74,1090909,4124,2969,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-30,Always-On Brand Lexus,snap_ad_acct_0107,269.15,1090909,5307,3821,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-01,Always-On Brand Lexus,snap_ad_acct_0107,298.11,1254545,11667,8400,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-02,Always-On Brand Lexus,snap_ad_acct_0107,294.30,1254545,18170,13082,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-03,Always-On Brand Lexus,snap_ad_acct_0107,297.67,1090909,12559,9042,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-04,Always-On Brand Lexus,snap_ad_acct_0107,226.88,1090909,14054,10119,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-05,Always-On Brand Lexus,snap_ad_acct_0107,311.68,1090909,15734,11328,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-06,Always-On Brand Lexus,snap_ad_acct_0107,243.44,1090909,9425,6786,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-08,Always-On Brand Lexus,snap_ad_acct_0107,262.67,1254545,17527,12619,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-09,Always-On Brand Lexus,snap_ad_acct_0107,345.84,1254545,14796,10653,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-10,Always-On Brand Lexus,snap_ad_acct_0107,193.78,1090909,11541,8310,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-12,Always-On Brand Lexus,snap_ad_acct_0107,207.79,1090909,8855,6376,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-13,Always-On Brand Lexus,snap_ad_acct_0107,230.96,1090909,8876,6391,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-14,Always-On Brand Lexus,snap_ad_acct_0107,279.34,1090909,13880,9994,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-15,Always-On Brand Lexus,snap_ad_acct_0107,354.92,1254545,15597,11230,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-16,Always-On Brand Lexus,snap_ad_acct_0107,330.61,1254545,9053,6518,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-17,Always-On Brand Lexus,snap_ad_acct_0107,182.83,1090909,15125,10890,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-19,Always-On Brand Lexus,snap_ad_acct_0107,260.24,1090909,12980,9346,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-20,Always-On Brand Lexus,snap_ad_acct_0107,198.36,1090909,11749,8459,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-21,Always-On Brand Lexus,snap_ad_acct_0107,187.42,1090909,8522,6136,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-22,Always-On Brand Lexus,snap_ad_acct_0107,378.64,1254545,14717,10596,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-23,Always-On Brand Lexus,snap_ad_acct_0107,301.33,1254545,16023,11537,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-24,Always-On Brand Lexus,snap_ad_acct_0107,228.92,1090909,8813,6345,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-25,Always-On Brand Lexus,snap_ad_acct_0107,285.20,1090909,12781,9202,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-26,Always-On Brand Lexus,snap_ad_acct_0107,294.11,1090909,8727,6283,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-27,Always-On Brand Lexus,snap_ad_acct_0107,215.68,1090909,8381,6034,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-28,Always-On Brand Lexus,snap_ad_acct_0107,282.14,1090909,9408,6774,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-29,Always-On Brand Lexus,snap_ad_acct_0107,261.50,1254545,12656,9112,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-30,Always-On Brand Lexus,snap_ad_acct_0107,227.83,1254545,9153,6590,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-12-01,Always-On Brand Lexus,snap_ad_acct_0107,271.96,1090909,9866,7104,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-03,Always-On Brand Lexus,snap_ad_acct_0107,188.43,1090909,10632,7655,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-04,Always-On Brand Lexus,snap_ad_acct_0107,289.02,1090909,11562,8325,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-05,Always-On Brand Lexus,snap_ad_acct_0107,245.73,1090909,7862,5661,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-06,Always-On Brand Lexus,snap_ad_acct_0107,313.33,1254545,10749,7739,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-12-07,Always-On Brand Lexus,snap_ad_acct_0107,260.33,1254545,10808,7782,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-12-08,Always-On Brand Lexus,snap_ad_acct_0107,297.67,1090909,12134,8736,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-09,Always-On Brand Lexus,snap_ad_acct_0107,261.26,1090909,6226,4483,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-10,Always-On Brand Lexus,snap_ad_acct_0107,244.45,1090909,10583,7620,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-11,Always-On Brand Lexus,snap_ad_acct_0107,284.69,1090909,8308,5982,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-12,Always-On Brand Lexus,snap_ad_acct_0107,302.77,1090909,7258,5226,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-13,Always-On Brand Lexus,snap_ad_acct_0107,368.97,1254545,9246,6657,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-12-14,Always-On Brand Lexus,snap_ad_acct_0107,356.67,1254545,9958,7170,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-12-15,Always-On Brand Lexus,snap_ad_acct_0107,297.67,1090909,8766,6312,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-16,Always-On Brand Lexus,snap_ad_acct_0107,274.25,1090909,11101,7993,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-17,Always-On Brand Lexus,snap_ad_acct_0107,204.48,1090909,6826,4915,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-18,Always-On Brand Lexus,snap_ad_acct_0107,309.90,1090909,10824,7793,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-19,Always-On Brand Lexus,snap_ad_acct_0107,320.85,1090909,8534,6144,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-20,Always-On Brand Lexus,snap_ad_acct_0107,296.35,1254545,6178,4448,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-12-21,Always-On Brand Lexus,snap_ad_acct_0107,323.58,1254545,9635,6937,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-12-22,Always-On Brand Lexus,snap_ad_acct_0107,184.87,1090909,8137,5859,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-23,Always-On Brand Lexus,snap_ad_acct_0107,330.52,1090909,5670,4082,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-24,Always-On Brand Lexus,snap_ad_acct_0107,267.88,1090909,6032,4343,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-25,Always-On Brand Lexus,snap_ad_acct_0107,308.88,1090909,9852,7093,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-26,Always-On Brand Lexus,snap_ad_acct_0107,293.60,1090909,6781,4882,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-27,Always-On Brand Lexus,snap_ad_acct_0107,318.31,1254545,9141,6582,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-12-28,Always-On Brand Lexus,snap_ad_acct_0107,356.97,1254545,6893,4963,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-12-29,Always-On Brand Lexus,snap_ad_acct_0107,220.26,1090909,5204,3747,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-12-30,Always-On Brand Lexus,snap_ad_acct_0107,323.90,1090909,5011,3608,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-01,Always-On Brand Lexus,snap_ad_acct_0107,311.42,1090909,5753,4142,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-02,Always-On Brand Lexus,snap_ad_acct_0107,303.53,1090909,5113,3681,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-03,Always-On Brand Lexus,snap_ad_acct_0107,317.14,1254545,5227,3763,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-01-04,Always-On Brand Lexus,snap_ad_acct_0107,238.95,1254545,8510,6127,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-01-05,Always-On Brand Lexus,snap_ad_acct_0107,291.31,1090909,7174,5165,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-06,Always-On Brand Lexus,snap_ad_acct_0107,276.54,1090909,7260,5227,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-07,Always-On Brand Lexus,snap_ad_acct_0107,273.99,1090909,7745,5576,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-08,Always-On Brand Lexus,snap_ad_acct_0107,268.14,1090909,7313,5265,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-09,Always-On Brand Lexus,snap_ad_acct_0107,326.45,1090909,7526,5419,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-10,Always-On Brand Lexus,snap_ad_acct_0107,307.48,1254545,7562,5445,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-01-11,Always-On Brand Lexus,snap_ad_acct_0107,250.37,1254545,5420,3902,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-01-12,Always-On Brand Lexus,snap_ad_acct_0107,234.27,1090909,3978,2864,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-13,Always-On Brand Lexus,snap_ad_acct_0107,327.98,1090909,6217,4476,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-14,Always-On Brand Lexus,snap_ad_acct_0107,179.52,1090909,5831,4198,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-15,Always-On Brand Lexus,snap_ad_acct_0107,203.97,1090909,4800,3456,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-16,Always-On Brand Lexus,snap_ad_acct_0107,265.08,1090909,4191,3018,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-17,Always-On Brand Lexus,snap_ad_acct_0107,331.20,1254545,7419,5342,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-01-18,Always-On Brand Lexus,snap_ad_acct_0107,378.64,1254545,5755,4144,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-01-19,Always-On Brand Lexus,snap_ad_acct_0107,294.11,1090909,4858,3498,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-20,Always-On Brand Lexus,snap_ad_acct_0107,329.76,1090909,5655,4072,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-21,Always-On Brand Lexus,snap_ad_acct_0107,283.41,1090909,6029,4341,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-22,Always-On Brand Lexus,snap_ad_acct_0107,293.35,1090909,4391,3162,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-23,Always-On Brand Lexus,snap_ad_acct_0107,306.59,1090909,5727,4123,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-24,Always-On Brand Lexus,snap_ad_acct_0107,322.41,1254545,3557,2561,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-01-25,Always-On Brand Lexus,snap_ad_acct_0107,247.15,1254545,5796,4173,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-01-26,Always-On Brand Lexus,snap_ad_acct_0107,185.63,1090909,6109,4398,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-27,Always-On Brand Lexus,snap_ad_acct_0107,260.24,1090909,3665,2639,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-28,Always-On Brand Lexus,snap_ad_acct_0107,224.34,1090909,4964,3574,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-29,Always-On Brand Lexus,snap_ad_acct_0107,219.25,1090909,4429,3189,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-30,Always-On Brand Lexus,snap_ad_acct_0107,235.80,1090909,3513,2529,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-01-31,Always-On Brand Lexus,snap_ad_acct_0107,283.17,1254545,4215,3035,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-02-01,Always-On Brand Lexus,snap_ad_acct_0107,240.71,1254545,6894,4964,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-02-02,Always-On Brand Lexus,snap_ad_acct_0107,242.16,1090909,4391,3162,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-03,Always-On Brand Lexus,snap_ad_acct_0107,301.49,1090909,6071,4371,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-04,Always-On Brand Lexus,snap_ad_acct_0107,286.98,1090909,3207,2309,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-06,Always-On Brand Lexus,snap_ad_acct_0107,284.43,1090909,3284,2364,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-07,Always-On Brand Lexus,snap_ad_acct_0107,299.86,1254545,4742,3414,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-02-08,Always-On Brand Lexus,snap_ad_acct_0107,262.67,1254545,4567,3288,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-02-09,Always-On Brand Lexus,snap_ad_acct_0107,244.96,1090909,5880,4234,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-10,Always-On Brand Lexus,snap_ad_acct_0107,202.95,1090909,3360,2419,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-11,Always-On Brand Lexus,snap_ad_acct_0107,194.04,1090909,4162,2997,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-12,Always-On Brand Lexus,snap_ad_acct_0107,304.29,1090909,3895,2804,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-13,Always-On Brand Lexus,snap_ad_acct_0107,198.11,1090909,3322,2392,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-14,Always-On Brand Lexus,snap_ad_acct_0107,296.94,1254545,6630,4774,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-02-15,Always-On Brand Lexus,snap_ad_acct_0107,219.04,1254545,5357,3857,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-02-16,Always-On Brand Lexus,snap_ad_acct_0107,301.24,1090909,5345,3848,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-17,Always-On Brand Lexus,snap_ad_acct_0107,256.42,1090909,4505,3244,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-18,Always-On Brand Lexus,snap_ad_acct_0107,247.00,1090909,3322,2392,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-19,Always-On Brand Lexus,snap_ad_acct_0107,296.66,1090909,4009,2886,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-20,Always-On Brand Lexus,snap_ad_acct_0107,179.78,1090909,4391,3162,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-21,Always-On Brand Lexus,snap_ad_acct_0107,285.81,1254545,6806,4900,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-02-22,Always-On Brand Lexus,snap_ad_acct_0107,294.59,1254545,6499,4679,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-02-23,Always-On Brand Lexus,snap_ad_acct_0107,277.56,1090909,3742,2694,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-24,Always-On Brand Lexus,snap_ad_acct_0107,263.55,1090909,4467,3216,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-25,Always-On Brand Lexus,snap_ad_acct_0107,276.03,1090909,4582,3299,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-26,Always-On Brand Lexus,snap_ad_acct_0107,268.14,1090909,6071,4371,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-02-28,Always-On Brand Lexus,snap_ad_acct_0107,222.85,1254545,4435,3193,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-03-01,Always-On Brand Lexus,snap_ad_acct_0107,293.42,1254545,7025,5058,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-03-02,Always-On Brand Lexus,snap_ad_acct_0107,267.88,1090909,4773,3437,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-03,Always-On Brand Lexus,snap_ad_acct_0107,253.37,1090909,4696,3381,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-04,Always-On Brand Lexus,snap_ad_acct_0107,210.59,1090909,3551,2557,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-05,Always-On Brand Lexus,snap_ad_acct_0107,270.43,1090909,5575,4014,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-06,Always-On Brand Lexus,snap_ad_acct_0107,238.85,1090909,3475,2502,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-07,Always-On Brand Lexus,snap_ad_acct_0107,329.73,1254545,4654,3351,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-03-08,Always-On Brand Lexus,snap_ad_acct_0107,338.23,1254545,4742,3414,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-03-09,Always-On Brand Lexus,snap_ad_acct_0107,246.49,1090909,3971,2859,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-10,Always-On Brand Lexus,snap_ad_acct_0107,297.16,1090909,4620,3326,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-12,Always-On Brand Lexus,snap_ad_acct_0107,316.52,1090909,3245,2336,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-13,Always-On Brand Lexus,snap_ad_acct_0107,298.44,1090909,3360,2419,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-14,Always-On Brand Lexus,snap_ad_acct_0107,331.49,1254545,4610,3319,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-03-15,Always-On Brand Lexus,snap_ad_acct_0107,315.97,1254545,6586,4742,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-03-16,Always-On Brand Lexus,snap_ad_acct_0107,258.46,1090909,3513,2529,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-17,Always-On Brand Lexus,snap_ad_acct_0107,248.53,1090909,5727,4123,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-18,Always-On Brand Lexus,snap_ad_acct_0107,326.45,1090909,5918,4261,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-19,Always-On Brand Lexus,snap_ad_acct_0107,308.37,1090909,4353,3134,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-20,Always-On Brand Lexus,snap_ad_acct_0107,321.86,1090909,5613,4041,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-21,Always-On Brand Lexus,snap_ad_acct_0107,320.36,1254545,6059,4362,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-03-22,Always-On Brand Lexus,snap_ad_acct_0107,362.53,1254545,6147,4426,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-03-23,Always-On Brand Lexus,snap_ad_acct_0107,185.12,1090909,3207,2309,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-25,Always-On Brand Lexus,snap_ad_acct_0107,261.26,1090909,3398,2447,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-26,Always-On Brand Lexus,snap_ad_acct_0107,254.64,1090909,5422,3904,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-27,Always-On Brand Lexus,snap_ad_acct_0107,213.90,1090909,5498,3959,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-28,Always-On Brand Lexus,snap_ad_acct_0107,243.05,1254545,6630,4774,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-03-29,Always-On Brand Lexus,snap_ad_acct_0107,275.85,1254545,6411,4616,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-03-30,Always-On Brand Lexus,snap_ad_acct_0107,271.19,1090909,3245,2336,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-03-31,Always-On Brand Lexus,snap_ad_acct_0107,268.14,1090909,5345,3848,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-01,Always-On Brand Lexus,snap_ad_acct_0107,228.16,1090909,3093,2227,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-02,Always-On Brand Lexus,snap_ad_acct_0107,306.84,1090909,5956,4288,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-03,Always-On Brand Lexus,snap_ad_acct_0107,292.84,1090909,3704,2667,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-04,Always-On Brand Lexus,snap_ad_acct_0107,213.18,1254545,3952,2845,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-04-05,Always-On Brand Lexus,snap_ad_acct_0107,262.67,1254545,5664,4078,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-04-06,Always-On Brand Lexus,snap_ad_acct_0107,309.90,1090909,3856,2776,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-07,Always-On Brand Lexus,snap_ad_acct_0107,282.14,1090909,5689,4096,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-09,Always-On Brand Lexus,snap_ad_acct_0107,265.59,1090909,5727,4123,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-10,Always-On Brand Lexus,snap_ad_acct_0107,279.59,1090909,5269,3794,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-11,Always-On Brand Lexus,snap_ad_acct_0107,212.01,1254545,5313,3825,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-04-12,Always-On Brand Lexus,snap_ad_acct_0107,374.54,1254545,3776,2719,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-04-13,Always-On Brand Lexus,snap_ad_acct_0107,186.91,1090909,5804,4179,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-14,Always-On Brand Lexus,snap_ad_acct_0107,227.39,1090909,5727,4123,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-15,Always-On Brand Lexus,snap_ad_acct_0107,254.64,1090909,3589,2584,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-16,Always-On Brand Lexus,snap_ad_acct_0107,264.57,1090909,5384,3876,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-17,Always-On Brand Lexus,snap_ad_acct_0107,180.54,1090909,4925,3546,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-18,Always-On Brand Lexus,snap_ad_acct_0107,327.98,1254545,5884,4236,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-04-19,Always-On Brand Lexus,snap_ad_acct_0107,332.08,1254545,6191,4458,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-04-20,Always-On Brand Lexus,snap_ad_acct_0107,287.49,1090909,4429,3189,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-21,Always-On Brand Lexus,snap_ad_acct_0107,186.65,1090909,4429,3189,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-22,Always-On Brand Lexus,snap_ad_acct_0107,180.79,1090909,5536,3986,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-23,Always-On Brand Lexus,snap_ad_acct_0107,316.77,1090909,5842,4206,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-24,Always-On Brand Lexus,snap_ad_acct_0107,218.74,1090909,4773,3437,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-26,Always-On Brand Lexus,snap_ad_acct_0107,279.95,1254545,4962,3573,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2026-04-27,Always-On Brand Lexus,snap_ad_acct_0107,256.68,1090909,4200,3024,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-28,Always-On Brand Lexus,snap_ad_acct_0107,269.92,1090909,3513,2529,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-29,Always-On Brand Lexus,snap_ad_acct_0107,289.27,1090909,5155,3712,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2026-04-30,Always-On Brand Lexus,snap_ad_acct_0107,210.08,1090909,5193,3739,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-01,Always-On Brand Lexus,snap_ad_acct_0107,268.24,1254545,18567,13368,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-02,Always-On Brand Lexus,snap_ad_acct_0107,284.34,1254545,14810,10663,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-03,Always-On Brand Lexus,snap_ad_acct_0107,279.59,1090909,12989,9352,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-04,Always-On Brand Lexus,snap_ad_acct_0107,214.92,1090909,14374,10349,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-05,Always-On Brand Lexus,snap_ad_acct_0107,318.81,1090909,10138,7299,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-06,Always-On Brand Lexus,snap_ad_acct_0107,261.52,1090909,9111,6560,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-08,Always-On Brand Lexus,snap_ad_acct_0107,266.48,1254545,14330,10318,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-09,Always-On Brand Lexus,snap_ad_acct_0107,282.88,1254545,18201,13105,602182,4767271000,2026-05-04 11:41:56.965000-07:00
