DATE_DAY,TITLE_ID,EVENT_TYPE,EVENT_COUNT,REVENUE_USD
2026-02-14,9,VIEW,631,0.00
2026-02-14,9,WISHLIST,162,0.00
2026-02-14,9,PURCHASE,61,659.31
2026-02-14,11,PREORDER,12,847.38
2026-02-14,11,ADD_TO_CART,50,0.00
2026-02-14,11,VIEW,359,0.00
2026-02-14,11,WISHLIST,132,0.00
2026-02-14,11,PURCHASE,42,711.80
2026-02-14,13,PREORDER,7,523.55
2026-02-14,13,ADD_TO_CART,55,0.00
2026-02-14,13,VIEW,648,0.00
2026-02-14,13,WISHLIST,130,0.00
2026-02-14,13,PURCHASE,45,2152.19
2026-02-14,15,PREORDER,7,766.19
2026-02-14,15,ADD_TO_CART,22,0.00
2026-02-14,15,VIEW,619,0.00
2026-02-14,15,WISHLIST,65,0.00
2026-02-14,15,PURCHASE,23,2122.80
2026-02-14,17,PREORDER,11,1015.37
2026-02-14,17,ADD_TO_CART,41,0.00
2026-02-14,17,VIEW,331,0.00
2026-02-14,17,WISHLIST,126,0.00
2026-02-14,17,PURCHASE,23,1625.17
2026-02-14,19,PREORDER,19,944.44
2026-02-14,19,ADD_TO_CART,41,0.00
2026-02-14,19,VIEW,1096,0.00
2026-02-14,19,WISHLIST,105,0.00
2026-02-14,19,PURCHASE,22,776.89
2026-02-14,21,PREORDER,10,1092.82
2026-02-14,21,ADD_TO_CART,73,0.00
2026-02-14,21,VIEW,925,0.00
2026-02-14,21,WISHLIST,101,0.00
2026-02-14,21,PURCHASE,55,634.11
2026-02-14,23,PREORDER,11,342.50
2026-02-14,23,ADD_TO_CART,52,0.00
2026-02-14,23,VIEW,453,0.00
2026-02-14,23,WISHLIST,194,0.00
2026-02-14,23,PURCHASE,46,2124.90
2026-02-14,25,PREORDER,10,308.90
2026-02-14,25,ADD_TO_CART,35,0.00
2026-02-14,25,VIEW,664,0.00
2026-02-14,25,WISHLIST,133,0.00
2026-02-14,25,PURCHASE,38,1849.84
2026-02-14,27,PREORDER,7,826.85
2026-02-14,27,ADD_TO_CART,60,0.00
2026-02-14,27,VIEW,878,0.00
2026-02-14,27,WISHLIST,86,0.00
2026-02-14,27,PURCHASE,25,1079.25
2026-02-14,29,PREORDER,4,388.23
2026-02-14,29,ADD_TO_CART,20,0.00
2026-02-14,29,VIEW,760,0.00
2026-02-14,29,WISHLIST,36,0.00
2026-02-14,29,PURCHASE,30,1864.53
2026-02-15,2,PREORDER,37,799.79
2026-02-15,2,ADD_TO_CART,102,0.00
2026-02-15,2,VIEW,1932,0.00
2026-02-15,2,WISHLIST,125,0.00
2026-02-15,2,PURCHASE,154,1287.12
2026-02-15,4,PREORDER,11,649.54
2026-02-15,4,ADD_TO_CART,81,0.00
2026-02-15,4,VIEW,965,0.00
2026-02-15,4,WISHLIST,95,0.00
2026-02-15,4,PURCHASE,16,1919.13
2026-02-15,6,PREORDER,12,959.37
2026-02-15,6,ADD_TO_CART,41,0.00
2026-02-15,6,VIEW,775,0.00
2026-02-15,6,WISHLIST,140,0.00
2026-02-15,6,PURCHASE,60,1673.46
2026-02-15,8,PREORDER,12,853.91
2026-02-15,8,ADD_TO_CART,61,0.00
2026-02-15,8,VIEW,1113,0.00
2026-02-15,8,WISHLIST,148,0.00
2026-02-15,8,PURCHASE,44,1872.93
2026-02-15,10,PREORDER,6,967.77
2026-02-15,10,ADD_TO_CART,23,0.00
2026-02-15,10,VIEW,493,0.00
2026-02-15,10,WISHLIST,101,0.00
2026-02-15,10,PURCHASE,15,1127.54
2026-02-15,12,PREORDER,11,1029.36
2026-02-15,12,ADD_TO_CART,56,0.00
2026-02-15,12,VIEW,356,0.00
2026-02-15,12,WISHLIST,86,0.00
2026-02-15,12,PURCHASE,32,2339.07
2026-02-15,14,PREORDER,9,1118.95
2026-02-15,14,ADD_TO_CART,35,0.00
2026-02-15,14,VIEW,584,0.00
2026-02-15,14,WISHLIST,59,0.00
2026-02-15,14,PURCHASE,26,2345.36
2026-02-15,16,PREORDER,8,918.31
2026-02-15,16,ADD_TO_CART,58,0.00
2026-02-15,16,VIEW,430,0.00
2026-02-15,16,WISHLIST,48,0.00
2026-02-15,16,PURCHASE,44,1282.92
2026-02-15,18,PREORDER,4,362.10
2026-02-15,18,ADD_TO_CART,46,0.00
2026-02-15,18,VIEW,655,0.00
2026-02-15,18,WISHLIST,64,0.00
2026-02-15,18,PURCHASE,21,646.71
2026-02-15,20,PREORDER,16,654.20
2026-02-15,20,ADD_TO_CART,28,0.00
2026-02-15,20,VIEW,958,0.00
2026-02-15,20,WISHLIST,53,0.00
2026-02-15,20,PURCHASE,50,1381.60
2026-02-15,22,PREORDER,18,482.49
2026-02-15,22,ADD_TO_CART,70,0.00
2026-02-15,22,VIEW,337,0.00
2026-02-15,22,WISHLIST,116,0.00
2026-02-15,22,PURCHASE,51,768.49
2026-02-15,24,PREORDER,16,957.50
2026-02-15,24,ADD_TO_CART,72,0.00
2026-02-15,24,VIEW,460,0.00
2026-02-15,24,WISHLIST,163,0.00
2026-02-15,24,PURCHASE,22,2469.25
2026-02-15,26,PREORDER,12,706.46
2026-02-15,26,ADD_TO_CART,18,0.00
2026-02-15,26,VIEW,735,0.00
2026-02-15,26,WISHLIST,49,0.00
2026-02-15,26,PURCHASE,40,1499.19
2026-02-15,28,PREORDER,14,426.49
2026-02-15,28,ADD_TO_CART,42,0.00
2026-02-15,28,VIEW,596,0.00
2026-02-15,28,WISHLIST,46,0.00
2026-02-15,28,PURCHASE,16,1931.72
2026-02-15,30,PREORDER,5,559.94
2026-02-15,30,ADD_TO_CART,59,0.00
2026-02-15,30,VIEW,545,0.00
2026-02-15,30,WISHLIST,65,0.00
2026-02-15,30,PURCHASE,28,1644.07
2026-02-16,1,PREORDER,20,754.06
2026-02-16,1,ADD_TO_CART,83,0.00
2026-02-16,1,VIEW,1536,0.00
2026-02-16,1,WISHLIST,304,0.00
2026-02-16,1,PURCHASE,99,1515.98
2026-02-16,3,PREORDER,14,797.92
2026-02-16,3,ADD_TO_CART,27,0.00
2026-02-16,3,VIEW,785,0.00
2026-02-16,3,WISHLIST,134,0.00
2026-02-16,3,PURCHASE,30,2328.57
2026-02-16,5,PREORDER,5,1044.30
2026-02-16,5,ADD_TO_CART,29,0.00
2026-02-16,5,VIEW,570,0.00
2026-02-16,5,WISHLIST,64,0.00
2026-02-16,5,PURCHASE,33,2458.75
2026-02-16,7,PREORDER,7,883.78
2026-02-16,7,ADD_TO_CART,69,0.00
2026-02-16,7,VIEW,285,0.00
2026-02-16,7,WISHLIST,98,0.00
2026-02-16,7,PURCHASE,48,2036.71
2026-02-16,9,PREORDER,13,458.22
2026-02-16,9,ADD_TO_CART,43,0.00
2026-02-16,9,VIEW,282,0.00
2026-02-16,9,WISHLIST,111,0.00
2026-02-16,9,PURCHASE,20,1471.89
2026-02-16,11,PREORDER,7,984.57
2026-02-16,11,ADD_TO_CART,35,0.00
2026-02-16,11,VIEW,497,0.00
2026-02-16,11,WISHLIST,43,0.00
2026-02-16,11,PURCHASE,26,980.56
2026-02-16,13,PREORDER,8,288.37
2026-02-16,13,ADD_TO_CART,54,0.00
2026-02-16,13,VIEW,317,0.00
2026-02-16,13,WISHLIST,99,0.00
2026-02-16,13,PURCHASE,21,1650.36
2026-02-16,15,PREORDER,7,663.53
2026-02-16,15,ADD_TO_CART,42,0.00
2026-02-16,15,VIEW,346,0.00
2026-02-16,15,WISHLIST,88,0.00
2026-02-16,15,PURCHASE,21,1648.26
2026-02-16,17,PREORDER,10,392.89
2026-02-16,17,ADD_TO_CART,40,0.00
2026-02-16,17,VIEW,323,0.00
2026-02-16,17,WISHLIST,81,0.00
2026-02-16,17,PURCHASE,23,1589.47
2026-02-16,19,PREORDER,6,863.25
2026-02-16,19,ADD_TO_CART,54,0.00
2026-02-16,19,VIEW,821,0.00
2026-02-16,19,WISHLIST,63,0.00
2026-02-16,19,PURCHASE,32,837.78
2026-02-16,21,PREORDER,4,351.83
2026-02-16,21,ADD_TO_CART,38,0.00
2026-02-16,21,VIEW,405,0.00
2026-02-16,21,WISHLIST,155,0.00
2026-02-16,21,PURCHASE,34,2074.50
2026-02-16,23,PREORDER,13,355.56
2026-02-16,23,ADD_TO_CART,32,0.00
2026-02-16,23,VIEW,823,0.00
2026-02-16,23,WISHLIST,148,0.00
2026-02-16,23,PURCHASE,33,1085.54
2026-02-16,25,PREORDER,4,365.83
2026-02-16,25,ADD_TO_CART,41,0.00
2026-02-16,25,VIEW,491,0.00
2026-02-16,25,WISHLIST,91,0.00
2026-02-16,25,PURCHASE,21,1690.26
2026-02-16,27,PREORDER,3,659.80
2026-02-16,27,ADD_TO_CART,17,0.00
2026-02-16,27,VIEW,464,0.00
2026-02-16,27,WISHLIST,87,0.00
2026-02-16,27,PURCHASE,23,789.49
2026-02-16,29,PREORDER,3,703.66
2026-02-16,29,ADD_TO_CART,49,0.00
2026-02-16,29,VIEW,714,0.00
2026-02-16,29,WISHLIST,102,0.00
2026-02-16,29,PURCHASE,26,2483.95
2026-02-17,2,PREORDER,30,456.35
2026-02-17,2,ADD_TO_CART,60,0.00
2026-02-17,2,VIEW,1476,0.00
2026-02-17,2,WISHLIST,256,0.00
2026-02-17,2,PURCHASE,41,1902.33
2026-02-17,4,PREORDER,8,293.04
2026-02-17,4,ADD_TO_CART,40,0.00
2026-02-17,4,VIEW,358,0.00
2026-02-17,4,WISHLIST,120,0.00
2026-02-17,4,PURCHASE,39,1012.06
2026-02-17,6,PREORDER,11,856.71
2026-02-17,6,ADD_TO_CART,28,0.00
2026-02-17,6,VIEW,488,0.00
2026-02-17,6,WISHLIST,87,0.00
2026-02-17,6,PURCHASE,48,1868.73
2026-02-17,8,PREORDER,10,873.51
2026-02-17,8,ADD_TO_CART,39,0.00
2026-02-17,8,VIEW,978,0.00
2026-02-17,8,WISHLIST,75,0.00
2026-02-17,8,PURCHASE,47,1291.32
2026-02-17,10,PREORDER,7,550.61
2026-02-17,10,ADD_TO_CART,51,0.00
2026-02-17,10,VIEW,212,0.00
2026-02-17,10,WISHLIST,50,0.00
2026-02-17,10,PURCHASE,33,1696.56
2026-02-17,12,PREORDER,6,824.05
2026-02-17,12,ADD_TO_CART,20,0.00
2026-02-17,12,VIEW,410,0.00
2026-02-17,12,WISHLIST,31,0.00
2026-02-17,12,PURCHASE,36,1799.44
2026-02-17,14,PREORDER,5,839.92
2026-02-17,14,ADD_TO_CART,39,0.00
2026-02-17,14,VIEW,697,0.00
2026-02-17,14,WISHLIST,76,0.00
2026-02-17,14,PURCHASE,26,774.79
2026-02-17,16,PREORDER,8,780.19
2026-02-17,16,ADD_TO_CART,36,0.00
2026-02-17,16,VIEW,262,0.00
2026-02-17,16,WISHLIST,101,0.00
2026-02-17,16,PURCHASE,17,718.10
2026-02-17,18,PREORDER,11,729.79
2026-02-17,18,ADD_TO_CART,34,0.00
2026-02-17,18,VIEW,188,0.00
2026-02-17,18,WISHLIST,91,0.00
2026-02-17,18,PURCHASE,31,1572.68
2026-02-17,20,PREORDER,5,846.45
2026-02-17,20,ADD_TO_CART,22,0.00
2026-02-17,20,VIEW,831,0.00
2026-02-17,20,WISHLIST,121,0.00
2026-02-17,20,PURCHASE,30,850.38
2026-02-17,22,PREORDER,7,1041.50
2026-02-17,22,ADD_TO_CART,30,0.00
2026-02-17,22,VIEW,439,0.00
2026-02-17,22,WISHLIST,84,0.00
2026-02-17,22,PURCHASE,48,1520.18
2026-02-17,24,PREORDER,13,534.75
2026-02-17,24,ADD_TO_CART,68,0.00
2026-02-17,24,VIEW,712,0.00
2026-02-17,24,WISHLIST,52,0.00
2026-02-17,24,PURCHASE,18,1952.72
2026-02-17,26,PREORDER,10,769.92
2026-02-17,26,ADD_TO_CART,15,0.00
2026-02-17,26,VIEW,271,0.00
2026-02-17,26,WISHLIST,73,0.00
2026-02-17,26,PURCHASE,35,753.79
2026-02-17,28,PREORDER,3,814.72
2026-02-17,28,ADD_TO_CART,41,0.00
2026-02-17,28,VIEW,712,0.00
2026-02-17,28,WISHLIST,101,0.00
2026-02-17,28,PURCHASE,11,2330.67
2026-02-17,30,PREORDER,6,949.11
2026-02-17,30,ADD_TO_CART,14,0.00
2026-02-17,30,VIEW,484,0.00
2026-02-17,30,WISHLIST,59,0.00
2026-02-17,30,PURCHASE,27,1253.52
2026-02-18,1,PREORDER,14,907.11
2026-02-18,1,ADD_TO_CART,140,0.00
2026-02-18,1,VIEW,1230,0.00
2026-02-18,1,WISHLIST,313,0.00
2026-02-18,1,PURCHASE,30,955.36
2026-02-18,3,PREORDER,13,738.19
2026-02-18,3,ADD_TO_CART,28,0.00
2026-02-18,3,VIEW,995,0.00
2026-02-18,3,WISHLIST,85,0.00
2026-02-18,3,PURCHASE,24,697.10
2026-02-18,5,PREORDER,6,579.54
2026-02-18,5,ADD_TO_CART,28,0.00
2026-02-18,5,VIEW,880,0.00
2026-02-18,5,WISHLIST,150,0.00
2026-02-18,5,PURCHASE,21,1159.03
2026-02-18,7,PREORDER,7,969.64
2026-02-18,7,ADD_TO_CART,64,0.00
2026-02-18,7,VIEW,451,0.00
2026-02-18,7,WISHLIST,75,0.00
2026-02-18,7,PURCHASE,31,1998.91
2026-02-18,9,PREORDER,8,529.15
2026-02-18,9,ADD_TO_CART,48,0.00
2026-02-18,9,VIEW,538,0.00
2026-02-18,9,WISHLIST,116,0.00
2026-02-18,9,PURCHASE,27,1484.49
2026-02-18,11,PREORDER,6,1003.23
2026-02-18,11,ADD_TO_CART,19,0.00
2026-02-18,11,VIEW,655,0.00
2026-02-18,11,WISHLIST,80,0.00
2026-02-18,11,PURCHASE,25,892.37
2026-02-18,13,PREORDER,9,852.98
2026-02-18,13,ADD_TO_CART,32,0.00
2026-02-18,13,VIEW,566,0.00
2026-02-18,13,WISHLIST,78,0.00
2026-02-18,13,PURCHASE,29,791.59
2026-02-18,15,PREORDER,5,1070.43
2026-02-18,15,ADD_TO_CART,50,0.00
2026-02-18,15,VIEW,334,0.00
2026-02-18,15,WISHLIST,74,0.00
2026-02-18,15,PURCHASE,25,2481.85
2026-02-18,17,PREORDER,8,836.18
2026-02-18,17,ADD_TO_CART,43,0.00
2026-02-18,17,VIEW,703,0.00
2026-02-18,17,WISHLIST,30,0.00
2026-02-18,17,PURCHASE,34,730.70
2026-02-18,19,PREORDER,8,1066.69
2026-02-18,19,ADD_TO_CART,53,0.00
2026-02-18,19,VIEW,535,0.00
2026-02-18,19,WISHLIST,121,0.00
2026-02-18,19,PURCHASE,34,2103.90
2026-02-18,21,PREORDER,6,871.65
2026-02-18,21,ADD_TO_CART,69,0.00
2026-02-18,21,VIEW,371,0.00
2026-02-18,21,WISHLIST,155,0.00
2026-02-18,21,PURCHASE,44,2250.88
2026-02-18,23,PREORDER,5,312.64
2026-02-18,23,ADD_TO_CART,66,0.00
2026-02-18,23,VIEW,268,0.00
2026-02-18,23,WISHLIST,112,0.00
2026-02-18,23,PURCHASE,36,2477.65
2026-02-18,25,PREORDER,7,812.85
2026-02-18,25,ADD_TO_CART,25,0.00
2026-02-18,25,VIEW,263,0.00
2026-02-18,25,WISHLIST,34,0.00
2026-02-18,25,PURCHASE,29,1190.53
2026-02-18,27,PREORDER,7,910.84
2026-02-18,27,ADD_TO_CART,27,0.00
2026-02-18,27,VIEW,422,0.00
2026-02-18,27,WISHLIST,68,0.00
2026-02-18,27,PURCHASE,25,1809.94
2026-02-18,29,PREORDER,11,856.71
2026-02-18,29,ADD_TO_CART,42,0.00
2026-02-18,29,VIEW,359,0.00
2026-02-18,29,WISHLIST,36,0.00
2026-02-18,29,PURCHASE,9,1887.63
2026-02-19,2,PREORDER,22,911.78
2026-02-19,2,ADD_TO_CART,148,0.00
2026-02-19,2,VIEW,1823,0.00
2026-02-19,2,WISHLIST,272,0.00
2026-02-19,2,PURCHASE,115,1728.05
2026-02-19,4,PREORDER,11,418.09
2026-02-19,4,ADD_TO_CART,25,0.00
2026-02-19,4,VIEW,911,0.00
2026-02-19,4,WISHLIST,92,0.00
2026-02-19,4,PURCHASE,48,2414.66
2026-02-19,6,PREORDER,7,556.21
2026-02-19,6,ADD_TO_CART,23,0.00
2026-02-19,6,VIEW,260,0.00
2026-02-19,6,WISHLIST,122,0.00
2026-02-19,6,PURCHASE,26,2087.10
2026-02-19,8,PREORDER,5,558.08
2026-02-19,8,ADD_TO_CART,67,0.00
2026-02-19,8,VIEW,629,0.00
2026-02-19,8,WISHLIST,148,0.00
2026-02-19,8,PURCHASE,46,1581.07
2026-02-19,10,PREORDER,9,300.50
2026-02-19,10,ADD_TO_CART,30,0.00
2026-02-19,10,VIEW,320,0.00
2026-02-19,10,WISHLIST,74,0.00
2026-02-19,10,PURCHASE,16,1148.54
2026-02-19,12,PREORDER,3,295.84
2026-02-19,12,ADD_TO_CART,43,0.00
2026-02-19,12,VIEW,319,0.00
2026-02-19,12,WISHLIST,111,0.00
2026-02-19,12,PURCHASE,9,1465.59
2026-02-19,14,PREORDER,3,909.91
2026-02-19,14,ADD_TO_CART,27,0.00
2026-02-19,14,VIEW,591,0.00
2026-02-19,14,WISHLIST,84,0.00
2026-02-19,14,PURCHASE,10,965.86
2026-02-19,16,PREORDER,5,903.38
2026-02-19,16,ADD_TO_CART,50,0.00
2026-02-19,16,VIEW,375,0.00
2026-02-19,16,WISHLIST,29,0.00
2026-02-19,16,PURCHASE,33,1402.60
2026-02-19,18,PREORDER,10,1057.36
2026-02-19,18,ADD_TO_CART,33,0.00
2026-02-19,18,VIEW,559,0.00
2026-02-19,18,WISHLIST,35,0.00
2026-02-19,18,PURCHASE,18,2439.85
2026-02-19,20,PREORDER,5,727.93
2026-02-19,20,ADD_TO_CART,31,0.00
2026-02-19,20,VIEW,1005,0.00
2026-02-19,20,WISHLIST,60,0.00
2026-02-19,20,PURCHASE,18,728.60
2026-02-19,22,PREORDER,8,1090.02
2026-02-19,22,ADD_TO_CART,41,0.00
2026-02-19,22,VIEW,412,0.00
2026-02-19,22,WISHLIST,144,0.00
2026-02-19,22,PURCHASE,43,799.99
2026-02-19,24,PREORDER,16,1054.56
2026-02-19,24,ADD_TO_CART,31,0.00
2026-02-19,24,VIEW,348,0.00
2026-02-19,24,WISHLIST,123,0.00
2026-02-19,24,PURCHASE,40,2324.37
2026-02-19,26,PREORDER,8,996.70
2026-02-19,26,ADD_TO_CART,37,0.00
2026-02-19,26,VIEW,636,0.00
2026-02-19,26,WISHLIST,82,0.00
2026-02-19,26,PURCHASE,17,816.78
2026-02-19,28,PREORDER,7,1065.76
2026-02-19,28,ADD_TO_CART,47,0.00
2026-02-19,28,VIEW,226,0.00
2026-02-19,28,WISHLIST,38,0.00
2026-02-19,28,PURCHASE,31,2066.10
2026-02-19,30,PREORDER,5,880.05
2026-02-19,30,ADD_TO_CART,23,0.00
2026-02-19,30,VIEW,646,0.00
2026-02-19,30,WISHLIST,107,0.00
2026-02-19,30,PURCHASE,34,2282.37
2026-02-20,1,PREORDER,10,871.65
2026-02-20,1,ADD_TO_CART,146,0.00
2026-02-20,1,VIEW,1877,0.00
2026-02-20,1,WISHLIST,239,0.00
2026-02-20,1,PURCHASE,88,2049.31
2026-02-20,3,PREORDER,9,898.71
2026-02-20,3,ADD_TO_CART,77,0.00
2026-02-20,3,VIEW,901,0.00
2026-02-20,3,WISHLIST,110,0.00
2026-02-20,3,PURCHASE,15,1148.54
2026-02-20,5,PREORDER,16,947.24
2026-02-20,5,ADD_TO_CART,40,0.00
2026-02-20,5,VIEW,641,0.00
2026-02-20,5,WISHLIST,138,0.00
2026-02-20,5,PURCHASE,42,831.48
2026-02-20,7,PREORDER,9,435.82
2026-02-20,7,ADD_TO_CART,57,0.00
2026-02-20,7,VIEW,759,0.00
2026-02-20,7,WISHLIST,152,0.00
2026-02-20,7,PURCHASE,48,944.87
2026-02-20,9,PREORDER,10,932.31
2026-02-20,9,ADD_TO_CART,48,0.00
2026-02-20,9,VIEW,818,0.00
2026-02-20,9,WISHLIST,117,0.00
2026-02-20,9,PURCHASE,38,2416.75
2026-02-20,11,PREORDER,6,1009.77
2026-02-20,11,ADD_TO_CART,18,0.00
2026-02-20,11,VIEW,664,0.00
2026-02-20,11,WISHLIST,33,0.00
2026-02-20,11,PURCHASE,35,2341.17
2026-02-20,13,PREORDER,3,937.91
2026-02-20,13,ADD_TO_CART,24,0.00
2026-02-20,13,VIEW,610,0.00
2026-02-20,13,WISHLIST,63,0.00
2026-02-20,13,PURCHASE,19,1833.04
2026-02-20,15,PREORDER,10,1098.42
2026-02-20,15,ADD_TO_CART,23,0.00
2026-02-20,15,VIEW,661,0.00
2026-02-20,15,WISHLIST,57,0.00
2026-02-20,15,PURCHASE,28,986.86
2026-02-20,17,PREORDER,9,923.91
2026-02-20,17,ADD_TO_CART,17,0.00
2026-02-20,17,VIEW,595,0.00
2026-02-20,17,WISHLIST,69,0.00
2026-02-20,17,PURCHASE,21,1135.94
2026-02-20,19,PREORDER,6,726.06
2026-02-20,19,ADD_TO_CART,46,0.00
2026-02-20,19,VIEW,906,0.00
2026-02-20,19,WISHLIST,89,0.00
2026-02-20,19,PURCHASE,13,768.49
2026-02-20,21,PREORDER,13,1053.63
2026-02-20,21,ADD_TO_CART,72,0.00
2026-02-20,21,VIEW,799,0.00
2026-02-20,21,WISHLIST,63,0.00
2026-02-20,21,PURCHASE,39,942.77
2026-02-20,23,PREORDER,15,614.07
2026-02-20,23,ADD_TO_CART,60,0.00
2026-02-20,23,VIEW,325,0.00
2026-02-20,23,WISHLIST,51,0.00
2026-02-20,23,PURCHASE,38,2001.01
2026-02-20,25,PREORDER,6,831.52
2026-02-20,25,ADD_TO_CART,39,0.00
2026-02-20,25,VIEW,519,0.00
2026-02-20,25,WISHLIST,106,0.00
2026-02-20,25,PURCHASE,17,1377.40
2026-02-20,27,PREORDER,6,427.42
2026-02-20,27,ADD_TO_CART,41,0.00
2026-02-20,27,VIEW,260,0.00
2026-02-20,27,WISHLIST,106,0.00
2026-02-20,27,PURCHASE,10,1161.13
2026-02-20,29,PREORDER,6,947.24
2026-02-20,29,ADD_TO_CART,55,0.00
2026-02-20,29,VIEW,250,0.00
2026-02-20,29,WISHLIST,97,0.00
2026-02-20,29,PURCHASE,26,1408.90
2026-02-21,2,PREORDER,40,548.75
2026-02-21,2,ADD_TO_CART,180,0.00
2026-02-21,2,VIEW,961,0.00
2026-02-21,2,WISHLIST,370,0.00
2026-02-21,2,PURCHASE,119,1599.97
2026-02-21,4,PREORDER,16,944.44
2026-02-21,4,ADD_TO_CART,72,0.00
2026-02-21,4,VIEW,339,0.00
2026-02-21,4,WISHLIST,187,0.00
2026-02-21,4,PURCHASE,63,1001.56
2026-02-21,6,PREORDER,17,489.02
2026-02-21,6,ADD_TO_CART,87,0.00
2026-02-21,6,VIEW,845,0.00
2026-02-21,6,WISHLIST,189,0.00
2026-02-21,6,PURCHASE,40,2231.98
2026-02-21,8,PREORDER,14,719.53
2026-02-21,8,ADD_TO_CART,82,0.00
2026-02-21,8,VIEW,1041,0.00
2026-02-21,8,WISHLIST,92,0.00
2026-02-21,8,PURCHASE,54,2448.25
2026-02-21,10,PREORDER,13,846.45
2026-02-21,10,ADD_TO_CART,32,0.00
2026-02-21,10,VIEW,755,0.00
2026-02-21,10,WISHLIST,83,0.00
2026-02-21,10,PURCHASE,27,1192.63
2026-02-21,12,PREORDER,7,908.98
2026-02-21,12,ADD_TO_CART,52,0.00
2026-02-21,12,VIEW,359,0.00
2026-02-21,12,WISHLIST,97,0.00
2026-02-21,12,PURCHASE,45,2351.66
2026-02-21,14,PREORDER,14,1029.36
2026-02-21,14,ADD_TO_CART,29,0.00
2026-02-21,14,VIEW,306,0.00
2026-02-21,14,WISHLIST,74,0.00
2026-02-21,14,PURCHASE,25,2301.27
2026-02-21,16,PREORDER,5,999.50
2026-02-21,16,ADD_TO_CART,56,0.00
2026-02-21,16,VIEW,504,0.00
2026-02-21,16,WISHLIST,97,0.00
2026-02-21,16,PURCHASE,20,2185.79
2026-02-21,18,PREORDER,4,1047.10
2026-02-21,18,ADD_TO_CART,42,0.00
2026-02-21,18,VIEW,724,0.00
2026-02-21,18,WISHLIST,106,0.00
2026-02-21,18,PURCHASE,15,2072.40
2026-02-21,20,PREORDER,13,291.17
2026-02-21,20,ADD_TO_CART,55,0.00
2026-02-21,20,VIEW,477,0.00
2026-02-21,20,WISHLIST,114,0.00
2026-02-21,20,PURCHASE,34,2036.71
2026-02-21,22,PREORDER,18,760.59
2026-02-21,22,ADD_TO_CART,83,0.00
2026-02-21,22,VIEW,1159,0.00
2026-02-21,22,WISHLIST,183,0.00
2026-02-21,22,PURCHASE,55,865.08
2026-02-21,24,PREORDER,8,801.65
2026-02-21,24,ADD_TO_CART,54,0.00
2026-02-21,24,VIEW,786,0.00
2026-02-21,24,WISHLIST,180,0.00
2026-02-21,24,PURCHASE,60,1194.73
2026-02-21,26,PREORDER,6,696.20
2026-02-21,26,ADD_TO_CART,36,0.00
2026-02-21,26,VIEW,723,0.00
2026-02-21,26,WISHLIST,80,0.00
2026-02-21,26,PURCHASE,22,1314.41
2026-02-21,28,PREORDER,5,585.14
2026-02-21,28,ADD_TO_CART,24,0.00
2026-02-21,28,VIEW,546,0.00
2026-02-21,28,WISHLIST,113,0.00
2026-02-21,28,PURCHASE,42,760.09
2026-02-21,30,PREORDER,12,302.37
2026-02-21,30,ADD_TO_CART,54,0.00
2026-02-21,30,VIEW,624,0.00
2026-02-21,30,WISHLIST,81,0.00
2026-02-21,30,PURCHASE,28,1001.56
2026-02-22,1,PREORDER,28,955.64
2026-02-22,1,ADD_TO_CART,75,0.00
2026-02-22,1,VIEW,930,0.00
2026-02-22,1,WISHLIST,199,0.00
2026-02-22,1,PURCHASE,114,1469.79
2026-02-22,3,PREORDER,15,444.22
2026-02-22,3,ADD_TO_CART,26,0.00
2026-02-22,3,VIEW,421,0.00
2026-02-22,3,WISHLIST,105,0.00
2026-02-22,3,PURCHASE,51,856.68
2026-02-22,5,PREORDER,8,1101.22
2026-02-22,5,ADD_TO_CART,60,0.00
2026-02-22,5,VIEW,870,0.00
2026-02-22,5,WISHLIST,162,0.00
2026-02-22,5,PURCHASE,32,1499.19
2026-02-22,7,PREORDER,12,442.36
2026-02-22,7,ADD_TO_CART,90,0.00
2026-02-22,7,VIEW,505,0.00
2026-02-22,7,WISHLIST,79,0.00
2026-02-22,7,PURCHASE,31,1912.83
2026-02-22,9,PREORDER,17,760.59
2026-02-22,9,ADD_TO_CART,72,0.00
2026-02-22,9,VIEW,807,0.00
2026-02-22,9,WISHLIST,133,0.00
2026-02-22,9,PURCHASE,34,1007.86
2026-02-22,11,PREORDER,9,1065.76
2026-02-22,11,ADD_TO_CART,61,0.00
2026-02-22,11,VIEW,452,0.00
2026-02-22,11,WISHLIST,63,0.00
2026-02-22,11,PURCHASE,32,1545.38
2026-02-22,13,PREORDER,9,1077.89
2026-02-22,13,ADD_TO_CART,64,0.00
2026-02-22,13,VIEW,710,0.00
2026-02-22,13,WISHLIST,69,0.00
2026-02-22,13,PURCHASE,36,632.01
2026-02-22,15,PREORDER,5,331.30
2026-02-22,15,ADD_TO_CART,68,0.00
2026-02-22,15,VIEW,455,0.00
2026-02-22,15,WISHLIST,59,0.00
2026-02-22,15,PURCHASE,44,2248.78
2026-02-22,17,PREORDER,4,635.54
2026-02-22,17,ADD_TO_CART,29,0.00
2026-02-22,17,VIEW,516,0.00
2026-02-22,17,WISHLIST,86,0.00
2026-02-22,17,PURCHASE,38,1404.70
2026-02-22,19,PREORDER,11,364.90
2026-02-22,19,ADD_TO_CART,71,0.00
2026-02-22,19,VIEW,622,0.00
2026-02-22,19,WISHLIST,121,0.00
2026-02-22,19,PURCHASE,18,1591.57
