REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,STREAMER_HANDLE,SPONSORSHIP_TYPE,AVG_CONCURRENT_VIEWERS,CHAT_MENTIONS,SPONSORSHIP_FEE_K_USD,LOADED_AT
2026-03-12,Always-On Brand Lexus,twitch_sponsor_0107,788.11,810811,2526,streamer_partner_4,BRANDED_SEGMENT,608108,1516,0.79,2026-05-04 11:41:42.118000-07:00
2026-03-13,Always-On Brand Lexus,twitch_sponsor_0107,723.81,810811,3065,streamer_partner_1,BRANDED_SEGMENT,608108,1839,0.72,2026-05-04 11:41:42.118000-07:00
2026-03-14,Always-On Brand Lexus,twitch_sponsor_0107,833.85,932432,4177,streamer_partner_0,BRANDED_SEGMENT,699324,2506,0.83,2026-05-04 11:41:42.118000-07:00
2026-03-15,Always-On Brand Lexus,twitch_sponsor_0107,720.38,932432,3753,streamer_partner_1,BRANDED_SEGMENT,699324,2252,0.72,2026-05-04 11:41:42.118000-07:00
2026-03-16,Always-On Brand Lexus,twitch_sponsor_0107,572.30,810811,2895,streamer_partner_6,BRANDED_SEGMENT,608108,1737,0.57,2026-05-04 11:41:42.118000-07:00
2026-03-17,Always-On Brand Lexus,twitch_sponsor_0107,503.55,810811,2668,streamer_partner_4,BRANDED_SEGMENT,608108,1601,0.50,2026-05-04 11:41:42.118000-07:00
2026-03-18,Always-On Brand Lexus,twitch_sponsor_0107,609.86,810811,2497,streamer_partner_23,BRANDED_SEGMENT,608108,1498,0.61,2026-05-04 11:41:42.118000-07:00
2026-03-19,Always-On Brand Lexus,twitch_sponsor_0107,664.61,810811,3491,streamer_partner_6,BRANDED_SEGMENT,608108,2095,0.66,2026-05-04 11:41:42.118000-07:00
2026-03-20,Always-On Brand Lexus,twitch_sponsor_0107,606.68,810811,2526,streamer_partner_13,BRANDED_SEGMENT,608108,1516,0.61,2026-05-04 11:41:42.118000-07:00
2026-03-21,Always-On Brand Lexus,twitch_sponsor_0107,730.63,932432,2970,streamer_partner_10,BRANDED_SEGMENT,699324,1782,0.73,2026-05-04 11:41:42.118000-07:00
2026-03-22,Always-On Brand Lexus,twitch_sponsor_0107,623.01,932432,4699,streamer_partner_14,BRANDED_SEGMENT,699324,2819,0.62,2026-05-04 11:41:42.118000-07:00
2026-03-23,Always-On Brand Lexus,twitch_sponsor_0107,473.63,810811,4285,streamer_partner_24,BRANDED_SEGMENT,608108,2571,0.47,2026-05-04 11:41:42.118000-07:00
2026-03-24,Always-On Brand Lexus,twitch_sponsor_0107,524.56,810811,4086,streamer_partner_21,BRANDED_SEGMENT,608108,2452,0.52,2026-05-04 11:41:42.118000-07:00
2026-03-25,Always-On Brand Lexus,twitch_sponsor_0107,516.28,810811,3349,streamer_partner_1,BRANDED_SEGMENT,608108,2009,0.52,2026-05-04 11:41:42.118000-07:00
2026-03-26,Always-On Brand Lexus,twitch_sponsor_0107,677.98,810811,2582,streamer_partner_15,BRANDED_SEGMENT,608108,1549,0.68,2026-05-04 11:41:42.118000-07:00
2026-03-27,Always-On Brand Lexus,twitch_sponsor_0107,660.79,810811,3661,streamer_partner_13,BRANDED_SEGMENT,608108,2197,0.66,2026-05-04 11:41:42.118000-07:00
2026-03-28,Always-On Brand Lexus,twitch_sponsor_0107,632.53,932432,4406,streamer_partner_20,BRANDED_SEGMENT,699324,2644,0.63,2026-05-04 11:41:42.118000-07:00
2026-03-29,Always-On Brand Lexus,twitch_sponsor_0107,738.68,932432,4732,streamer_partner_12,BRANDED_SEGMENT,699324,2839,0.74,2026-05-04 11:41:42.118000-07:00
2026-03-30,Always-On Brand Lexus,twitch_sponsor_0107,655.06,810811,2980,streamer_partner_11,BRANDED_SEGMENT,608108,1788,0.66,2026-05-04 11:41:42.118000-07:00
2026-03-31,Always-On Brand Lexus,twitch_sponsor_0107,669.70,810811,2895,streamer_partner_5,BRANDED_SEGMENT,608108,1737,0.67,2026-05-04 11:41:42.118000-07:00
2026-04-01,Always-On Brand Lexus,twitch_sponsor_0107,724.45,810811,2809,streamer_partner_22,BRANDED_SEGMENT,608108,1685,0.72,2026-05-04 11:41:42.118000-07:00
2026-04-02,Always-On Brand Lexus,twitch_sponsor_0107,807.85,810811,3036,streamer_partner_12,BRANDED_SEGMENT,608108,1822,0.81,2026-05-04 11:41:42.118000-07:00
2026-04-03,Always-On Brand Lexus,twitch_sponsor_0107,598.40,810811,4143,streamer_partner_23,BRANDED_SEGMENT,608108,2486,0.60,2026-05-04 11:41:42.118000-07:00
2026-04-04,Always-On Brand Lexus,twitch_sponsor_0107,655.95,932432,3361,streamer_partner_2,BRANDED_SEGMENT,699324,2017,0.66,2026-05-04 11:41:42.118000-07:00
2026-04-05,Always-On Brand Lexus,twitch_sponsor_0107,580.55,932432,3459,streamer_partner_11,BRANDED_SEGMENT,699324,2075,0.58,2026-05-04 11:41:42.118000-07:00
2026-04-06,Always-On Brand Lexus,twitch_sponsor_0107,586.95,810811,4030,streamer_partner_23,BRANDED_SEGMENT,608108,2418,0.59,2026-05-04 11:41:42.118000-07:00
2026-04-07,Always-On Brand Lexus,twitch_sponsor_0107,454.53,810811,2327,streamer_partner_23,BRANDED_SEGMENT,608108,1396,0.45,2026-05-04 11:41:42.118000-07:00
2026-04-08,Always-On Brand Lexus,twitch_sponsor_0107,588.86,810811,4115,streamer_partner_13,BRANDED_SEGMENT,608108,2469,0.59,2026-05-04 11:41:42.118000-07:00
2026-04-09,Always-On Brand Lexus,twitch_sponsor_0107,533.47,810811,4200,streamer_partner_13,BRANDED_SEGMENT,608108,2520,0.53,2026-05-04 11:41:42.118000-07:00
2026-04-10,Always-On Brand Lexus,twitch_sponsor_0107,509.28,810811,2270,streamer_partner_9,BRANDED_SEGMENT,608108,1362,0.51,2026-05-04 11:41:42.118000-07:00
2026-04-11,Always-On Brand Lexus,twitch_sponsor_0107,571.76,932432,4275,streamer_partner_2,BRANDED_SEGMENT,699324,2565,0.57,2026-05-04 11:41:42.118000-07:00
2026-04-12,Always-On Brand Lexus,twitch_sponsor_0107,755.52,932432,5124,streamer_partner_6,BRANDED_SEGMENT,699324,3074,0.76,2026-05-04 11:41:42.118000-07:00
2026-04-13,Always-On Brand Lexus,twitch_sponsor_0107,810.39,810811,3491,streamer_partner_19,BRANDED_SEGMENT,608108,2095,0.81,2026-05-04 11:41:42.118000-07:00
2026-04-14,Always-On Brand Lexus,twitch_sponsor_0107,672.25,810811,3604,streamer_partner_13,BRANDED_SEGMENT,608108,2162,0.67,2026-05-04 11:41:42.118000-07:00
2026-04-15,Always-On Brand Lexus,twitch_sponsor_0107,616.87,810811,4115,streamer_partner_6,BRANDED_SEGMENT,608108,2469,0.62,2026-05-04 11:41:42.118000-07:00
2026-04-16,Always-On Brand Lexus,twitch_sponsor_0107,475.54,810811,4427,streamer_partner_15,BRANDED_SEGMENT,608108,2656,0.48,2026-05-04 11:41:42.118000-07:00
2026-04-17,Always-On Brand Lexus,twitch_sponsor_0107,546.84,810811,4541,streamer_partner_2,BRANDED_SEGMENT,608108,2725,0.55,2026-05-04 11:41:42.118000-07:00
2026-04-20,Always-On Brand Lexus,twitch_sponsor_0107,630.87,810811,2299,streamer_partner_2,BRANDED_SEGMENT,608108,1379,0.63,2026-05-04 11:41:42.118000-07:00
2026-04-21,Always-On Brand Lexus,twitch_sponsor_0107,780.47,810811,4086,streamer_partner_19,BRANDED_SEGMENT,608108,2452,0.78,2026-05-04 11:41:42.118000-07:00
2026-04-22,Always-On Brand Lexus,twitch_sponsor_0107,479.36,810811,2469,streamer_partner_23,BRANDED_SEGMENT,608108,1481,0.48,2026-05-04 11:41:42.118000-07:00
2026-04-23,Always-On Brand Lexus,twitch_sponsor_0107,548.11,810811,3122,streamer_partner_2,BRANDED_SEGMENT,608108,1873,0.55,2026-05-04 11:41:42.118000-07:00
2026-04-24,Always-On Brand Lexus,twitch_sponsor_0107,776.65,810811,4030,streamer_partner_2,BRANDED_SEGMENT,608108,2418,0.78,2026-05-04 11:41:42.118000-07:00
2026-04-25,Always-On Brand Lexus,twitch_sponsor_0107,754.05,932432,3884,streamer_partner_5,BRANDED_SEGMENT,699324,2330,0.75,2026-05-04 11:41:42.118000-07:00
2026-04-26,Always-On Brand Lexus,twitch_sponsor_0107,748.20,932432,4961,streamer_partner_13,BRANDED_SEGMENT,699324,2977,0.75,2026-05-04 11:41:42.118000-07:00
2026-04-27,Always-On Brand Lexus,twitch_sponsor_0107,786.20,810811,3036,streamer_partner_16,BRANDED_SEGMENT,608108,1822,0.79,2026-05-04 11:41:42.118000-07:00
2026-04-28,Always-On Brand Lexus,twitch_sponsor_0107,762.65,810811,3888,streamer_partner_8,BRANDED_SEGMENT,608108,2333,0.76,2026-05-04 11:41:42.118000-07:00
2026-04-29,Always-On Brand Lexus,twitch_sponsor_0107,733.36,810811,2384,streamer_partner_3,BRANDED_SEGMENT,608108,1430,0.73,2026-05-04 11:41:42.118000-07:00
2026-04-30,Always-On Brand Lexus,twitch_sponsor_0107,756.28,810811,3008,streamer_partner_16,BRANDED_SEGMENT,608108,1805,0.76,2026-05-04 11:41:42.118000-07:00
2025-11-01,Always-On Brand Lexus,twitch_sponsor_0107,912.18,932432,9884,streamer_partner_6,BRANDED_SEGMENT,699324,5930,0.91,2026-05-04 11:41:42.118000-07:00
2025-11-02,Always-On Brand Lexus,twitch_sponsor_0107,889.49,932432,7400,streamer_partner_12,BRANDED_SEGMENT,699324,4440,0.89,2026-05-04 11:41:42.118000-07:00
2025-11-03,Always-On Brand Lexus,twitch_sponsor_0107,603.50,810811,6782,streamer_partner_22,BRANDED_SEGMENT,608108,4069,0.60,2026-05-04 11:41:42.118000-07:00
2025-11-05,Always-On Brand Lexus,twitch_sponsor_0107,693.26,810811,12479,streamer_partner_1,BRANDED_SEGMENT,608108,7487,0.69,2026-05-04 11:41:42.118000-07:00
2025-11-06,Always-On Brand Lexus,twitch_sponsor_0107,479.36,810811,8640,streamer_partner_5,BRANDED_SEGMENT,608108,5184,0.48,2026-05-04 11:41:42.118000-07:00
2025-11-07,Always-On Brand Lexus,twitch_sponsor_0107,597.77,810811,11115,streamer_partner_2,BRANDED_SEGMENT,608108,6669,0.60,2026-05-04 11:41:42.118000-07:00
2025-11-08,Always-On Brand Lexus,twitch_sponsor_0107,918.04,932432,9858,streamer_partner_1,BRANDED_SEGMENT,699324,5915,0.92,2026-05-04 11:41:42.118000-07:00
2025-11-09,Always-On Brand Lexus,twitch_sponsor_0107,636.19,932432,10909,streamer_partner_12,BRANDED_SEGMENT,699324,6545,0.64,2026-05-04 11:41:42.118000-07:00
2025-11-10,Always-On Brand Lexus,twitch_sponsor_0107,779.20,810811,7750,streamer_partner_15,BRANDED_SEGMENT,608108,4650,0.78,2026-05-04 11:41:42.118000-07:00
2025-11-11,Always-On Brand Lexus,twitch_sponsor_0107,672.25,810811,8280,streamer_partner_10,BRANDED_SEGMENT,608108,4968,0.67,2026-05-04 11:41:42.118000-07:00
2025-11-12,Always-On Brand Lexus,twitch_sponsor_0107,700.90,810811,8874,streamer_partner_8,BRANDED_SEGMENT,608108,5324,0.70,2026-05-04 11:41:42.118000-07:00
2025-11-13,Always-On Brand Lexus,twitch_sponsor_0107,452.62,810811,9016,streamer_partner_1,BRANDED_SEGMENT,608108,5410,0.45,2026-05-04 11:41:42.118000-07:00
2025-11-14,Always-On Brand Lexus,twitch_sponsor_0107,549.39,810811,7192,streamer_partner_12,BRANDED_SEGMENT,608108,4315,0.55,2026-05-04 11:41:42.118000-07:00
2025-11-15,Always-On Brand Lexus,twitch_sponsor_0107,877.04,932432,6872,streamer_partner_6,BRANDED_SEGMENT,699324,4123,0.88,2026-05-04 11:41:42.118000-07:00
2025-11-16,Always-On Brand Lexus,twitch_sponsor_0107,773.09,932432,9764,streamer_partner_13,BRANDED_SEGMENT,699324,5858,0.77,2026-05-04 11:41:42.118000-07:00
2025-11-17,Always-On Brand Lexus,twitch_sponsor_0107,634.69,810811,9898,streamer_partner_0,BRANDED_SEGMENT,608108,5939,0.63,2026-05-04 11:41:42.118000-07:00
2025-11-18,Always-On Brand Lexus,twitch_sponsor_0107,724.45,810811,6305,streamer_partner_10,BRANDED_SEGMENT,608108,3783,0.72,2026-05-04 11:41:42.118000-07:00
2025-11-19,Always-On Brand Lexus,twitch_sponsor_0107,784.93,810811,7149,streamer_partner_3,BRANDED_SEGMENT,608108,4289,0.79,2026-05-04 11:41:42.118000-07:00
2025-11-20,Always-On Brand Lexus,twitch_sponsor_0107,569.12,810811,5776,streamer_partner_7,BRANDED_SEGMENT,608108,3466,0.57,2026-05-04 11:41:42.118000-07:00
2025-11-21,Always-On Brand Lexus,twitch_sponsor_0107,582.49,810811,6606,streamer_partner_11,BRANDED_SEGMENT,608108,3964,0.58,2026-05-04 11:41:42.118000-07:00
2025-11-23,Always-On Brand Lexus,twitch_sponsor_0107,680.11,932432,6608,streamer_partner_6,BRANDED_SEGMENT,699324,3965,0.68,2026-05-04 11:41:42.118000-07:00
2025-11-24,Always-On Brand Lexus,twitch_sponsor_0107,518.19,810811,6021,streamer_partner_1,BRANDED_SEGMENT,608108,3613,0.52,2026-05-04 11:41:42.118000-07:00
2025-11-25,Always-On Brand Lexus,twitch_sponsor_0107,669.70,810811,6093,streamer_partner_6,BRANDED_SEGMENT,608108,3656,0.67,2026-05-04 11:41:42.118000-07:00
2025-11-26,Always-On Brand Lexus,twitch_sponsor_0107,826.94,810811,8951,streamer_partner_14,BRANDED_SEGMENT,608108,5371,0.83,2026-05-04 11:41:42.118000-07:00
2025-11-27,Always-On Brand Lexus,twitch_sponsor_0107,714.90,810811,5844,streamer_partner_18,BRANDED_SEGMENT,608108,3506,0.72,2026-05-04 11:41:42.118000-07:00
2025-11-29,Always-On Brand Lexus,twitch_sponsor_0107,630.33,932432,10419,streamer_partner_5,BRANDED_SEGMENT,699324,6251,0.63,2026-05-04 11:41:42.118000-07:00
2025-11-30,Always-On Brand Lexus,twitch_sponsor_0107,533.69,932432,7662,streamer_partner_21,BRANDED_SEGMENT,699324,4597,0.53,2026-05-04 11:41:42.118000-07:00
2025-12-01,Always-On Brand Lexus,twitch_sponsor_0107,547.48,810811,7641,streamer_partner_6,BRANDED_SEGMENT,608108,4585,0.55,2026-05-04 11:41:42.118000-07:00
2025-12-02,Always-On Brand Lexus,twitch_sponsor_0107,768.38,810811,8536,streamer_partner_5,BRANDED_SEGMENT,608108,5122,0.77,2026-05-04 11:41:42.118000-07:00
2025-12-03,Always-On Brand Lexus,twitch_sponsor_0107,562.12,810811,9169,streamer_partner_1,BRANDED_SEGMENT,608108,5501,0.56,2026-05-04 11:41:42.118000-07:00
2025-12-04,Always-On Brand Lexus,twitch_sponsor_0107,461.54,810811,8414,streamer_partner_3,BRANDED_SEGMENT,608108,5048,0.46,2026-05-04 11:41:42.118000-07:00
2025-12-05,Always-On Brand Lexus,twitch_sponsor_0107,709.81,810811,7024,streamer_partner_11,BRANDED_SEGMENT,608108,4214,0.71,2026-05-04 11:41:42.118000-07:00
2025-12-06,Always-On Brand Lexus,twitch_sponsor_0107,817.01,932432,10137,streamer_partner_7,BRANDED_SEGMENT,699324,6082,0.82,2026-05-04 11:41:42.118000-07:00
2025-12-08,Always-On Brand Lexus,twitch_sponsor_0107,563.39,810811,5480,streamer_partner_23,BRANDED_SEGMENT,608108,3288,0.56,2026-05-04 11:41:42.118000-07:00
2025-12-09,Always-On Brand Lexus,twitch_sponsor_0107,549.39,810811,5248,streamer_partner_13,BRANDED_SEGMENT,608108,3149,0.55,2026-05-04 11:41:42.118000-07:00
2025-12-10,Always-On Brand Lexus,twitch_sponsor_0107,714.90,810811,5132,streamer_partner_18,BRANDED_SEGMENT,608108,3079,0.72,2026-05-04 11:41:42.118000-07:00
2025-12-11,Always-On Brand Lexus,twitch_sponsor_0107,728.91,810811,8050,streamer_partner_4,BRANDED_SEGMENT,608108,4830,0.73,2026-05-04 11:41:42.118000-07:00
2025-12-12,Always-On Brand Lexus,twitch_sponsor_0107,640.42,810811,8227,streamer_partner_19,BRANDED_SEGMENT,608108,4936,0.64,2026-05-04 11:41:42.118000-07:00
2025-12-13,Always-On Brand Lexus,twitch_sponsor_0107,566.64,932432,6749,streamer_partner_4,BRANDED_SEGMENT,699324,4049,0.57,2026-05-04 11:41:42.118000-07:00
2025-12-14,Always-On Brand Lexus,twitch_sponsor_0107,945.13,932432,8013,streamer_partner_4,BRANDED_SEGMENT,699324,4808,0.95,2026-05-04 11:41:42.118000-07:00
2025-12-15,Always-On Brand Lexus,twitch_sponsor_0107,793.20,810811,8091,streamer_partner_7,BRANDED_SEGMENT,608108,4855,0.79,2026-05-04 11:41:42.118000-07:00
2025-12-16,Always-On Brand Lexus,twitch_sponsor_0107,637.24,810811,6279,streamer_partner_11,BRANDED_SEGMENT,608108,3767,0.64,2026-05-04 11:41:42.118000-07:00
2025-12-17,Always-On Brand Lexus,twitch_sponsor_0107,461.54,810811,4099,streamer_partner_6,BRANDED_SEGMENT,608108,2459,0.46,2026-05-04 11:41:42.118000-07:00
2025-12-18,Always-On Brand Lexus,twitch_sponsor_0107,806.57,810811,4705,streamer_partner_16,BRANDED_SEGMENT,608108,2823,0.81,2026-05-04 11:41:42.118000-07:00
2025-12-19,Always-On Brand Lexus,twitch_sponsor_0107,784.29,810811,5045,streamer_partner_0,BRANDED_SEGMENT,608108,3027,0.78,2026-05-04 11:41:42.118000-07:00
2025-12-20,Always-On Brand Lexus,twitch_sponsor_0107,663.27,932432,8844,streamer_partner_24,BRANDED_SEGMENT,699324,5306,0.66,2026-05-04 11:41:42.118000-07:00
2025-12-21,Always-On Brand Lexus,twitch_sponsor_0107,545.41,932432,8616,streamer_partner_19,BRANDED_SEGMENT,699324,5170,0.55,2026-05-04 11:41:42.118000-07:00
2025-12-22,Always-On Brand Lexus,twitch_sponsor_0107,509.28,810811,4368,streamer_partner_21,BRANDED_SEGMENT,608108,2621,0.51,2026-05-04 11:41:42.118000-07:00
2025-12-23,Always-On Brand Lexus,twitch_sponsor_0107,748.64,810811,4356,streamer_partner_11,BRANDED_SEGMENT,608108,2614,0.75,2026-05-04 11:41:42.118000-07:00
2025-12-24,Always-On Brand Lexus,twitch_sponsor_0107,508.64,810811,6118,streamer_partner_23,BRANDED_SEGMENT,608108,3671,0.51,2026-05-04 11:41:42.118000-07:00
2025-12-25,Always-On Brand Lexus,twitch_sponsor_0107,742.91,810811,5941,streamer_partner_14,BRANDED_SEGMENT,608108,3565,0.74,2026-05-04 11:41:42.118000-07:00
2025-12-26,Always-On Brand Lexus,twitch_sponsor_0107,556.39,810811,6902,streamer_partner_4,BRANDED_SEGMENT,608108,4141,0.56,2026-05-04 11:41:42.118000-07:00
2025-12-27,Always-On Brand Lexus,twitch_sponsor_0107,728.43,932432,7772,streamer_partner_6,BRANDED_SEGMENT,699324,4663,0.73,2026-05-04 11:41:42.118000-07:00
2025-12-28,Always-On Brand Lexus,twitch_sponsor_0107,805.30,932432,5275,streamer_partner_20,BRANDED_SEGMENT,699324,3165,0.81,2026-05-04 11:41:42.118000-07:00
2025-12-29,Always-On Brand Lexus,twitch_sponsor_0107,735.27,810811,5085,streamer_partner_10,BRANDED_SEGMENT,608108,3051,0.74,2026-05-04 11:41:42.118000-07:00
2025-12-30,Always-On Brand Lexus,twitch_sponsor_0107,663.34,810811,3896,streamer_partner_0,BRANDED_SEGMENT,608108,2338,0.66,2026-05-04 11:41:42.118000-07:00
2025-12-31,Always-On Brand Lexus,twitch_sponsor_0107,764.56,810811,4048,streamer_partner_12,BRANDED_SEGMENT,608108,2429,0.76,2026-05-04 11:41:42.118000-07:00
2026-01-01,Always-On Brand Lexus,twitch_sponsor_0107,595.86,810811,5729,streamer_partner_24,BRANDED_SEGMENT,608108,3437,0.60,2026-05-04 11:41:42.118000-07:00
2026-01-02,Always-On Brand Lexus,twitch_sponsor_0107,525.20,810811,3555,streamer_partner_16,BRANDED_SEGMENT,608108,2133,0.53,2026-05-04 11:41:42.118000-07:00
2026-01-03,Always-On Brand Lexus,twitch_sponsor_0107,631.06,932432,5180,streamer_partner_18,BRANDED_SEGMENT,699324,3108,0.63,2026-05-04 11:41:42.118000-07:00
2026-01-04,Always-On Brand Lexus,twitch_sponsor_0107,530.03,932432,4550,streamer_partner_17,BRANDED_SEGMENT,699324,2730,0.53,2026-05-04 11:41:42.118000-07:00
2026-01-06,Always-On Brand Lexus,twitch_sponsor_0107,576.76,810811,4784,streamer_partner_15,BRANDED_SEGMENT,608108,2870,0.58,2026-05-04 11:41:42.118000-07:00
2026-01-07,Always-On Brand Lexus,twitch_sponsor_0107,616.87,810811,3988,streamer_partner_23,BRANDED_SEGMENT,608108,2393,0.62,2026-05-04 11:41:42.118000-07:00
2026-01-08,Always-On Brand Lexus,twitch_sponsor_0107,740.37,810811,3106,streamer_partner_4,BRANDED_SEGMENT,608108,1864,0.74,2026-05-04 11:41:42.118000-07:00
2026-01-09,Always-On Brand Lexus,twitch_sponsor_0107,671.61,810811,3560,streamer_partner_17,BRANDED_SEGMENT,608108,2136,0.67,2026-05-04 11:41:42.118000-07:00
2026-01-10,Always-On Brand Lexus,twitch_sponsor_0107,715.25,932432,5621,streamer_partner_8,BRANDED_SEGMENT,699324,3373,0.72,2026-05-04 11:41:42.118000-07:00
2026-01-11,Always-On Brand Lexus,twitch_sponsor_0107,920.97,932432,6203,streamer_partner_3,BRANDED_SEGMENT,699324,3722,0.92,2026-05-04 11:41:42.118000-07:00
2026-01-12,Always-On Brand Lexus,twitch_sponsor_0107,816.12,810811,3197,streamer_partner_18,BRANDED_SEGMENT,608108,1918,0.82,2026-05-04 11:41:42.118000-07:00
2026-01-14,Always-On Brand Lexus,twitch_sponsor_0107,653.15,810811,4036,streamer_partner_21,BRANDED_SEGMENT,608108,2422,0.65,2026-05-04 11:41:42.118000-07:00
2026-01-16,Always-On Brand Lexus,twitch_sponsor_0107,570.39,810811,3369,streamer_partner_4,BRANDED_SEGMENT,608108,2021,0.57,2026-05-04 11:41:42.118000-07:00
2026-01-17,Always-On Brand Lexus,twitch_sponsor_0107,791.39,932432,4332,streamer_partner_15,BRANDED_SEGMENT,699324,2599,0.79,2026-05-04 11:41:42.118000-07:00
2026-01-18,Always-On Brand Lexus,twitch_sponsor_0107,702.07,932432,4873,streamer_partner_4,BRANDED_SEGMENT,699324,2924,0.70,2026-05-04 11:41:42.118000-07:00
2026-01-19,Always-On Brand Lexus,twitch_sponsor_0107,454.53,810811,4416,streamer_partner_0,BRANDED_SEGMENT,608108,2650,0.45,2026-05-04 11:41:42.118000-07:00
2026-01-20,Always-On Brand Lexus,twitch_sponsor_0107,502.28,810811,3649,streamer_partner_2,BRANDED_SEGMENT,608108,2189,0.50,2026-05-04 11:41:42.118000-07:00
2026-01-21,Always-On Brand Lexus,twitch_sponsor_0107,532.83,810811,2683,streamer_partner_22,BRANDED_SEGMENT,608108,1610,0.53,2026-05-04 11:41:42.118000-07:00
2026-01-22,Always-On Brand Lexus,twitch_sponsor_0107,509.92,810811,4314,streamer_partner_14,BRANDED_SEGMENT,608108,2588,0.51,2026-05-04 11:41:42.118000-07:00
2026-01-23,Always-On Brand Lexus,twitch_sponsor_0107,494.64,810811,4115,streamer_partner_20,BRANDED_SEGMENT,608108,2469,0.49,2026-05-04 11:41:42.118000-07:00
2026-01-24,Always-On Brand Lexus,twitch_sponsor_0107,691.09,932432,4830,streamer_partner_1,BRANDED_SEGMENT,699324,2898,0.69,2026-05-04 11:41:42.118000-07:00
2026-01-25,Always-On Brand Lexus,twitch_sponsor_0107,798.71,932432,3688,streamer_partner_24,BRANDED_SEGMENT,699324,2213,0.80,2026-05-04 11:41:42.118000-07:00
2026-01-26,Always-On Brand Lexus,twitch_sponsor_0107,539.84,810811,4058,streamer_partner_3,BRANDED_SEGMENT,608108,2435,0.54,2026-05-04 11:41:42.118000-07:00
2026-01-27,Always-On Brand Lexus,twitch_sponsor_0107,653.15,810811,2781,streamer_partner_19,BRANDED_SEGMENT,608108,1669,0.65,2026-05-04 11:41:42.118000-07:00
2026-01-28,Always-On Brand Lexus,twitch_sponsor_0107,802.75,810811,4427,streamer_partner_5,BRANDED_SEGMENT,608108,2656,0.80,2026-05-04 11:41:42.118000-07:00
2026-01-29,Always-On Brand Lexus,twitch_sponsor_0107,513.10,810811,3859,streamer_partner_0,BRANDED_SEGMENT,608108,2315,0.51,2026-05-04 11:41:42.118000-07:00
2026-01-30,Always-On Brand Lexus,twitch_sponsor_0107,662.70,810811,2781,streamer_partner_19,BRANDED_SEGMENT,608108,1669,0.66,2026-05-04 11:41:42.118000-07:00
2026-01-31,Always-On Brand Lexus,twitch_sponsor_0107,917.31,932432,2709,streamer_partner_21,BRANDED_SEGMENT,699324,1625,0.92,2026-05-04 11:41:42.118000-07:00
2026-02-01,Always-On Brand Lexus,twitch_sponsor_0107,817.01,932432,3459,streamer_partner_18,BRANDED_SEGMENT,699324,2075,0.82,2026-05-04 11:41:42.118000-07:00
2026-02-02,Always-On Brand Lexus,twitch_sponsor_0107,690.07,810811,3519,streamer_partner_10,BRANDED_SEGMENT,608108,2111,0.69,2026-05-04 11:41:42.118000-07:00
2026-02-03,Always-On Brand Lexus,twitch_sponsor_0107,566.57,810811,2923,streamer_partner_3,BRANDED_SEGMENT,608108,1754,0.57,2026-05-04 11:41:42.118000-07:00
2026-02-04,Always-On Brand Lexus,twitch_sponsor_0107,679.89,810811,2469,streamer_partner_2,BRANDED_SEGMENT,608108,1481,0.68,2026-05-04 11:41:42.118000-07:00
2026-02-05,Always-On Brand Lexus,twitch_sponsor_0107,639.78,810811,3320,streamer_partner_19,BRANDED_SEGMENT,608108,1992,0.64,2026-05-04 11:41:42.118000-07:00
2026-02-06,Always-On Brand Lexus,twitch_sponsor_0107,760.74,810811,2668,streamer_partner_11,BRANDED_SEGMENT,608108,1601,0.76,2026-05-04 11:41:42.118000-07:00
2026-02-07,Always-On Brand Lexus,twitch_sponsor_0107,619.35,932432,5091,streamer_partner_15,BRANDED_SEGMENT,699324,3055,0.62,2026-05-04 11:41:42.118000-07:00
2026-02-08,Always-On Brand Lexus,twitch_sponsor_0107,533.69,932432,2807,streamer_partner_17,BRANDED_SEGMENT,699324,1684,0.53,2026-05-04 11:41:42.118000-07:00
2026-02-09,Always-On Brand Lexus,twitch_sponsor_0107,594.58,810811,3945,streamer_partner_9,BRANDED_SEGMENT,608108,2367,0.59,2026-05-04 11:41:42.118000-07:00
2026-02-10,Always-On Brand Lexus,twitch_sponsor_0107,624.50,810811,3349,streamer_partner_9,BRANDED_SEGMENT,608108,2009,0.62,2026-05-04 11:41:42.118000-07:00
2026-02-11,Always-On Brand Lexus,twitch_sponsor_0107,462.17,810811,4200,streamer_partner_21,BRANDED_SEGMENT,608108,2520,0.46,2026-05-04 11:41:42.118000-07:00
2026-02-14,Always-On Brand Lexus,twitch_sponsor_0107,761.37,932432,2807,streamer_partner_9,BRANDED_SEGMENT,699324,1684,0.76,2026-05-04 11:41:42.118000-07:00
2026-02-15,Always-On Brand Lexus,twitch_sponsor_0107,760.64,932432,3100,streamer_partner_14,BRANDED_SEGMENT,699324,1860,0.76,2026-05-04 11:41:42.118000-07:00
2026-02-16,Always-On Brand Lexus,twitch_sponsor_0107,576.76,810811,3320,streamer_partner_2,BRANDED_SEGMENT,608108,1992,0.58,2026-05-04 11:41:42.118000-07:00
2026-02-17,Always-On Brand Lexus,twitch_sponsor_0107,511.83,810811,3519,streamer_partner_17,BRANDED_SEGMENT,608108,2111,0.51,2026-05-04 11:41:42.118000-07:00
2026-02-18,Always-On Brand Lexus,twitch_sponsor_0107,655.70,810811,4427,streamer_partner_6,BRANDED_SEGMENT,608108,2656,0.66,2026-05-04 11:41:42.118000-07:00
