REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,AD_SET_NAME,AD_NAME,REACH,VIDEO_P100_VIEWS,ACTIONS,CPM_REPORTED,FREQUENCY,LOADED_AT
2025-12-26,Always-On Brand Lexus,act_0123400002,894.80,2947368,25748,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2027789,401078,"[{""action_type"":""link_click"",""value"":25748},{""action_type"":""video_view"",""value"":954947}]",0.3036,1.45,2026-05-04 11:41:44.839000-07:00
2025-12-27,Always-On Brand Lexus,act_0123400002,1690.44,3389474,15716,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2816653,613562,"[{""action_type"":""link_click"",""value"":15716},{""action_type"":""video_view"",""value"":1460863}]",0.4987,1.20,2026-05-04 11:41:44.839000-07:00
2025-12-28,Always-On Brand Lexus,act_0123400002,1406.20,3389474,22864,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2321790,552349,"[{""action_type"":""link_click"",""value"":22864},{""action_type"":""video_view"",""value"":1315116}]",0.4149,1.46,2026-05-04 11:41:44.839000-07:00
2025-12-29,Always-On Brand Lexus,act_0123400002,953.03,2947368,20537,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1674105,596665,"[{""action_type"":""link_click"",""value"":20537},{""action_type"":""video_view"",""value"":1420631}]",0.3234,1.76,2026-05-04 11:41:44.839000-07:00
2025-12-30,Always-On Brand Lexus,act_0123400002,964.92,2947368,18363,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1694737,548387,"[{""action_type"":""link_click"",""value"":18363},{""action_type"":""video_view"",""value"":1305684}]",0.3274,1.74,2026-05-04 11:41:44.839000-07:00
2025-12-31,Always-On Brand Lexus,act_0123400002,1068.30,2947368,19158,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2319579,560766,"[{""action_type"":""link_click"",""value"":19158},{""action_type"":""video_view"",""value"":1335158}]",0.3625,1.27,2026-05-04 11:41:44.839000-07:00
2026-01-01,Always-On Brand Lexus,act_0123400002,833.01,2947368,21278,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1644631,501347,"[{""action_type"":""link_click"",""value"":21278},{""action_type"":""video_view"",""value"":1193684}]",0.2826,1.79,2026-05-04 11:41:44.839000-07:00
2026-01-02,Always-On Brand Lexus,act_0123400002,1226.35,2947368,20945,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1971789,638754,"[{""action_type"":""link_click"",""value"":20945},{""action_type"":""video_view"",""value"":1520842}]",0.4161,1.49,2026-05-04 11:41:44.839000-07:00
2026-01-03,Always-On Brand Lexus,act_0123400002,1194.38,3389474,15635,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2603116,556619,"[{""action_type"":""link_click"",""value"":15635},{""action_type"":""video_view"",""value"":1325284}]",0.3524,1.30,2026-05-04 11:41:44.839000-07:00
2026-01-04,Always-On Brand Lexus,act_0123400002,1407.57,3389474,23322,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2867495,731720,"[{""action_type"":""link_click"",""value"":23322},{""action_type"":""video_view"",""value"":1742190}]",0.4153,1.18,2026-05-04 11:41:44.839000-07:00
2026-01-05,Always-On Brand Lexus,act_0123400002,1485.40,2947368,13723,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2098526,672177,"[{""action_type"":""link_click"",""value"":13723},{""action_type"":""video_view"",""value"":1600421}]",0.5040,1.40,2026-05-04 11:41:44.839000-07:00
2026-01-06,Always-On Brand Lexus,act_0123400002,1070.68,2947368,19337,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2331368,657322,"[{""action_type"":""link_click"",""value"":19337},{""action_type"":""video_view"",""value"":1565052}]",0.3633,1.26,2026-05-04 11:41:44.839000-07:00
2026-01-07,Always-On Brand Lexus,act_0123400002,1491.34,2947368,21334,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2207579,628850,"[{""action_type"":""link_click"",""value"":21334},{""action_type"":""video_view"",""value"":1497263}]",0.5060,1.34,2026-05-04 11:41:44.839000-07:00
2026-01-08,Always-On Brand Lexus,act_0123400002,1502.04,2947368,20832,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2337263,310711,"[{""action_type"":""link_click"",""value"":20832},{""action_type"":""video_view"",""value"":739789}]",0.5096,1.26,2026-05-04 11:41:44.839000-07:00
2026-01-09,Always-On Brand Lexus,act_0123400002,1289.33,2947368,20995,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2018947,628850,"[{""action_type"":""link_click"",""value"":20995},{""action_type"":""video_view"",""value"":1497263}]",0.4375,1.46,2026-05-04 11:41:44.839000-07:00
2026-01-10,Always-On Brand Lexus,act_0123400002,1436.26,3389474,19537,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2155705,750226,"[{""action_type"":""link_click"",""value"":19537},{""action_type"":""video_view"",""value"":1786253}]",0.4237,1.57,2026-05-04 11:41:44.839000-07:00
2026-01-11,Always-On Brand Lexus,act_0123400002,1003.06,3389474,12739,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2365853,465510,"[{""action_type"":""link_click"",""value"":12739},{""action_type"":""video_view"",""value"":1108358}]",0.2959,1.43,2026-05-04 11:41:44.839000-07:00
2026-01-12,Always-On Brand Lexus,act_0123400002,974.42,2947368,19745,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2266526,350324,"[{""action_type"":""link_click"",""value"":19745},{""action_type"":""video_view"",""value"":834105}]",0.3306,1.30,2026-05-04 11:41:44.839000-07:00
2026-01-13,Always-On Brand Lexus,act_0123400002,1165.74,2947368,10054,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2251789,570670,"[{""action_type"":""link_click"",""value"":10054},{""action_type"":""video_view"",""value"":1358737}]",0.3955,1.31,2026-05-04 11:41:44.839000-07:00
2026-01-14,Always-On Brand Lexus,act_0123400002,878.17,2947368,18759,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1756631,632564,"[{""action_type"":""link_click"",""value"":18759},{""action_type"":""video_view"",""value"":1506105}]",0.2980,1.68,2026-05-04 11:41:44.839000-07:00
2026-01-15,Always-On Brand Lexus,act_0123400002,957.79,2947368,12733,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2077894,594190,"[{""action_type"":""link_click"",""value"":12733},{""action_type"":""video_view"",""value"":1414737}]",0.3250,1.42,2026-05-04 11:41:44.839000-07:00
2026-01-16,Always-On Brand Lexus,act_0123400002,1359.44,2947368,13287,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1688842,647419,"[{""action_type"":""link_click"",""value"":13287},{""action_type"":""video_view"",""value"":1541473}]",0.4612,1.75,2026-05-04 11:41:44.839000-07:00
2026-01-17,Always-On Brand Lexus,act_0123400002,1071.39,3389474,15879,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2162484,663388,"[{""action_type"":""link_click"",""value"":15879},{""action_type"":""video_view"",""value"":1579495}]",0.3161,1.57,2026-05-04 11:41:44.839000-07:00
2026-01-18,Always-On Brand Lexus,act_0123400002,1682.25,3389474,10960,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1874379,528148,"[{""action_type"":""link_click"",""value"":10960},{""action_type"":""video_view"",""value"":1257495}]",0.4963,1.81,2026-05-04 11:41:44.839000-07:00
2026-01-19,Always-On Brand Lexus,act_0123400002,1391.52,2947368,11931,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2313684,602855,"[{""action_type"":""link_click"",""value"":11931},{""action_type"":""video_view"",""value"":1435368}]",0.4721,1.27,2026-05-04 11:41:44.839000-07:00
2026-01-20,Always-On Brand Lexus,act_0123400002,1382.02,2947368,10823,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2089684,518678,"[{""action_type"":""link_click"",""value"":10823},{""action_type"":""video_view"",""value"":1234947}]",0.4689,1.41,2026-05-04 11:41:44.839000-07:00
2026-01-21,Always-On Brand Lexus,act_0123400002,1069.49,2947368,11723,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1786105,324328,"[{""action_type"":""link_click"",""value"":11723},{""action_type"":""video_view"",""value"":772210}]",0.3629,1.65,2026-05-04 11:41:44.839000-07:00
2026-01-22,Always-On Brand Lexus,act_0123400002,1296.46,2947368,12895,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1733052,581810,"[{""action_type"":""link_click"",""value"":12895},{""action_type"":""video_view"",""value"":1385263}]",0.4399,1.70,2026-05-04 11:41:44.839000-07:00
2026-01-24,Always-On Brand Lexus,act_0123400002,1674.05,3389474,9609,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2762421,553772,"[{""action_type"":""link_click"",""value"":9609},{""action_type"":""video_view"",""value"":1318505}]",0.4939,1.23,2026-05-04 11:41:44.839000-07:00
2026-01-25,Always-On Brand Lexus,act_0123400002,1300.97,3389474,9728,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2464148,422803,"[{""action_type"":""link_click"",""value"":9728},{""action_type"":""video_view"",""value"":1006674}]",0.3838,1.38,2026-05-04 11:41:44.839000-07:00
2026-01-26,Always-On Brand Lexus,act_0123400002,1239.42,2947368,13926,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2310737,370130,"[{""action_type"":""link_click"",""value"":13926},{""action_type"":""video_view"",""value"":881263}]",0.4205,1.28,2026-05-04 11:41:44.839000-07:00
2026-01-27,Always-On Brand Lexus,act_0123400002,1125.34,2947368,15474,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2151579,677128,"[{""action_type"":""link_click"",""value"":15474},{""action_type"":""video_view"",""value"":1612210}]",0.3818,1.37,2026-05-04 11:41:44.839000-07:00
2026-01-28,Always-On Brand Lexus,act_0123400002,853.21,2947368,9078,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1880421,505061,"[{""action_type"":""link_click"",""value"":9078},{""action_type"":""video_view"",""value"":1202526}]",0.2895,1.57,2026-05-04 11:41:44.839000-07:00
2026-01-29,Always-On Brand Lexus,act_0123400002,1071.86,2947368,8975,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2207579,511250,"[{""action_type"":""link_click"",""value"":8975},{""action_type"":""video_view"",""value"":1217263}]",0.3637,1.34,2026-05-04 11:41:44.839000-07:00
2026-01-30,Always-On Brand Lexus,act_0123400002,944.71,2947368,13926,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2484631,422122,"[{""action_type"":""link_click"",""value"":13926},{""action_type"":""video_view"",""value"":1005052}]",0.3205,1.19,2026-05-04 11:41:44.839000-07:00
2026-01-31,Always-On Brand Lexus,act_0123400002,1499.13,3389474,10440,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2677684,687589,"[{""action_type"":""link_click"",""value"":10440},{""action_type"":""video_view"",""value"":1637116}]",0.4423,1.27,2026-05-04 11:41:44.839000-07:00
2026-02-01,Always-On Brand Lexus,act_0123400002,1311.91,3389474,9609,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2423474,674777,"[{""action_type"":""link_click"",""value"":9609},{""action_type"":""video_view"",""value"":1606611}]",0.3871,1.40,2026-05-04 11:41:44.839000-07:00
2026-02-02,Always-On Brand Lexus,act_0123400002,1317.85,2947368,14545,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2310737,380034,"[{""action_type"":""link_click"",""value"":14545},{""action_type"":""video_view"",""value"":904842}]",0.4471,1.28,2026-05-04 11:41:44.839000-07:00
2026-02-03,Always-On Brand Lexus,act_0123400002,1233.48,2947368,16299,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1644631,465448,"[{""action_type"":""link_click"",""value"":16299},{""action_type"":""video_view"",""value"":1108210}]",0.4185,1.79,2026-05-04 11:41:44.839000-07:00
2026-02-04,Always-On Brand Lexus,act_0123400002,1213.27,2947368,15886,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2375579,625137,"[{""action_type"":""link_click"",""value"":15886},{""action_type"":""video_view"",""value"":1488421}]",0.4116,1.24,2026-05-04 11:41:44.839000-07:00
2026-02-05,Always-On Brand Lexus,act_0123400002,1193.07,2947368,15164,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2490526,514964,"[{""action_type"":""link_click"",""value"":15164},{""action_type"":""video_view"",""value"":1226105}]",0.4048,1.18,2026-05-04 11:41:44.839000-07:00
2026-02-06,Always-On Brand Lexus,act_0123400002,1523.43,2947368,12585,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1653473,534770,"[{""action_type"":""link_click"",""value"":12585},{""action_type"":""video_view"",""value"":1273263}]",0.5169,1.78,2026-05-04 11:41:44.839000-07:00
2026-02-07,Always-On Brand Lexus,act_0123400002,1436.26,3389474,15303,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2030295,496829,"[{""action_type"":""link_click"",""value"":15303},{""action_type"":""video_view"",""value"":1182926}]",0.4237,1.67,2026-05-04 11:41:44.839000-07:00
2026-02-08,Always-On Brand Lexus,act_0123400002,1522.36,3389474,18862,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2152316,599327,"[{""action_type"":""link_click"",""value"":18862},{""action_type"":""video_view"",""value"":1426969}]",0.4491,1.57,2026-05-04 11:41:44.839000-07:00
2026-02-09,Always-On Brand Lexus,act_0123400002,873.42,2947368,11760,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1818526,488968,"[{""action_type"":""link_click"",""value"":11760},{""action_type"":""video_view"",""value"":1164210}]",0.2963,1.62,2026-05-04 11:41:44.839000-07:00
2026-02-10,Always-On Brand Lexus,act_0123400002,1277.44,2947368,8459,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1906947,531057,"[{""action_type"":""link_click"",""value"":8459},{""action_type"":""video_view"",""value"":1264421}]",0.4334,1.55,2026-05-04 11:41:44.839000-07:00
2026-02-11,Always-On Brand Lexus,act_0123400002,1406.97,2947368,9078,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1644631,313187,"[{""action_type"":""link_click"",""value"":9078},{""action_type"":""video_view"",""value"":745684}]",0.4774,1.79,2026-05-04 11:41:44.839000-07:00
2026-02-12,Always-On Brand Lexus,act_0123400002,1118.21,2947368,13926,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2039579,594190,"[{""action_type"":""link_click"",""value"":13926},{""action_type"":""video_view"",""value"":1414737}]",0.3794,1.45,2026-05-04 11:41:44.839000-07:00
2026-02-13,Always-On Brand Lexus,act_0123400002,949.47,2947368,13204,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2478736,315663,"[{""action_type"":""link_click"",""value"":13204},{""action_type"":""video_view"",""value"":751579}]",0.3221,1.19,2026-05-04 11:41:44.839000-07:00
2026-02-14,Always-On Brand Lexus,act_0123400002,1234.01,3389474,17320,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2359074,707519,"[{""action_type"":""link_click"",""value"":17320},{""action_type"":""video_view"",""value"":1684569}]",0.3641,1.44,2026-05-04 11:41:44.839000-07:00
2026-02-15,Always-On Brand Lexus,act_0123400002,956.60,3389474,16134,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1904884,455545,"[{""action_type"":""link_click"",""value"":16134},{""action_type"":""video_view"",""value"":1084632}]",0.2822,1.78,2026-05-04 11:41:44.839000-07:00
2026-02-16,Always-On Brand Lexus,act_0123400002,853.21,2947368,8562,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2039579,441928,"[{""action_type"":""link_click"",""value"":8562},{""action_type"":""video_view"",""value"":1052210}]",0.2895,1.45,2026-05-04 11:41:44.839000-07:00
2026-02-17,Always-On Brand Lexus,act_0123400002,993.44,2947368,14442,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1747789,311950,"[{""action_type"":""link_click"",""value"":14442},{""action_type"":""video_view"",""value"":742737}]",0.3371,1.69,2026-05-04 11:41:44.839000-07:00
2026-02-18,Always-On Brand Lexus,act_0123400002,1170.50,2947368,11554,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2461052,643705,"[{""action_type"":""link_click"",""value"":11554},{""action_type"":""video_view"",""value"":1532631}]",0.3971,1.20,2026-05-04 11:41:44.839000-07:00
2026-02-19,Always-On Brand Lexus,act_0123400002,1435.49,2947368,11760,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2313684,428311,"[{""action_type"":""link_click"",""value"":11760},{""action_type"":""video_view"",""value"":1019789}]",0.4870,1.27,2026-05-04 11:41:44.839000-07:00
2026-02-20,Always-On Brand Lexus,act_0123400002,1338.05,2947368,10419,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2413894,477827,"[{""action_type"":""link_click"",""value"":10419},{""action_type"":""video_view"",""value"":1137684}]",0.4540,1.22,2026-05-04 11:41:44.839000-07:00
2026-02-21,Always-On Brand Lexus,act_0123400002,1197.11,3389474,16490,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2230274,437039,"[{""action_type"":""link_click"",""value"":16490},{""action_type"":""video_view"",""value"":1040569}]",0.3532,1.52,2026-05-04 11:41:44.839000-07:00
2026-02-22,Always-On Brand Lexus,act_0123400002,1459.49,3389474,10914,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1901495,653423,"[{""action_type"":""link_click"",""value"":10914},{""action_type"":""video_view"",""value"":1555769}]",0.4306,1.78,2026-05-04 11:41:44.839000-07:00
2026-02-23,Always-On Brand Lexus,act_0123400002,947.09,2947368,12585,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1868631,560766,"[{""action_type"":""link_click"",""value"":12585},{""action_type"":""video_view"",""value"":1335158}]",0.3213,1.58,2026-05-04 11:41:44.839000-07:00
2026-02-25,Always-On Brand Lexus,act_0123400002,1425.98,2947368,14648,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1756631,568194,"[{""action_type"":""link_click"",""value"":14648},{""action_type"":""video_view"",""value"":1352842}]",0.4838,1.68,2026-05-04 11:41:44.839000-07:00
2026-02-26,Always-On Brand Lexus,act_0123400002,1017.20,2947368,12069,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2313684,656084,"[{""action_type"":""link_click"",""value"":12069},{""action_type"":""video_view"",""value"":1562105}]",0.3451,1.27,2026-05-04 11:41:44.839000-07:00
2026-02-27,Always-On Brand Lexus,act_0123400002,1122.96,2947368,12482,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1833263,496396,"[{""action_type"":""link_click"",""value"":12482},{""action_type"":""video_view"",""value"":1181895}]",0.3810,1.61,2026-05-04 11:41:44.839000-07:00
2026-02-28,Always-On Brand Lexus,act_0123400002,1668.58,3389474,16608,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2206548,512489,"[{""action_type"":""link_click"",""value"":16608},{""action_type"":""video_view"",""value"":1220211}]",0.4923,1.54,2026-05-04 11:41:44.839000-07:00
2026-03-01,Always-On Brand Lexus,act_0123400002,1734.17,3389474,11033,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2623453,542384,"[{""action_type"":""link_click"",""value"":11033},{""action_type"":""video_view"",""value"":1291390}]",0.5116,1.29,2026-05-04 11:41:44.839000-07:00
2026-03-02,Always-On Brand Lexus,act_0123400002,1429.55,2947368,12482,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1700631,420884,"[{""action_type"":""link_click"",""value"":12482},{""action_type"":""video_view"",""value"":1002105}]",0.4850,1.73,2026-05-04 11:41:44.839000-07:00
2026-03-03,Always-On Brand Lexus,act_0123400002,1387.96,2947368,12585,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2378526,429550,"[{""action_type"":""link_click"",""value"":12585},{""action_type"":""video_view"",""value"":1022737}]",0.4709,1.24,2026-05-04 11:41:44.839000-07:00
2026-03-04,Always-On Brand Lexus,act_0123400002,1216.84,2947368,14442,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2248842,631326,"[{""action_type"":""link_click"",""value"":14442},{""action_type"":""video_view"",""value"":1503158}]",0.4129,1.31,2026-05-04 11:41:44.839000-07:00
2026-03-05,Always-On Brand Lexus,act_0123400002,1130.09,2947368,9491,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2192842,454307,"[{""action_type"":""link_click"",""value"":9491},{""action_type"":""video_view"",""value"":1081684}]",0.3834,1.34,2026-05-04 11:41:44.839000-07:00
2026-03-06,Always-On Brand Lexus,act_0123400002,1393.90,2947368,14855,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2422736,542198,"[{""action_type"":""link_click"",""value"":14855},{""action_type"":""video_view"",""value"":1290947}]",0.4729,1.22,2026-05-04 11:41:44.839000-07:00
2026-03-07,Always-On Brand Lexus,act_0123400002,1477.26,3389474,12338,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2457369,552349,"[{""action_type"":""link_click"",""value"":12338},{""action_type"":""video_view"",""value"":1315116}]",0.4358,1.38,2026-05-04 11:41:44.839000-07:00
2026-03-08,Always-On Brand Lexus,act_0123400002,1285.94,3389474,9491,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2440421,492558,"[{""action_type"":""link_click"",""value"":9491},{""action_type"":""video_view"",""value"":1172758}]",0.3794,1.39,2026-05-04 11:41:44.839000-07:00
2026-03-09,Always-On Brand Lexus,act_0123400002,1492.53,2947368,10213,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2390315,417170,"[{""action_type"":""link_click"",""value"":10213},{""action_type"":""video_view"",""value"":993263}]",0.5064,1.23,2026-05-04 11:41:44.839000-07:00
2026-03-10,Always-On Brand Lexus,act_0123400002,937.58,2947368,13514,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2346105,517440,"[{""action_type"":""link_click"",""value"":13514},{""action_type"":""video_view"",""value"":1232000}]",0.3181,1.26,2026-05-04 11:41:44.839000-07:00
2026-03-11,Always-On Brand Lexus,act_0123400002,891.24,2947368,14752,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2113263,498871,"[{""action_type"":""link_click"",""value"":14752},{""action_type"":""video_view"",""value"":1187789}]",0.3024,1.39,2026-05-04 11:41:44.839000-07:00
2026-03-12,Always-On Brand Lexus,act_0123400002,1534.12,2947368,14442,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2366737,315663,"[{""action_type"":""link_click"",""value"":14442},{""action_type"":""video_view"",""value"":751579}]",0.5205,1.25,2026-05-04 11:41:44.839000-07:00
2026-03-13,Always-On Brand Lexus,act_0123400002,1295.27,2947368,9181,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2443368,670939,"[{""action_type"":""link_click"",""value"":9181},{""action_type"":""video_view"",""value"":1597473}]",0.4395,1.21,2026-05-04 11:41:44.839000-07:00
2026-03-14,Always-On Brand Lexus,act_0123400002,1217.61,3389474,16134,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2860716,616410,"[{""action_type"":""link_click"",""value"":16134},{""action_type"":""video_view"",""value"":1467642}]",0.3592,1.18,2026-05-04 11:41:44.839000-07:00
2026-03-15,Always-On Brand Lexus,act_0123400002,985.30,3389474,15185,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2599727,728873,"[{""action_type"":""link_click"",""value"":15185},{""action_type"":""video_view"",""value"":1735411}]",0.2907,1.30,2026-05-04 11:41:44.839000-07:00
2026-03-16,Always-On Brand Lexus,act_0123400002,1251.30,2947368,12482,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2207579,357751,"[{""action_type"":""link_click"",""value"":12482},{""action_type"":""video_view"",""value"":851789}]",0.4245,1.34,2026-05-04 11:41:44.839000-07:00
2026-03-17,Always-On Brand Lexus,act_0123400002,1019.58,2947368,10522,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1694737,420884,"[{""action_type"":""link_click"",""value"":10522},{""action_type"":""video_view"",""value"":1002105}]",0.3459,1.74,2026-05-04 11:41:44.839000-07:00
2026-03-18,Always-On Brand Lexus,act_0123400002,1480.65,2947368,14648,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2366737,606568,"[{""action_type"":""link_click"",""value"":14648},{""action_type"":""video_view"",""value"":1444210}]",0.5024,1.25,2026-05-04 11:41:44.839000-07:00
2026-03-19,Always-On Brand Lexus,act_0123400002,1234.66,2947368,12482,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,1877473,420884,"[{""action_type"":""link_click"",""value"":12482},{""action_type"":""video_view"",""value"":1002105}]",0.4189,1.57,2026-05-04 11:41:44.839000-07:00
2026-03-20,Always-On Brand Lexus,act_0123400002,998.19,2947368,15783,CR-107-CAROUSEL-HERO_A // ASet-HERO_A,CR-107-CAROUSEL-HERO_A,2251789,362703,"[{""action_type"":""link_click"",""value"":15783},{""action_type"":""video_view"",""value"":863579}]",0.3387,1.31,2026-05-04 11:41:44.839000-07:00
