DATE_DAY,CAMPAIGN_ID,CHANNEL_ID,CONVERSION_TYPE,CONVERSIONS,REVENUE_USD,ATTRIBUTION_MODEL
2025-11-02,104,7,SUB_SIGNUP,8059,0.00,last_click
2025-11-02,104,7,STORE_ADD_TO_CART,34653,0.00,last_click
2025-11-02,104,7,STORE_PURCHASE,35459,1128073.62,last_click
2025-11-02,104,3,PREORDER,13881,0.00,last_click
2025-11-02,104,3,SUB_SIGNUP,8036,0.00,last_click
2025-11-02,104,3,STORE_ADD_TO_CART,19725,0.00,last_click
2025-11-02,104,3,STORE_PURCHASE,21917,1022633.69,last_click
2025-11-03,104,9,PREORDER,4796,0.00,data_driven
2025-11-03,104,9,SUB_SIGNUP,3786,0.00,data_driven
2025-11-03,104,9,STORE_ADD_TO_CART,5048,0.00,data_driven
2025-11-03,104,9,STORE_PURCHASE,12621,353334.72,data_driven
2025-11-03,104,10,PREORDER,1224,0.00,data_driven
2025-11-03,104,10,SUB_SIGNUP,2448,0.00,data_driven
2025-11-03,104,10,STORE_ADD_TO_CART,9792,0.00,data_driven
2025-11-03,104,10,STORE_PURCHASE,10771,342675.24,data_driven
2025-11-06,104,9,PREORDER,1516,0.00,last_click
2025-11-06,104,9,SUB_SIGNUP,1769,0.00,last_click
2025-11-06,104,9,STORE_ADD_TO_CART,10612,0.00,last_click
2025-11-06,104,9,STORE_PURCHASE,7833,353691.67,last_click
2025-11-07,104,4,PREORDER,3876,0.00,data_driven
2025-11-07,104,4,SUB_SIGNUP,3876,0.00,data_driven
2025-11-07,104,4,STORE_ADD_TO_CART,8348,0.00,data_driven
2025-11-07,104,4,STORE_PURCHASE,12522,417347.57,data_driven
2025-11-07,104,5,PREORDER,3324,0.00,data_driven
2025-11-07,104,5,SUB_SIGNUP,1760,0.00,data_driven
2025-11-07,104,5,STORE_ADD_TO_CART,7430,0.00,data_driven
2025-11-07,104,5,STORE_PURCHASE,4301,273688.90,data_driven
2025-11-08,104,2,PREORDER,4840,0.00,last_click
2025-11-08,104,2,SUB_SIGNUP,8874,0.00,last_click
2025-11-08,104,2,STORE_ADD_TO_CART,31462,0.00,last_click
2025-11-08,104,2,STORE_PURCHASE,32269,1129250.86,last_click
2025-11-08,104,11,PREORDER,4524,0.00,last_click
2025-11-08,104,11,SUB_SIGNUP,4021,0.00,last_click
2025-11-08,104,11,STORE_ADD_TO_CART,8545,0.00,last_click
2025-11-08,104,11,STORE_PURCHASE,5026,351790.74,last_click
2025-11-09,104,9,PREORDER,5532,0.00,data_driven
2025-11-09,104,9,SUB_SIGNUP,3319,0.00,data_driven
2025-11-09,104,9,STORE_ADD_TO_CART,7468,0.00,data_driven
2025-11-09,104,9,STORE_PURCHASE,7744,387160.88,data_driven
2025-11-10,104,5,PREORDER,2787,0.00,last_click
2025-11-10,104,5,SUB_SIGNUP,2787,0.00,last_click
2025-11-10,104,5,STORE_ADD_TO_CART,5574,0.00,last_click
2025-11-10,104,5,STORE_PURCHASE,5738,229502.81,last_click
2025-11-11,104,7,PREORDER,8259,0.00,data_driven
2025-11-11,104,7,SUB_SIGNUP,12389,0.00,data_driven
2025-11-11,104,7,STORE_ADD_TO_CART,19271,0.00,data_driven
2025-11-11,104,7,STORE_PURCHASE,23401,963422.15,data_driven
2025-11-13,104,1,PREORDER,8060,0.00,data_driven
2025-11-13,104,1,SUB_SIGNUP,7440,0.00,data_driven
2025-11-13,104,1,STORE_ADD_TO_CART,13640,0.00,data_driven
2025-11-13,104,1,STORE_PURCHASE,19220,867892.80,data_driven
2025-11-13,104,3,PREORDER,5720,0.00,data_driven
2025-11-13,104,3,SUB_SIGNUP,7626,0.00,data_driven
2025-11-13,104,3,STORE_ADD_TO_CART,16523,0.00,data_driven
2025-11-13,104,3,STORE_PURCHASE,14617,889599.50,data_driven
2025-11-15,104,5,PREORDER,3032,0.00,data_driven
2025-11-15,104,5,SUB_SIGNUP,1617,0.00,data_driven
2025-11-15,104,5,STORE_ADD_TO_CART,4244,0.00,data_driven
2025-11-15,104,5,STORE_PURCHASE,6063,282920.58,data_driven
2025-11-19,104,5,PREORDER,1378,0.00,data_driven
2025-11-19,104,5,SUB_SIGNUP,861,0.00,data_driven
2025-11-19,104,5,STORE_ADD_TO_CART,6716,0.00,data_driven
2025-11-19,104,5,STORE_PURCHASE,6027,241037.16,data_driven
2025-11-19,104,2,PREORDER,6586,0.00,data_driven
2025-11-19,104,2,SUB_SIGNUP,10538,0.00,data_driven
2025-11-19,104,2,STORE_ADD_TO_CART,17782,0.00,data_driven
2025-11-19,104,2,STORE_PURCHASE,15806,921904.08,data_driven
2025-11-21,104,6,PREORDER,6785,0.00,data_driven
2025-11-21,104,6,SUB_SIGNUP,5089,0.00,data_driven
2025-11-21,104,6,STORE_ADD_TO_CART,25445,0.00,data_driven
2025-11-21,104,6,STORE_PURCHASE,39864,1187254.37,data_driven
2025-11-22,104,9,PREORDER,4804,0.00,last_click
2025-11-22,104,9,SUB_SIGNUP,4551,0.00,last_click
2025-11-22,104,9,STORE_ADD_TO_CART,12390,0.00,last_click
2025-11-22,104,9,STORE_PURCHASE,5563,353953.43,last_click
2025-11-23,104,6,PREORDER,17205,0.00,data_driven
2025-11-23,104,6,SUB_SIGNUP,15181,0.00,data_driven
2025-11-23,104,6,STORE_ADD_TO_CART,46554,0.00,data_driven
2025-11-23,104,6,STORE_PURCHASE,26313,1416647.99,data_driven
2025-11-24,104,7,PREORDER,12152,0.00,last_click
2025-11-24,104,7,SUB_SIGNUP,10330,0.00,last_click
2025-11-24,104,7,STORE_ADD_TO_CART,20051,0.00,last_click
2025-11-24,104,7,STORE_PURCHASE,20051,850543.68,last_click
2025-11-24,104,8,PREORDER,1946,0.00,last_click
2025-11-24,104,8,SUB_SIGNUP,4325,0.00,last_click
2025-11-24,104,8,STORE_ADD_TO_CART,9946,0.00,last_click
2025-11-24,104,8,STORE_PURCHASE,6703,302674.55,last_click
2025-11-30,104,5,PREORDER,1016,0.00,last_click
2025-11-30,104,5,SUB_SIGNUP,1354,0.00,last_click
2025-11-30,104,5,STORE_ADD_TO_CART,3555,0.00,last_click
2025-11-30,104,5,STORE_PURCHASE,5079,236965.14,last_click
2025-11-30,104,6,PREORDER,12432,0.00,last_click
2025-11-30,104,6,SUB_SIGNUP,8880,0.00,last_click
2025-11-30,104,6,STORE_ADD_TO_CART,39072,0.00,last_click
2025-11-30,104,6,STORE_PURCHASE,24864,1243015.40,last_click
2025-12-03,104,7,PREORDER,3700,0.00,data_driven
2025-12-03,104,7,SUB_SIGNUP,8458,0.00,data_driven
2025-12-03,104,7,STORE_ADD_TO_CART,20088,0.00,data_driven
2025-12-03,104,7,STORE_PURCHASE,20617,739980.47,data_driven
2025-12-04,104,1,PREORDER,6822,0.00,last_click
2025-12-04,104,1,SUB_SIGNUP,9970,0.00,last_click
2025-12-04,104,1,STORE_ADD_TO_CART,16267,0.00,last_click
2025-12-04,104,1,STORE_PURCHASE,14693,734538.05,last_click
2025-12-04,104,3,PREORDER,7448,0.00,last_click
2025-12-04,104,3,SUB_SIGNUP,5586,0.00,last_click
2025-12-04,104,3,STORE_ADD_TO_CART,13499,0.00,last_click
2025-12-04,104,3,STORE_PURCHASE,16292,651597.10,last_click
2025-12-07,104,7,PREORDER,10624,0.00,data_driven
2025-12-07,104,7,SUB_SIGNUP,4375,0.00,data_driven
2025-12-07,104,7,STORE_ADD_TO_CART,26873,0.00,data_driven
2025-12-07,104,7,STORE_PURCHASE,12499,874817.61,data_driven
2025-12-09,104,5,PREORDER,1423,0.00,data_driven
2025-12-09,104,5,SUB_SIGNUP,1293,0.00,data_driven
2025-12-09,104,5,STORE_ADD_TO_CART,5562,0.00,data_driven
2025-12-09,104,5,STORE_PURCHASE,3751,181055.73,data_driven
2025-12-09,104,6,PREORDER,5729,0.00,data_driven
2025-12-09,104,6,SUB_SIGNUP,7878,0.00,data_driven
2025-12-09,104,6,STORE_ADD_TO_CART,28647,0.00,data_driven
2025-12-09,104,6,STORE_PURCHASE,27215,1002512.96,data_driven
2025-12-11,104,5,PREORDER,2411,0.00,data_driven
2025-12-11,104,5,SUB_SIGNUP,1567,0.00,data_driven
2025-12-11,104,5,STORE_ADD_TO_CART,4580,0.00,data_driven
2025-12-11,104,5,STORE_PURCHASE,3616,168710.90,data_driven
2025-12-14,104,10,PREORDER,2461,0.00,last_click
2025-12-14,104,10,SUB_SIGNUP,3218,0.00,last_click
2025-12-14,104,10,STORE_ADD_TO_CART,4732,0.00,last_click
2025-12-14,104,10,STORE_PURCHASE,8329,264980.74,last_click
2025-12-15,104,8,PREORDER,1708,0.00,data_driven
2025-12-15,104,8,SUB_SIGNUP,2562,0.00,data_driven
2025-12-15,104,8,STORE_ADD_TO_CART,4611,0.00,data_driven
2025-12-15,104,8,STORE_PURCHASE,3928,239070.44,data_driven
2025-12-20,104,10,PREORDER,1758,0.00,last_click
2025-12-20,104,10,SUB_SIGNUP,2462,0.00,last_click
2025-12-20,104,10,STORE_ADD_TO_CART,6154,0.00,last_click
2025-12-20,104,10,STORE_PURCHASE,6857,246121.23,last_click
2025-12-21,104,8,PREORDER,3485,0.00,data_driven
2025-12-21,104,8,SUB_SIGNUP,2568,0.00,data_driven
2025-12-21,104,8,STORE_ADD_TO_CART,4953,0.00,data_driven
2025-12-21,104,8,STORE_PURCHASE,6604,256780.71,data_driven
2025-12-25,104,2,PREORDER,3927,0.00,data_driven
2025-12-25,104,2,SUB_SIGNUP,7417,0.00,data_driven
2025-12-25,104,2,STORE_ADD_TO_CART,21816,0.00,data_driven
2025-12-25,104,2,STORE_PURCHASE,10472,610762.14,data_driven
2025-12-27,104,3,PREORDER,5093,0.00,data_driven
2025-12-27,104,3,SUB_SIGNUP,3134,0.00,data_driven
2025-12-27,104,3,STORE_ADD_TO_CART,16846,0.00,data_driven
2025-12-27,104,3,STORE_PURCHASE,16846,548395.45,data_driven
2025-12-29,104,7,PREORDER,4189,0.00,data_driven
2025-12-29,104,7,SUB_SIGNUP,5446,0.00,data_driven
2025-12-29,104,7,STORE_ADD_TO_CART,18014,0.00,data_driven
2025-12-29,104,7,STORE_PURCHASE,10473,586414.01,data_driven
2026-01-02,104,9,PREORDER,2375,0.00,last_click
2026-01-02,104,9,SUB_SIGNUP,1715,0.00,last_click
2026-01-02,104,9,STORE_ADD_TO_CART,3431,0.00,last_click
2026-01-02,104,9,STORE_PURCHASE,4618,184703.61,last_click
2026-01-02,104,6,PREORDER,9195,0.00,last_click
2026-01-02,104,6,SUB_SIGNUP,3065,0.00,last_click
2026-01-02,104,6,STORE_ADD_TO_CART,24009,0.00,last_click
2026-01-02,104,6,STORE_PURCHASE,11749,715073.83,last_click
2026-01-02,104,8,PREORDER,1131,0.00,last_click
2026-01-02,104,8,SUB_SIGNUP,2010,0.00,last_click
2026-01-02,104,8,STORE_ADD_TO_CART,4271,0.00,last_click
2026-01-02,104,8,STORE_PURCHASE,5025,175856.87,last_click
2026-01-03,104,6,PREORDER,10053,0.00,data_driven
2026-01-03,104,6,SUB_SIGNUP,8870,0.00,data_driven
2026-01-03,104,6,STORE_ADD_TO_CART,14192,0.00,data_driven
2026-01-03,104,6,STORE_PURCHASE,18332,827759.13,data_driven
2026-01-08,104,9,PREORDER,1722,0.00,last_click
2026-01-08,104,9,SUB_SIGNUP,1722,0.00,last_click
2026-01-08,104,9,STORE_ADD_TO_CART,2459,0.00,last_click
2026-01-08,104,9,STORE_PURCHASE,4550,172127.81,last_click
2026-01-08,104,2,PREORDER,2442,0.00,last_click
2026-01-08,104,2,SUB_SIGNUP,5495,0.00,last_click
2026-01-08,104,2,STORE_ADD_TO_CART,12822,0.00,last_click
2026-01-08,104,2,STORE_PURCHASE,7937,427335.14,last_click
2026-01-10,104,2,PREORDER,7177,0.00,last_click
2026-01-10,104,2,SUB_SIGNUP,5288,0.00,last_click
2026-01-10,104,2,STORE_ADD_TO_CART,8687,0.00,last_click
2026-01-10,104,2,STORE_PURCHASE,13598,528726.86,last_click
2026-01-11,104,11,PREORDER,1806,0.00,data_driven
2026-01-11,104,11,SUB_SIGNUP,1444,0.00,data_driven
2026-01-11,104,11,STORE_ADD_TO_CART,4093,0.00,data_driven
2026-01-11,104,11,STORE_PURCHASE,3370,168499.53,data_driven
2026-01-14,104,6,PREORDER,2096,0.00,last_click
2026-01-14,104,6,SUB_SIGNUP,2934,0.00,last_click
2026-01-14,104,6,STORE_ADD_TO_CART,16346,0.00,last_click
2026-01-14,104,6,STORE_PURCHASE,14251,586702.37,last_click
2026-01-16,104,5,PREORDER,1493,0.00,last_click
2026-01-16,104,5,SUB_SIGNUP,970,0.00,last_click
2026-01-16,104,5,STORE_ADD_TO_CART,2761,0.00,last_click
2026-01-16,104,5,STORE_PURCHASE,3582,104464.27,last_click
2026-01-16,104,2,PREORDER,3389,0.00,last_click
2026-01-16,104,2,SUB_SIGNUP,4519,0.00,last_click
2026-01-16,104,2,STORE_ADD_TO_CART,11297,0.00,last_click
2026-01-16,104,2,STORE_PURCHASE,13839,395353.91,last_click
2026-01-17,104,10,PREORDER,1362,0.00,data_driven
2026-01-17,104,10,SUB_SIGNUP,2043,0.00,data_driven
2026-01-17,104,10,STORE_ADD_TO_CART,5108,0.00,data_driven
2026-01-17,104,10,STORE_PURCHASE,2611,158888.50,data_driven
2026-01-17,104,3,PREORDER,2920,0.00,data_driven
2026-01-17,104,3,SUB_SIGNUP,3504,0.00,data_driven
2026-01-17,104,3,STORE_ADD_TO_CART,13723,0.00,data_driven
2026-01-17,104,3,STORE_PURCHASE,9635,408701.01,data_driven
2026-01-18,104,8,PREORDER,581,0.00,last_click
2026-01-18,104,8,SUB_SIGNUP,2207,0.00,last_click
2026-01-18,104,8,STORE_ADD_TO_CART,3252,0.00,last_click
2026-01-18,104,8,STORE_PURCHASE,2903,162562.97,last_click
2026-01-25,104,9,PREORDER,980,0.00,data_driven
2026-01-25,104,9,SUB_SIGNUP,1960,0.00,data_driven
2026-01-25,104,9,STORE_ADD_TO_CART,3430,0.00,data_driven
2026-01-25,104,9,STORE_PURCHASE,2744,137190.20,data_driven
2026-01-26,104,8,PREORDER,445,0.00,last_click
2026-01-26,104,8,SUB_SIGNUP,1512,0.00,last_click
2026-01-26,104,8,STORE_ADD_TO_CART,2491,0.00,last_click
2026-01-26,104,8,STORE_PURCHASE,2758,124529.01,last_click
2026-01-28,104,1,PREORDER,2530,0.00,last_click
2026-01-28,104,1,SUB_SIGNUP,1265,0.00,last_click
2026-01-28,104,1,STORE_ADD_TO_CART,9869,0.00,last_click
2026-01-28,104,1,STORE_PURCHASE,7085,354215.19,last_click
2026-02-03,104,8,PREORDER,981,0.00,last_click
2026-02-03,104,8,SUB_SIGNUP,1427,0.00,last_click
2026-02-03,104,8,STORE_ADD_TO_CART,2587,0.00,last_click
2026-02-03,104,8,STORE_PURCHASE,3568,124853.76,last_click
2026-02-09,104,3,PREORDER,2796,0.00,last_click
2026-02-09,104,3,SUB_SIGNUP,3962,0.00,last_click
2026-02-09,104,3,STORE_ADD_TO_CART,8156,0.00,last_click
2026-02-09,104,3,STORE_PURCHASE,9321,326205.19,last_click
2026-02-15,104,10,PREORDER,1763,0.00,last_click
2026-02-15,104,10,SUB_SIGNUP,933,0.00,last_click
2026-02-15,104,10,STORE_ADD_TO_CART,4564,0.00,last_click
2026-02-15,104,10,STORE_PURCHASE,2593,145184.46,last_click
2026-02-19,104,7,PREORDER,2660,0.00,last_click
2026-02-19,104,7,SUB_SIGNUP,2418,0.00,last_click
2026-02-19,104,7,STORE_ADD_TO_CART,6046,0.00,last_click
2026-02-19,104,7,STORE_PURCHASE,9673,338515.03,last_click
2026-02-22,104,5,PREORDER,1444,0.00,data_driven
2026-02-22,104,5,SUB_SIGNUP,1520,0.00,data_driven
2026-02-22,104,5,STORE_ADD_TO_CART,3420,0.00,data_driven
2026-02-22,104,5,STORE_PURCHASE,1976,106394.60,data_driven
2026-02-25,104,8,PREORDER,935,0.00,last_click
2026-02-25,104,8,SUB_SIGNUP,561,0.00,last_click
2026-02-25,104,8,STORE_ADD_TO_CART,2150,0.00,last_click
2026-02-25,104,8,STORE_PURCHASE,3552,130839.31,last_click
2026-02-27,104,7,PREORDER,1308,0.00,last_click
2026-02-27,104,7,SUB_SIGNUP,5232,0.00,last_click
2026-02-27,104,7,STORE_ADD_TO_CART,8110,0.00,last_click
2026-02-27,104,7,STORE_PURCHASE,8110,366210.08,last_click
2026-01-25,104,7,PREORDER,2333,0.00,data_driven
2026-01-25,104,7,SUB_SIGNUP,4082,0.00,data_driven
2026-01-25,104,7,STORE_ADD_TO_CART,11955,0.00,data_driven
2026-01-25,104,7,STORE_PURCHASE,12538,408150.88,data_driven
2026-02-18,104,4,PREORDER,1499,0.00,data_driven
2026-02-18,104,4,SUB_SIGNUP,1927,0.00,data_driven
2026-02-18,104,4,STORE_ADD_TO_CART,4817,0.00,data_driven
2026-02-18,104,4,STORE_PURCHASE,2997,149838.79,data_driven
2026-02-19,104,3,PREORDER,2295,0.00,last_click
2026-02-19,104,3,SUB_SIGNUP,3901,0.00,last_click
2026-02-19,104,3,STORE_ADD_TO_CART,9409,0.00,last_click
2026-02-19,104,3,STORE_PURCHASE,7114,321248.50,last_click
2026-02-26,104,5,PREORDER,1093,0.00,data_driven
2026-02-26,104,5,SUB_SIGNUP,751,0.00,data_driven
2026-02-26,104,5,STORE_ADD_TO_CART,2254,0.00,data_driven
2026-02-26,104,5,STORE_PURCHASE,3415,95616.14,data_driven
2025-11-02,105,5,PREORDER,2850,0.00,last_click
2025-11-02,105,5,SUB_SIGNUP,2850,0.00,last_click
2025-11-02,105,5,STORE_ADD_TO_CART,5090,0.00,last_click
2025-11-02,105,5,STORE_PURCHASE,7329,284979.68,last_click
2025-11-04,105,11,PREORDER,2456,0.00,last_click
2025-11-04,105,11,SUB_SIGNUP,4911,0.00,last_click
2025-11-04,105,11,STORE_ADD_TO_CART,8349,0.00,last_click
2025-11-04,105,11,STORE_PURCHASE,7858,343739.09,last_click
2025-11-09,105,6,PREORDER,14039,0.00,data_driven
2025-11-09,105,6,SUB_SIGNUP,19439,0.00,data_driven
2025-11-09,105,6,STORE_ADD_TO_CART,34558,0.00,data_driven
2025-11-09,105,6,STORE_PURCHASE,29158,1511698.61,data_driven
2025-11-11,105,1,PREORDER,12951,0.00,data_driven
2025-11-11,105,1,SUB_SIGNUP,10360,0.00,data_driven
2025-11-11,105,1,STORE_ADD_TO_CART,19426,0.00,data_driven
2025-11-11,105,1,STORE_PURCHASE,32376,906406.89,data_driven
2025-11-11,105,2,PREORDER,11648,0.00,data_driven
2025-11-11,105,2,SUB_SIGNUP,7765,0.00,data_driven
2025-11-11,105,2,STORE_ADD_TO_CART,15531,0.00,data_driven
2025-11-11,105,2,STORE_PURCHASE,15531,905837.18,data_driven
2025-11-13,105,8,PREORDER,4518,0.00,data_driven
2025-11-13,105,8,SUB_SIGNUP,4280,0.00,data_driven
2025-11-13,105,8,STORE_ADD_TO_CART,6420,0.00,data_driven
2025-11-13,105,8,STORE_PURCHASE,7133,332826.25,data_driven
2025-11-14,105,11,PREORDER,3118,0.00,last_click
2025-11-14,105,11,SUB_SIGNUP,2287,0.00,last_click
2025-11-14,105,11,STORE_ADD_TO_CART,4157,0.00,last_click
2025-11-14,105,11,STORE_PURCHASE,6860,290979.23,last_click
2025-11-20,105,5,PREORDER,3471,0.00,last_click
2025-11-20,105,5,SUB_SIGNUP,2430,0.00,last_click
2025-11-20,105,5,STORE_ADD_TO_CART,4859,0.00,last_click
2025-11-20,105,5,STORE_PURCHASE,3991,242921.29,last_click
2025-11-22,105,2,PREORDER,14181,0.00,last_click
2025-11-22,105,2,SUB_SIGNUP,8957,0.00,last_click
2025-11-22,105,2,STORE_ADD_TO_CART,31348,0.00,last_click
2025-11-22,105,2,STORE_PURCHASE,26870,1044785.52,last_click
2025-11-25,105,10,PREORDER,1233,0.00,data_driven
2025-11-25,105,10,SUB_SIGNUP,4109,0.00,data_driven
2025-11-25,105,10,STORE_ADD_TO_CART,4109,0.00,data_driven
2025-11-25,105,10,STORE_PURCHASE,6368,287565.11,data_driven
2025-11-26,105,10,PREORDER,1109,0.00,last_click
2025-11-26,105,10,SUB_SIGNUP,3106,0.00,last_click
2025-11-26,105,10,STORE_ADD_TO_CART,10426,0.00,last_click
2025-11-26,105,10,STORE_PURCHASE,4880,310514.83,last_click
2025-11-27,105,4,PREORDER,1800,0.00,data_driven
2025-11-27,105,4,SUB_SIGNUP,4629,0.00,data_driven
2025-11-27,105,4,STORE_ADD_TO_CART,11059,0.00,data_driven
2025-11-27,105,4,STORE_PURCHASE,10802,359999.16,data_driven
2025-11-28,105,8,PREORDER,1563,0.00,last_click
2025-11-28,105,8,SUB_SIGNUP,3321,0.00,last_click
2025-11-28,105,8,STORE_ADD_TO_CART,6446,0.00,last_click
2025-11-28,105,8,STORE_PURCHASE,8791,273443.93,last_click
2025-11-29,105,8,PREORDER,4234,0.00,data_driven
2025-11-29,105,8,SUB_SIGNUP,4498,0.00,data_driven
2025-11-29,105,8,STORE_ADD_TO_CART,12172,0.00,data_driven
2025-11-29,105,8,STORE_PURCHASE,12966,370394.08,data_driven
2025-12-03,105,8,PREORDER,1893,0.00,data_driven
2025-12-03,105,8,SUB_SIGNUP,2104,0.00,data_driven
2025-12-03,105,8,STORE_ADD_TO_CART,4839,0.00,data_driven
2025-12-03,105,8,STORE_PURCHASE,6311,294484.32,data_driven
2025-12-03,105,2,PREORDER,5290,0.00,data_driven
2025-12-03,105,2,SUB_SIGNUP,4232,0.00,data_driven
2025-12-03,105,2,STORE_ADD_TO_CART,12167,0.00,data_driven
2025-12-03,105,2,STORE_PURCHASE,24863,740499.80,data_driven
2025-12-05,105,5,PREORDER,2478,0.00,data_driven
2025-12-05,105,5,SUB_SIGNUP,2332,0.00,data_driven
2025-12-05,105,5,STORE_ADD_TO_CART,3935,0.00,data_driven
2025-12-05,105,5,STORE_PURCHASE,6704,204005.45,data_driven
2025-12-07,105,10,PREORDER,3353,0.00,data_driven
2025-12-07,105,10,SUB_SIGNUP,3773,0.00,data_driven
2025-12-07,105,10,STORE_ADD_TO_CART,10060,0.00,data_driven
2025-12-07,105,10,STORE_PURCHASE,9431,293377.08,data_driven
2025-12-15,105,11,PREORDER,2507,0.00,data_driven
2025-12-15,105,11,SUB_SIGNUP,940,0.00,data_driven
2025-12-15,105,11,STORE_ADD_TO_CART,3447,0.00,data_driven
2025-12-15,105,11,STORE_PURCHASE,5171,219327.66,data_driven
2025-12-22,105,9,PREORDER,1134,0.00,last_click
2025-12-22,105,9,SUB_SIGNUP,2754,0.00,last_click
2025-12-22,105,9,STORE_ADD_TO_CART,3726,0.00,last_click
2025-12-22,105,9,STORE_PURCHASE,4050,226769.00,last_click
2025-12-22,105,7,PREORDER,2184,0.00,last_click
2025-12-22,105,7,SUB_SIGNUP,2184,0.00,last_click
2025-12-22,105,7,STORE_ADD_TO_CART,12233,0.00,last_click
2025-12-22,105,7,STORE_PURCHASE,15728,611568.42,last_click
2025-12-23,105,8,PREORDER,3031,0.00,data_driven
2025-12-23,105,8,SUB_SIGNUP,2273,0.00,data_driven
2025-12-23,105,8,STORE_ADD_TO_CART,5153,0.00,data_driven
2025-12-23,105,8,STORE_PURCHASE,5305,212159.29,data_driven
2025-12-26,105,4,PREORDER,1713,0.00,last_click
2025-12-26,105,4,SUB_SIGNUP,2399,0.00,last_click
2025-12-26,105,4,STORE_ADD_TO_CART,6168,0.00,last_click
2025-12-26,105,4,STORE_PURCHASE,6168,239845.93,last_click
2025-12-29,105,2,PREORDER,7616,0.00,data_driven
2025-12-29,105,2,SUB_SIGNUP,11424,0.00,data_driven
2025-12-29,105,2,STORE_ADD_TO_CART,20310,0.00,data_driven
2025-12-29,105,2,STORE_PURCHASE,31099,888413.87,data_driven
2026-01-05,105,6,PREORDER,4441,0.00,data_driven
2026-01-05,105,6,SUB_SIGNUP,10363,0.00,data_driven
2026-01-05,105,6,STORE_ADD_TO_CART,17026,0.00,data_driven
2026-01-05,105,6,STORE_PURCHASE,25168,1036187.95,data_driven
2026-01-06,105,3,PREORDER,3537,0.00,last_click
2026-01-06,105,3,SUB_SIGNUP,7580,0.00,last_click
2026-01-06,105,3,STORE_ADD_TO_CART,14149,0.00,last_click
2026-01-06,105,3,STORE_PURCHASE,14654,707334.34,last_click
2025-12-13,101,9,PREORDER,2902,0.00,data_driven
2025-12-13,101,9,SUB_SIGNUP,6634,0.00,data_driven
2025-12-13,101,9,STORE_ADD_TO_CART,12024,0.00,data_driven
2025-12-13,101,9,STORE_PURCHASE,5390,0.00,data_driven
2025-11-16,102,9,PREORDER,14326,1035528.03,last_click
2025-11-16,102,9,SUB_SIGNUP,5917,0.00,last_click
2025-11-16,102,9,STORE_ADD_TO_CART,1557,0.00,last_click
2025-11-16,102,9,STORE_PURCHASE,18998,762911.65,last_click
2025-11-23,102,7,PREORDER,37080,2623245.45,data_driven
2025-11-23,102,7,SUB_SIGNUP,14201,0.00,data_driven
2025-11-23,102,7,STORE_ADD_TO_CART,9467,0.00,data_driven
2025-11-23,102,7,STORE_PURCHASE,51281,1932641.57,data_driven
2025-11-27,102,7,PREORDER,26949,2240105.70,data_driven
2025-11-27,102,7,SUB_SIGNUP,7411,0.00,data_driven
2025-11-27,102,7,STORE_ADD_TO_CART,10106,0.00,data_driven
2025-11-27,102,7,STORE_PURCHASE,30991,1650368.40,data_driven
2025-12-04,102,9,PREORDER,16555,1487668.18,last_click
2025-12-04,102,9,SUB_SIGNUP,7159,0.00,last_click
2025-12-04,102,9,STORE_ADD_TO_CART,8054,0.00,last_click
2025-12-04,102,9,STORE_PURCHASE,17449,1096019.95,last_click
2025-12-07,102,7,PREORDER,53390,4931114.65,data_driven
2025-12-07,102,7,SUB_SIGNUP,16313,0.00,data_driven
2025-12-07,102,7,STORE_ADD_TO_CART,13347,0.00,data_driven
2025-12-07,102,7,STORE_PURCHASE,96398,3632933.84,data_driven
2025-12-18,102,6,PREORDER,64148,5202258.43,last_click
2025-12-18,102,6,SUB_SIGNUP,10952,0.00,last_click
2025-12-18,102,6,STORE_ADD_TO_CART,29727,0.00,last_click
2025-12-18,102,6,STORE_PURCHASE,56325,3832695.44,last_click
2025-12-20,102,2,PREORDER,67412,3932387.73,last_click
2025-12-20,102,2,SUB_SIGNUP,18923,0.00,last_click
2025-12-20,102,2,STORE_ADD_TO_CART,18923,0.00,last_click
2025-12-20,102,2,STORE_PURCHASE,67412,2897134.91,last_click
2025-12-23,102,9,PREORDER,25588,1308929.48,data_driven
2025-12-23,102,9,SUB_SIGNUP,5118,0.00,data_driven
2025-12-23,102,9,STORE_ADD_TO_CART,3937,0.00,data_driven
2025-12-23,102,9,STORE_PURCHASE,24407,964336.57,data_driven
2025-12-25,102,4,PREORDER,17664,1468329.98,data_driven
2025-12-25,102,4,SUB_SIGNUP,6182,0.00,data_driven
2025-12-25,102,4,STORE_ADD_TO_CART,5741,0.00,data_driven
2025-12-25,102,4,STORE_PURCHASE,16339,1081772.79,data_driven
2025-12-26,102,7,PREORDER,59922,3495469.43,last_click
2025-12-26,102,7,SUB_SIGNUP,12615,0.00,last_click
2025-12-26,102,7,STORE_ADD_TO_CART,18923,0.00,last_click
2025-12-26,102,7,STORE_PURCHASE,63076,2575241.11,last_click
2025-12-12,102,8,PREORDER,26079,1445207.93,last_click
2025-12-12,102,8,SUB_SIGNUP,6520,0.00,last_click
2025-12-12,102,8,STORE_ADD_TO_CART,3477,0.00,last_click
2025-12-12,102,8,STORE_PURCHASE,19994,1064737.92,last_click
2025-12-20,102,4,PREORDER,27641,1734070.63,last_click
2025-12-20,102,4,SUB_SIGNUP,6780,0.00,last_click
