DATE_DAY,PAGE_CATEGORY,SEGMENT_ID,SESSIONS,UNIQUE_VISITORS,BOUNCE_RATE,AVG_DWELL_SEC,SIGNUPS
2026-01-17,game_detail_spiderman2,6,6064,2805,0.282,50,57
2026-01-17,game_detail_astro,6,4711,2102,0.433,76,52
2026-01-17,game_detail_gta6,6,16476,5833,0.308,72,49
2026-01-17,support,6,4241,2125,0.274,195,105
2026-01-17,psplus,2,9494,4550,0.275,142,762
2026-01-17,product_ps5_pro,2,10127,5136,0.532,212,72
2026-01-17,product_ps5,2,18708,8192,0.422,98,80
2026-01-17,home,2,26040,7740,0.263,111,63
2026-01-17,game_detail_spiderman2,2,9513,2930,0.474,45,79
2026-01-17,game_detail_gta6,2,16476,8437,0.296,163,112
2026-01-17,game_detail_astro,2,4849,2063,0.421,67,103
2026-01-17,support,2,7251,1805,0.460,100,85
2026-01-17,product_ps5_pro,3,12344,6561,0.462,48,65
2026-01-17,product_ps5,3,16993,4992,0.300,95,59
2026-01-17,home,3,30503,9096,0.550,60,58
2026-01-17,psplus,3,12311,4144,0.381,130,500
2026-01-17,game_detail_spiderman2,3,9256,2812,0.325,60,67
2026-01-17,game_detail_gta6,3,20049,7672,0.541,175,95
2026-01-17,game_detail_astro,3,5171,1923,0.298,117,87
2026-01-17,support,3,6335,2632,0.344,50,97
2026-01-18,product_ps5,1,18340,5552,0.392,53,93
2026-01-18,psplus,1,8381,3215,0.501,155,525
2026-01-18,product_ps5_pro,1,10973,4072,0.464,45,116
2026-01-18,home,1,32183,13056,0.523,164,100
2026-01-18,game_detail_spiderman2,1,8269,3494,0.291,154,53
2026-01-18,game_detail_astro,1,5926,1610,0.442,128,103
2026-01-18,game_detail_gta6,1,16803,9548,0.521,196,90
2026-01-18,support,1,4509,2664,0.364,215,104
2026-01-18,psplus,4,13250,4018,0.339,118,486
2026-01-18,product_ps5_pro,4,13452,5782,0.390,180,99
2026-01-18,product_ps5,4,17780,6160,0.456,104,69
2026-01-18,home,4,33049,8040,0.326,62,80
2026-01-18,game_detail_spiderman2,4,6256,3344,0.285,185,56
2026-01-18,game_detail_astro,4,6003,2492,0.315,45,112
2026-01-18,game_detail_gta6,4,23173,8157,0.499,117,67
2026-01-18,support,4,7239,2024,0.288,98,84
2026-01-18,product_ps5_pro,5,12704,4636,0.307,104,63
2026-01-18,product_ps5,5,21193,6944,0.369,61,57
2026-01-18,psplus,5,9708,2889,0.362,119,441
2026-01-18,home,5,26618,8844,0.420,158,77
2026-01-18,game_detail_spiderman2,5,6746,3747,0.509,147,62
2026-01-18,game_detail_astro,5,4732,2128,0.477,64,79
2026-01-18,game_detail_gta6,5,25766,6720,0.473,153,67
2026-01-18,support,5,6650,1675,0.467,124,77
2026-01-18,product_ps5,6,20895,7880,0.381,137,99
2026-01-18,psplus,6,7911,3561,0.376,95,438
2026-01-18,product_ps5_pro,6,16251,4433,0.549,179,63
2026-01-18,home,6,22418,10164,0.535,133,109
2026-01-18,game_detail_spiderman2,6,8823,2482,0.378,106,113
2026-01-18,game_detail_astro,6,4823,2091,0.452,217,90
2026-01-18,game_detail_gta6,6,17660,7663,0.432,139,66
2026-01-18,support,6,5174,2293,0.260,194,109
2026-01-18,psplus,2,7503,4597,0.449,169,762
2026-01-18,product_ps5_pro,2,17235,6530,0.431,142,92
2026-01-18,product_ps5,2,14280,7864,0.419,117,52
2026-01-18,home,2,29899,12912,0.342,193,103
2026-01-18,game_detail_spiderman2,2,5959,3560,0.316,47,97
2026-01-18,game_detail_gta6,2,26235,9277,0.368,128,105
2026-01-18,game_detail_astro,2,5997,1839,0.341,225,65
2026-01-18,support,2,6784,1971,0.493,180,107
2026-01-18,product_ps5_pro,3,17512,4079,0.380,212,68
2026-01-18,product_ps5,3,20335,8672,0.347,130,94
2026-01-18,home,3,22286,7464,0.458,177,93
2026-01-18,psplus,3,9014,4410,0.323,143,683
2026-01-18,game_detail_spiderman2,3,7620,2706,0.483,169,51
2026-01-18,game_detail_gta6,3,18885,5908,0.257,70,117
2026-01-18,game_detail_astro,3,5477,1941,0.268,145,78
2026-01-18,support,3,6638,2891,0.375,194,91
2026-01-19,product_ps5,1,10304,6688,0.339,213,58
2026-01-19,psplus,1,6231,3458,0.313,133,329
2026-01-19,product_ps5_pro,1,9787,5896,0.265,83,95
2026-01-19,home,1,25620,9876,0.382,71,77
2026-01-19,game_detail_spiderman2,1,5968,2259,0.443,200,107
2026-01-19,game_detail_astro,1,3062,1871,0.415,123,94
2026-01-19,game_detail_gta6,1,20025,10183,0.339,90,111
2026-01-19,support,1,3878,2709,0.402,81,68
2026-01-19,psplus,4,10037,4065,0.265,96,361
2026-01-19,product_ps5_pro,4,13167,4174,0.286,139,105
2026-01-19,product_ps5,4,13748,4800,0.407,183,111
2026-01-19,home,4,15855,9324,0.535,51,79
2026-01-19,game_detail_spiderman2,4,4748,2746,0.468,209,50
2026-01-19,game_detail_astro,4,3103,2301,0.386,165,93
2026-01-19,game_detail_gta6,4,16366,5609,0.296,152,100
2026-01-19,support,4,4167,2315,0.380,52,64
2026-01-19,product_ps5_pro,5,9897,5782,0.340,135,54
2026-01-19,product_ps5,5,14364,5112,0.401,102,51
2026-01-19,psplus,5,7652,2898,0.395,69,672
2026-01-19,home,5,25746,10344,0.495,166,53
2026-01-19,game_detail_spiderman2,5,6519,3619,0.414,176,101
2026-01-19,game_detail_astro,5,4598,1930,0.506,206,111
2026-01-19,game_detail_gta6,5,14537,10192,0.285,178,114
2026-01-19,support,5,5059,1648,0.376,134,87
2026-01-19,product_ps5,6,14756,5360,0.287,95,80
2026-01-19,psplus,6,10323,4727,0.318,82,486
2026-01-19,product_ps5_pro,6,13023,6257,0.329,147,98
2026-01-19,home,6,23289,12144,0.456,110,102
2026-01-19,game_detail_spiderman2,6,7123,3425,0.433,157,106
2026-01-19,game_detail_astro,6,5096,2357,0.520,213,116
2026-01-19,game_detail_gta6,6,14455,8475,0.390,159,118
2026-01-19,support,6,5889,2309,0.277,195,95
2026-01-19,psplus,2,6705,3173,0.530,139,570
2026-01-19,product_ps5_pro,2,14009,6783,0.445,218,98
2026-01-19,product_ps5,2,11256,7280,0.406,129,113
2026-01-19,home,2,22218,9420,0.508,132,113
2026-01-19,game_detail_spiderman2,2,6276,2281,0.403,106,116
2026-01-19,game_detail_gta6,2,19420,8409,0.368,180,76
2026-01-19,game_detail_astro,2,4528,1510,0.297,221,66
2026-01-19,support,2,5712,1608,0.285,148,105
2026-01-19,product_ps5_pro,3,12391,6371,0.409,126,115
2026-01-19,product_ps5,3,10640,4864,0.261,96,119
2026-01-19,home,3,17367,10968,0.346,86,118
2026-01-19,psplus,3,9571,3836,0.535,106,512
2026-01-19,game_detail_spiderman2,3,6731,3986,0.411,113,83
2026-01-19,game_detail_gta6,3,13704,10192,0.490,100,104
2026-01-19,game_detail_astro,3,4287,2028,0.350,224,119
2026-01-19,support,3,3439,2253,0.290,105,88
2026-01-20,product_ps5,1,11984,7680,0.543,61,73
2026-01-20,psplus,1,6885,4695,0.522,76,430
2026-01-20,product_ps5_pro,1,9421,6010,0.435,123,108
2026-01-20,home,1,16191,9120,0.292,184,97
2026-01-20,game_detail_spiderman2,1,8124,2515,0.478,124,120
2026-01-20,game_detail_astro,1,3148,2231,0.338,47,58
2026-01-20,game_detail_gta6,1,20678,5833,0.282,176,119
2026-01-20,support,1,5992,2168,0.498,163,83
2026-01-20,psplus,4,6068,4494,0.339,152,675
2026-01-20,product_ps5_pro,4,12424,5573,0.401,173,82
2026-01-20,product_ps5,4,9912,7560,0.411,191,107
2026-01-20,home,4,16464,12012,0.445,115,119
2026-01-20,game_detail_spiderman2,4,5255,3835,0.405,123,79
2026-01-20,game_detail_astro,4,4210,1577,0.481,143,117
2026-01-20,game_detail_gta6,4,17918,8811,0.315,168,111
2026-01-20,support,4,3439,2317,0.311,191,63
2026-01-20,product_ps5_pro,5,11682,3838,0.255,80,97
2026-01-20,product_ps5,5,15414,6232,0.445,48,112
2026-01-20,psplus,5,9498,4205,0.276,100,558
2026-01-20,home,5,16212,8424,0.406,90,83
2026-01-20,game_detail_spiderman2,5,6949,3124,0.354,62,59
2026-01-20,game_detail_astro,5,4022,1755,0.348,60,94
2026-01-20,game_detail_gta6,5,17558,7513,0.524,179,87
2026-01-20,support,5,3841,2019,0.291,175,75
2026-01-20,product_ps5,6,12222,6944,0.401,66,84
2026-01-20,psplus,6,7856,5007,0.442,70,690
2026-01-20,product_ps5_pro,6,11238,5586,0.456,111,106
2026-01-20,home,6,26670,9408,0.382,154,55
2026-01-20,game_detail_spiderman2,6,7950,3234,0.330,116,96
2026-01-20,game_detail_astro,6,3009,2562,0.499,56,62
2026-01-20,game_detail_gta6,6,13377,8148,0.404,142,63
2026-01-20,support,6,4233,2056,0.359,195,113
2026-01-20,psplus,2,10061,3901,0.512,148,378
2026-01-20,product_ps5_pro,2,10795,4991,0.306,69,61
2026-01-20,product_ps5,2,17010,8104,0.541,104,108
2026-01-20,home,2,25746,8004,0.532,68,93
2026-01-20,game_detail_spiderman2,2,5011,3524,0.470,89,61
2026-01-20,game_detail_gta6,2,13818,7924,0.285,81,104
2026-01-20,game_detail_astro,2,3650,1426,0.517,217,54
2026-01-20,support,2,5203,2248,0.464,203,65
2026-01-20,product_ps5_pro,3,12646,4554,0.252,103,54
2026-01-20,product_ps5,3,16422,8728,0.343,95,85
2026-01-20,home,3,23331,12096,0.395,194,115
2026-01-20,psplus,3,6729,4947,0.530,166,782
2026-01-20,game_detail_spiderman2,3,8162,3450,0.527,179,107
2026-01-20,game_detail_gta6,3,16105,8213,0.367,220,104
2026-01-20,game_detail_astro,3,4328,2532,0.522,153,61
2026-01-20,support,3,5376,2792,0.475,145,87
2026-01-21,product_ps5,1,15582,8408,0.514,188,113
2026-01-21,psplus,1,10445,4438,0.287,129,474
2026-01-21,product_ps5_pro,1,8246,4497,0.511,65,79
2026-01-21,home,1,15750,11076,0.487,147,57
2026-01-21,game_detail_spiderman2,1,6462,3410,0.327,212,117
2026-01-21,game_detail_astro,1,4402,1855,0.535,209,69
2026-01-21,game_detail_gta6,1,13638,9921,0.487,84,81
2026-01-21,support,1,3808,2099,0.474,100,71
2026-01-21,psplus,4,8975,3019,0.432,137,551
2026-01-21,product_ps5_pro,4,13943,6245,0.445,207,53
2026-01-21,product_ps5,4,17626,6856,0.264,76,49
2026-01-21,home,4,16002,9924,0.353,195,73
2026-01-21,game_detail_spiderman2,4,5781,2303,0.495,186,50
2026-01-21,game_detail_astro,4,4990,1745,0.360,93,101
2026-01-21,game_detail_gta6,4,16088,7243,0.271,102,108
2026-01-21,support,4,4779,2453,0.393,74,93
2026-01-21,product_ps5_pro,5,13577,4763,0.310,121,109
2026-01-21,product_ps5,5,14350,7952,0.431,83,114
2026-01-21,psplus,5,7807,5124,0.379,217,659
2026-01-21,home,5,19782,8796,0.350,157,82
2026-01-21,game_detail_spiderman2,5,7180,3678,0.501,203,89
2026-01-21,game_detail_astro,5,3646,1727,0.547,135,105
2026-01-21,game_detail_gta6,5,17232,5899,0.423,76,108
2026-01-21,support,5,5026,2675,0.514,201,93
2026-01-21,product_ps5,6,10220,7144,0.448,80,84
2026-01-21,psplus,6,7473,3155,0.316,189,533
2026-01-21,product_ps5_pro,6,12302,5782,0.352,73,88
2026-01-21,home,6,26754,10692,0.302,46,72
2026-01-21,game_detail_spiderman2,6,7482,2251,0.333,53,92
2026-01-21,game_detail_astro,6,3671,1715,0.469,200,81
2026-01-21,game_detail_gta6,6,11597,5899,0.442,169,54
2026-01-21,support,6,3472,2792,0.530,130,86
2026-01-21,psplus,2,7946,4279,0.527,93,343
2026-01-21,product_ps5_pro,2,12757,6593,0.376,176,110
2026-01-21,product_ps5,2,14518,6352,0.533,129,108
2026-01-21,home,2,24822,10368,0.455,138,69
2026-01-21,game_detail_spiderman2,2,7771,3747,0.309,145,116
2026-01-21,game_detail_gta6,2,13998,9781,0.474,68,119
2026-01-21,game_detail_astro,2,3867,1937,0.299,49,77
2026-01-21,support,2,4569,2376,0.467,105,77
2026-01-21,product_ps5_pro,3,9110,4604,0.500,186,75
2026-01-21,product_ps5,3,15638,8568,0.422,175,108
2026-01-21,home,3,20832,7260,0.299,158,71
2026-01-21,psplus,3,7448,3304,0.393,105,333
2026-01-21,game_detail_spiderman2,3,4992,3586,0.463,66,82
2026-01-21,game_detail_gta6,3,18555,9324,0.459,207,49
2026-01-21,game_detail_astro,3,4933,1542,0.344,180,109
2026-01-21,support,3,5936,2315,0.427,170,50
2026-01-22,product_ps5,1,15680,5360,0.523,192,109
2026-01-22,psplus,1,7930,3327,0.395,173,766
2026-01-22,product_ps5_pro,1,8224,5377,0.483,129,54
2026-01-22,home,1,18837,10776,0.432,121,63
2026-01-22,game_detail_spiderman2,1,7636,3003,0.257,145,82
2026-01-22,game_detail_astro,1,2989,2441,0.269,63,79
2026-01-22,game_detail_gta6,1,17575,10211,0.368,168,106
2026-01-22,support,1,4065,2611,0.418,102,102
2026-01-22,psplus,4,10225,4942,0.419,66,600
2026-01-22,product_ps5_pro,4,11981,5155,0.504,218,87
2026-01-22,product_ps5,4,11116,6176,0.465,98,78
2026-01-22,home,4,22848,11100,0.314,187,107
2026-01-22,game_detail_spiderman2,4,6981,2325,0.280,107,88
2026-01-22,game_detail_astro,4,3646,1937,0.320,93,72
2026-01-22,game_detail_gta6,4,12381,7588,0.350,192,76
2026-01-22,support,4,5465,2136,0.538,196,96
2026-01-22,product_ps5_pro,5,12347,3958,0.450,85,117
2026-01-22,product_ps5,5,14364,6112,0.442,81,84
2026-01-22,psplus,5,9269,3467,0.512,117,603
2026-01-22,home,5,18627,12972,0.378,197,58
2026-01-22,game_detail_spiderman2,5,5775,3821,0.389,186,101
2026-01-22,game_detail_astro,5,4655,1797,0.416,193,91
2026-01-22,game_detail_gta6,5,18522,7737,0.379,197,116
2026-01-22,support,5,5143,1779,0.525,213,108
2026-01-22,product_ps5,6,10570,5784,0.304,219,59
2026-01-22,psplus,6,6999,3089,0.284,202,558
2026-01-22,product_ps5_pro,6,9986,4934,0.311,144,96
2026-01-22,home,6,23772,8124,0.506,63,100
2026-01-22,game_detail_spiderman2,6,7187,2959,0.505,96,53
2026-01-22,game_detail_astro,6,4006,2352,0.363,168,77
2026-01-22,game_detail_gta6,6,20270,10257,0.287,59,87
2026-01-22,support,6,5689,2411,0.396,49,83
2026-01-22,psplus,2,7236,3117,0.505,172,745
2026-01-22,product_ps5_pro,2,9764,4104,0.335,218,113
2026-01-22,product_ps5,2,14728,8736,0.404,87,58
2026-01-22,home,2,21504,13104,0.329,108,107
2026-01-22,game_detail_spiderman2,2,6288,2317,0.383,224,101
2026-01-22,game_detail_gta6,2,15876,7093,0.286,130,88
2026-01-22,game_detail_astro,2,2985,2284,0.471,190,109
2026-01-22,support,2,4228,2384,0.357,223,81
2026-01-22,product_ps5_pro,3,13743,3889,0.341,64,84
2026-01-22,product_ps5,3,17906,6064,0.471,176,90
2026-01-22,home,3,26460,9132,0.437,159,87
2026-01-22,psplus,3,6052,3953,0.390,191,449
2026-01-22,game_detail_spiderman2,3,5685,3139,0.341,185,56
2026-01-22,game_detail_gta6,3,14243,9408,0.432,160,80
2026-01-22,game_detail_astro,3,4590,1832,0.334,100,82
2026-01-22,support,3,4270,2424,0.440,122,110
2026-01-23,product_ps5,1,13524,4904,0.409,107,53
2026-01-23,psplus,1,9424,4452,0.441,169,326
2026-01-23,product_ps5_pro,1,8457,4186,0.506,115,64
2026-01-23,home,1,23562,9480,0.398,81,104
2026-01-23,game_detail_spiderman2,1,4800,3788,0.423,76,102
2026-01-23,game_detail_astro,1,3352,2303,0.436,74,111
2026-01-23,game_detail_gta6,1,17183,7019,0.429,164,108
2026-01-23,support,1,4830,1957,0.534,117,81
2026-01-23,psplus,4,8240,3323,0.290,100,358
2026-01-23,product_ps5_pro,4,10407,6606,0.392,167,67
2026-01-23,product_ps5,4,16394,7640,0.508,98,114
2026-01-23,home,4,21630,11688,0.413,57,69
2026-01-23,game_detail_spiderman2,4,6333,2358,0.370,92,65
2026-01-23,game_detail_astro,4,3773,1715,0.357,197,109
2026-01-23,game_detail_gta6,4,17918,7411,0.392,179,108
2026-01-23,support,4,5931,1672,0.259,137,108
2026-01-23,product_ps5_pro,5,10407,5288,0.358,46,48
2026-01-23,product_ps5,5,16702,5288,0.283,84,77
2026-01-23,psplus,5,8142,3444,0.416,83,760
2026-01-23,home,5,19362,8940,0.481,121,118
2026-01-23,game_detail_spiderman2,5,8136,2244,0.515,219,76
2026-01-23,game_detail_astro,5,3152,1430,0.490,213,93
2026-01-23,game_detail_gta6,5,16823,5983,0.267,208,81
2026-01-23,support,5,4326,1837,0.323,128,56
2026-01-23,product_ps5,6,18116,8224,0.387,77,103
2026-01-23,psplus,6,8689,3267,0.496,101,329
2026-01-23,product_ps5_pro,6,13511,6599,0.476,140,95
2026-01-23,home,6,16107,8148,0.478,96,105
2026-01-23,game_detail_spiderman2,6,6474,2321,0.360,88,99
2026-01-23,game_detail_astro,6,4014,1913,0.292,212,98
2026-01-23,game_detail_gta6,6,18228,8857,0.381,80,60
2026-01-23,support,6,3999,2912,0.445,141,81
2026-01-23,psplus,2,9294,3043,0.494,112,450
2026-01-23,product_ps5_pro,2,8944,6074,0.548,161,65
2026-01-23,product_ps5,2,15498,6928,0.511,101,86
2026-01-23,home,2,19404,10116,0.325,129,54
2026-01-23,game_detail_spiderman2,2,6295,3905,0.537,129,68
2026-01-23,game_detail_gta6,2,21021,7112,0.492,183,51
2026-01-23,game_detail_astro,2,5035,2403,0.525,149,55
2026-01-23,support,2,4237,2736,0.306,205,74
2026-01-23,product_ps5_pro,3,12646,5016,0.434,131,118
2026-01-23,product_ps5,3,10612,6632,0.383,150,84
2026-01-23,home,3,15582,11052,0.497,56,93
2026-01-23,psplus,3,9833,2940,0.503,219,723
2026-01-23,game_detail_spiderman2,3,5685,2343,0.378,123,57
2026-01-23,game_detail_gta6,3,16023,8381,0.380,116,72
2026-01-23,game_detail_astro,3,5027,1738,0.425,62,72
2026-01-23,support,3,3411,1693,0.263,205,71
2026-01-24,product_ps5,1,14490,6168,0.455,204,107
2026-01-24,psplus,1,8177,2800,0.497,197,799
2026-01-24,product_ps5_pro,1,11166,4927,0.475,184,105
2026-01-24,home,1,22523,11700,0.466,87,115
2026-01-24,game_detail_spiderman2,1,6770,3993,0.481,87,112
2026-01-24,game_detail_astro,1,5533,2455,0.383,201,113
2026-01-24,game_detail_gta6,1,14333,7700,0.457,88,55
2026-01-24,support,1,6428,1667,0.267,109,99
2026-01-24,psplus,4,7942,3925,0.543,100,441
2026-01-24,product_ps5_pro,4,11430,6701,0.267,213,78
2026-01-24,product_ps5,4,19915,8272,0.353,188,53
2026-01-24,home,4,32865,8460,0.501,94,70
2026-01-24,game_detail_spiderman2,4,6377,3021,0.382,222,70
2026-01-24,game_detail_astro,4,6161,1990,0.433,112,86
2026-01-24,game_detail_gta6,4,26399,5600,0.547,205,113
2026-01-24,support,4,7222,2373,0.374,120,105
2026-01-24,product_ps5_pro,5,14353,4224,0.463,188,86
2026-01-24,product_ps5,5,17045,7240,0.291,45,114
2026-01-24,psplus,5,10678,4751,0.498,129,448
2026-01-24,home,5,22208,11616,0.306,114,59
2026-01-24,game_detail_spiderman2,5,9641,2600,0.525,98,95
2026-01-24,game_detail_astro,5,4129,1895,0.413,136,84
2026-01-24,game_detail_gta6,5,18048,6057,0.479,198,72
2026-01-24,support,5,7064,1923,0.315,132,105
2026-01-24,product_ps5,6,13370,7224,0.491,85,61
2026-01-24,psplus,6,12669,3351,0.540,48,654
2026-01-24,product_ps5_pro,6,12233,5086,0.490,59,114
2026-01-24,home,6,27195,9912,0.380,197,72
2026-01-24,game_detail_spiderman2,6,7868,3080,0.338,46,71
2026-01-24,game_detail_astro,6,6145,2413,0.441,192,79
2026-01-24,game_detail_gta6,6,16987,7747,0.368,183,99
2026-01-24,support,6,4783,1784,0.472,145,77
2026-01-24,psplus,2,11505,2940,0.419,126,602
2026-01-24,product_ps5_pro,2,15572,5915,0.274,100,58
2026-01-24,product_ps5,2,18340,5864,0.520,202,111
2026-01-24,home,2,23783,13104,0.511,209,119
2026-01-24,game_detail_spiderman2,2,10090,2607,0.529,140,112
2026-01-24,game_detail_gta6,2,19600,9240,0.513,223,71
2026-01-24,game_detail_astro,2,6482,2133,0.314,162,86
2026-01-24,support,2,4964,1877,0.421,49,106
2026-01-24,product_ps5_pro,3,13411,4547,0.412,158,72
2026-01-24,product_ps5,3,21175,7448,0.364,172,74
2026-01-24,home,3,22313,12732,0.498,147,118
2026-01-24,psplus,3,11423,3631,0.471,123,493
2026-01-24,game_detail_spiderman2,3,9577,3161,0.270,83,92
2026-01-24,game_detail_gta6,3,15864,7859,0.435,132,67
2026-01-24,game_detail_astro,3,3772,1944,0.313,58,76
2026-01-24,support,3,5617,1976,0.402,207,82
2026-01-25,product_ps5,1,21350,7976,0.424,67,117
2026-01-25,psplus,1,9708,4349,0.395,98,438
2026-01-25,product_ps5_pro,1,10834,5155,0.526,178,86
2026-01-25,home,1,22680,10752,0.418,75,60
2026-01-25,game_detail_spiderman2,1,6080,2845,0.378,119,102
2026-01-25,game_detail_astro,1,3971,1437,0.472,71,110
2026-01-25,game_detail_gta6,1,22969,6337,0.328,100,60
2026-01-25,support,1,6603,2192,0.496,77,78
2026-01-25,psplus,4,12587,4307,0.393,107,610
2026-01-25,product_ps5_pro,4,16583,5149,0.281,70,50
2026-01-25,product_ps5,4,18970,7552,0.483,150,65
2026-01-25,home,4,22864,7956,0.481,83,100
2026-01-25,game_detail_spiderman2,4,5679,2416,0.526,113,91
2026-01-25,game_detail_astro,4,4767,2375,0.431,220,112
2026-01-25,game_detail_gta6,4,21825,10127,0.302,181,53
2026-01-25,support,4,5944,1659,0.310,60,98
2026-01-25,product_ps5_pro,5,17872,3825,0.373,193,113
2026-01-25,product_ps5,5,13265,8256,0.545,145,92
2026-01-25,psplus,5,8473,3654,0.543,64,521
2026-01-25,home,5,23809,7704,0.256,131,81
2026-01-25,game_detail_spiderman2,5,7804,3179,0.522,131,109
2026-01-25,game_detail_astro,5,6472,2380,0.287,209,94
2026-01-25,game_detail_gta6,5,22173,9725,0.362,149,51
2026-01-25,support,5,7181,2560,0.432,198,56
2026-01-25,product_ps5,6,21490,6600,0.343,105,58
2026-01-25,psplus,6,9045,4536,0.448,136,784
2026-01-25,product_ps5_pro,6,13092,4389,0.379,205,108
2026-01-25,home,6,21026,8340,0.449,64,49
2026-01-25,game_detail_spiderman2,6,8855,3208,0.268,215,91
2026-01-25,game_detail_astro,6,5268,2249,0.260,52,116
2026-01-25,game_detail_gta6,6,24459,8101,0.250,187,88
2026-01-25,support,6,4731,1997,0.476,55,64
2026-01-25,psplus,2,12250,3439,0.541,127,592
2026-01-25,product_ps5_pro,2,16251,6884,0.315,138,71
2026-01-25,product_ps5,2,18620,6736,0.308,137,85
2026-01-25,home,2,19268,8772,0.499,61,105
2026-01-25,game_detail_spiderman2,2,6946,2284,0.501,201,77
2026-01-25,game_detail_gta6,2,23418,5656,0.367,157,117
2026-01-25,game_detail_astro,2,5691,2298,0.418,161,103
2026-01-25,support,2,5705,2611,0.341,202,83
2026-01-25,product_ps5_pro,3,11638,6321,0.324,204,108
2026-01-25,product_ps5,3,13668,5344,0.378,129,60
2026-01-25,home,3,32366,9900,0.455,215,98
2026-01-25,psplus,3,7738,4405,0.339,155,653
2026-01-25,game_detail_spiderman2,3,10050,2673,0.514,167,82
2026-01-25,game_detail_gta6,3,21417,9557,0.333,59,92
2026-01-25,game_detail_astro,3,5793,2007,0.517,182,116
2026-01-25,support,3,7577,1747,0.484,118,96
2026-01-26,product_ps5,1,17066,7648,0.399,209,70
2026-01-26,psplus,1,7693,3757,0.279,79,571
2026-01-26,product_ps5_pro,1,11338,5953,0.391,185,65
2026-01-26,home,1,19278,8808,0.506,143,107
2026-01-26,game_detail_spiderman2,1,4723,2750,0.264,143,91
2026-01-26,game_detail_astro,1,2915,2452,0.327,150,107
2026-01-26,game_detail_gta6,1,15892,9100,0.290,118,51
2026-01-26,support,1,3565,2067,0.502,94,50
2026-01-26,psplus,4,8199,3850,0.504,163,572
2026-01-26,product_ps5_pro,4,13167,6485,0.441,59,79
2026-01-26,product_ps5,4,15274,7160,0.269,46,79
2026-01-26,home,4,21021,12456,0.272,60,48
2026-01-26,game_detail_spiderman2,4,8252,2941,0.283,195,96
2026-01-26,game_detail_astro,4,4136,1622,0.369,79,101
2026-01-26,game_detail_gta6,4,17820,6001,0.299,111,68
2026-01-26,support,4,3584,2445,0.370,80,82
2026-01-26,product_ps5_pro,5,10773,5193,0.289,196,89
2026-01-26,product_ps5,5,15512,7808,0.406,210,118
2026-01-26,psplus,5,6239,3071,0.509,45,600
2026-01-26,home,5,24843,11256,0.325,72,106
2026-01-26,game_detail_spiderman2,5,7617,3436,0.471,112,82
2026-01-26,game_detail_astro,5,3577,1610,0.281,221,64
2026-01-26,game_detail_gta6,5,18163,10108,0.356,105,109
2026-01-26,support,5,4783,1763,0.539,207,55
2026-01-26,product_ps5,6,18032,6472,0.278,189,115
2026-01-26,psplus,6,8657,3948,0.430,140,631
2026-01-26,product_ps5_pro,6,9011,4750,0.444,178,118
2026-01-26,home,6,15582,7668,0.354,55,64
2026-01-26,game_detail_spiderman2,6,8111,2680,0.497,135,53
2026-01-26,game_detail_astro,6,3258,1953,0.261,126,75
2026-01-26,game_detail_gta6,6,11515,7149,0.377,72,75
2026-01-26,support,6,6048,1771,0.464,185,56
2026-01-26,psplus,2,10306,3710,0.498,134,732
2026-01-26,product_ps5_pro,2,12247,5206,0.548,117,90
2026-01-26,product_ps5,2,12614,7320,0.275,145,109
2026-01-26,home,2,19971,11796,0.256,175,61
2026-01-26,game_detail_spiderman2,2,5955,2537,0.313,76,85
2026-01-26,game_detail_gta6,2,17836,5843,0.349,163,120
2026-01-26,game_detail_astro,2,5263,2396,0.499,123,50
2026-01-26,support,2,3981,1872,0.376,151,117
2026-01-26,product_ps5_pro,3,9609,5991,0.424,123,96
2026-01-26,product_ps5,3,14574,5720,0.439,216,65
2026-01-26,home,3,24969,7572,0.497,137,91
2026-01-26,psplus,3,9424,4485,0.251,75,514
2026-01-26,game_detail_spiderman2,3,6006,2658,0.476,55,57
2026-01-26,game_detail_gta6,3,15386,7401,0.393,84,89
2026-01-26,game_detail_astro,3,5002,2424,0.259,143,85
2026-01-26,support,3,3668,2795,0.477,88,115
2026-01-27,product_ps5,1,16912,8224,0.546,81,88
2026-01-27,psplus,1,8755,3953,0.337,169,778
2026-01-27,product_ps5_pro,1,11604,6194,0.473,108,106
2026-01-27,home,1,21504,11820,0.275,206,106
2026-01-27,game_detail_spiderman2,1,7687,2787,0.296,179,91
2026-01-27,game_detail_astro,1,4896,1876,0.396,197,87
2026-01-27,game_detail_gta6,1,19796,8624,0.353,202,99
2026-01-27,support,1,5773,2331,0.377,65,109
2026-01-27,psplus,4,6092,5096,0.282,199,699
2026-01-27,product_ps5_pro,4,12713,5599,0.349,84,85
2026-01-27,product_ps5,4,14938,7328,0.548,168,60
2026-01-27,home,4,21840,11016,0.450,78,90
2026-01-27,game_detail_spiderman2,4,5897,3883,0.307,105,88
2026-01-27,game_detail_astro,4,3781,2417,0.423,187,111
2026-01-27,game_detail_gta6,4,12168,9025,0.434,185,51
2026-01-27,support,4,4139,2707,0.520,86,82
2026-01-27,product_ps5_pro,5,9055,5744,0.449,214,58
2026-01-27,product_ps5,5,14168,7264,0.426,121,92
2026-01-27,psplus,5,7742,3500,0.407,106,752
2026-01-27,home,5,22806,9240,0.510,52,104
2026-01-27,game_detail_spiderman2,5,5153,2812,0.306,133,89
