REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,LINE_ITEM,INSERTION_ORDER,REVENUE_ADV_CURRENCY,ACTIVE_VIEW_PCT,VIEWABLE_IMPRESSIONS,LOADED_AT
2026-02-07,Always-On Brand Lexus,partner_0453,445.70,3631579,18812,LI_107_VIDEO_06S,IO_107,454.6100,0.686,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-08,Always-On Brand Lexus,partner_0453,420.51,3631579,17668,LI_107_VIDEO_06S,IO_107,428.9200,0.646,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-09,Always-On Brand Lexus,partner_0453,390.11,3157895,8953,LI_107_VIDEO_06S,IO_107,397.9100,0.903,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-10,Always-On Brand Lexus,partner_0453,657.99,3157895,17684,LI_107_VIDEO_06S,IO_107,671.1500,0.758,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-11,Always-On Brand Lexus,partner_0453,626.92,3157895,12600,LI_107_VIDEO_06S,IO_107,639.4600,0.650,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-12,Always-On Brand Lexus,partner_0453,586.18,3157895,12158,LI_107_VIDEO_06S,IO_107,597.9000,0.785,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-13,Always-On Brand Lexus,partner_0453,417.10,3157895,14368,LI_107_VIDEO_06S,IO_107,425.4400,0.673,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-14,Always-On Brand Lexus,partner_0453,589.77,3631579,11185,LI_107_VIDEO_06S,IO_107,601.5700,0.799,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-15,Always-On Brand Lexus,partner_0453,651.27,3631579,16651,LI_107_VIDEO_06S,IO_107,664.2900,0.861,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-16,Always-On Brand Lexus,partner_0453,655.44,3157895,17132,LI_107_VIDEO_06S,IO_107,668.5500,0.681,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-17,Always-On Brand Lexus,partner_0453,434.93,3157895,13816,LI_107_VIDEO_06S,IO_107,443.6200,0.815,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-18,Always-On Brand Lexus,partner_0453,437.47,3157895,12268,LI_107_VIDEO_06S,IO_107,446.2200,0.717,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-19,Always-On Brand Lexus,partner_0453,436.96,3157895,14811,LI_107_VIDEO_06S,IO_107,445.7000,0.887,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-20,Always-On Brand Lexus,partner_0453,392.15,3157895,11716,LI_107_VIDEO_06S,IO_107,399.9900,0.919,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-21,Always-On Brand Lexus,partner_0453,670.59,3631579,15888,LI_107_VIDEO_06S,IO_107,684.0100,0.913,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-22,Always-On Brand Lexus,partner_0453,590.36,3631579,11058,LI_107_VIDEO_06S,IO_107,602.1600,0.833,2469474,2026-05-04 11:41:52.776000-07:00
2026-02-23,Always-On Brand Lexus,partner_0453,448.17,3157895,10500,LI_107_VIDEO_06S,IO_107,457.1300,0.684,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-24,Always-On Brand Lexus,partner_0453,419.65,3157895,11274,LI_107_VIDEO_06S,IO_107,428.0400,0.714,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-25,Always-On Brand Lexus,partner_0453,490.95,3157895,9284,LI_107_VIDEO_06S,IO_107,500.7600,0.773,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-26,Always-On Brand Lexus,partner_0453,381.96,3157895,17353,LI_107_VIDEO_06S,IO_107,389.6000,0.832,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-27,Always-On Brand Lexus,partner_0453,513.35,3157895,15805,LI_107_VIDEO_06S,IO_107,523.6200,0.897,2147369,2026-05-04 11:41:52.776000-07:00
2026-02-28,Always-On Brand Lexus,partner_0453,718.03,3631579,18939,LI_107_VIDEO_06S,IO_107,732.3900,0.903,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-01,Always-On Brand Lexus,partner_0453,681.72,3631579,11567,LI_107_VIDEO_06S,IO_107,695.3600,0.898,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-02,Always-On Brand Lexus,partner_0453,359.55,3157895,13595,LI_107_VIDEO_06S,IO_107,366.7400,0.764,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-03,Always-On Brand Lexus,partner_0453,511.83,3157895,13374,LI_107_VIDEO_06S,IO_107,522.0600,0.717,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-04,Always-On Brand Lexus,partner_0453,479.23,3157895,16247,LI_107_VIDEO_06S,IO_107,488.8200,0.901,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-05,Always-On Brand Lexus,partner_0453,400.80,3157895,15805,LI_107_VIDEO_06S,IO_107,408.8200,0.629,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-06,Always-On Brand Lexus,partner_0453,424.74,3157895,10721,LI_107_VIDEO_06S,IO_107,433.2300,0.745,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-07,Always-On Brand Lexus,partner_0453,497.82,3631579,17159,LI_107_VIDEO_06S,IO_107,507.7800,0.734,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-08,Always-On Brand Lexus,partner_0453,614.96,3631579,15634,LI_107_VIDEO_06S,IO_107,627.2500,0.760,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-09,Always-On Brand Lexus,partner_0453,511.83,3157895,10279,LI_107_VIDEO_06S,IO_107,522.0600,0.773,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-10,Always-On Brand Lexus,partner_0453,412.01,3157895,14479,LI_107_VIDEO_06S,IO_107,420.2500,0.709,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-11,Always-On Brand Lexus,partner_0453,429.32,3157895,9947,LI_107_VIDEO_06S,IO_107,437.9100,0.733,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-12,Always-On Brand Lexus,partner_0453,579.56,3157895,17574,LI_107_VIDEO_06S,IO_107,591.1500,0.881,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-14,Always-On Brand Lexus,partner_0453,565.17,3631579,10168,LI_107_VIDEO_06S,IO_107,576.4800,0.881,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-15,Always-On Brand Lexus,partner_0453,474.39,3631579,14236,LI_107_VIDEO_06S,IO_107,483.8800,0.803,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-16,Always-On Brand Lexus,partner_0453,431.87,3157895,16358,LI_107_VIDEO_06S,IO_107,440.5100,0.819,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-17,Always-On Brand Lexus,partner_0453,356.50,3157895,10389,LI_107_VIDEO_06S,IO_107,363.6300,0.717,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-18,Always-On Brand Lexus,partner_0453,557.66,3157895,10058,LI_107_VIDEO_06S,IO_107,568.8100,0.875,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-19,Always-On Brand Lexus,partner_0453,370.25,3157895,14368,LI_107_VIDEO_06S,IO_107,377.6500,0.723,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-20,Always-On Brand Lexus,partner_0453,510.30,3157895,10500,LI_107_VIDEO_06S,IO_107,520.5000,0.742,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-21,Always-On Brand Lexus,partner_0453,492.55,3631579,16015,LI_107_VIDEO_06S,IO_107,502.4000,0.678,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-22,Always-On Brand Lexus,partner_0453,711.59,3631579,12838,LI_107_VIDEO_06S,IO_107,725.8200,0.724,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-24,Always-On Brand Lexus,partner_0453,365.66,3157895,15474,LI_107_VIDEO_06S,IO_107,372.9800,0.831,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-25,Always-On Brand Lexus,partner_0453,382.98,3157895,12047,LI_107_VIDEO_06S,IO_107,390.6400,0.729,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-26,Always-On Brand Lexus,partner_0453,400.29,3157895,13263,LI_107_VIDEO_06S,IO_107,408.3000,0.769,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-27,Always-On Brand Lexus,partner_0453,538.82,3157895,14037,LI_107_VIDEO_06S,IO_107,549.5900,0.621,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-28,Always-On Brand Lexus,partner_0453,666.49,3631579,17795,LI_107_VIDEO_06S,IO_107,679.8200,0.736,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-29,Always-On Brand Lexus,partner_0453,757.86,3631579,20210,LI_107_VIDEO_06S,IO_107,773.0200,0.689,2469474,2026-05-04 11:41:52.776000-07:00
2026-03-30,Always-On Brand Lexus,partner_0453,545.95,3157895,12932,LI_107_VIDEO_06S,IO_107,556.8700,0.890,2147369,2026-05-04 11:41:52.776000-07:00
2026-03-31,Always-On Brand Lexus,partner_0453,593.82,3157895,9063,LI_107_VIDEO_06S,IO_107,605.7000,0.848,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-01,Always-On Brand Lexus,partner_0453,427.80,3157895,10389,LI_107_VIDEO_06S,IO_107,436.3500,0.851,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-02,Always-On Brand Lexus,partner_0453,381.96,3157895,15584,LI_107_VIDEO_06S,IO_107,389.6000,0.808,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-03,Always-On Brand Lexus,partner_0453,591.78,3157895,10500,LI_107_VIDEO_06S,IO_107,603.6200,0.889,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-04,Always-On Brand Lexus,partner_0453,599.14,3631579,10423,LI_107_VIDEO_06S,IO_107,611.1300,0.882,2469474,2026-05-04 11:41:52.776000-07:00
2026-04-05,Always-On Brand Lexus,partner_0453,703.98,3631579,12329,LI_107_VIDEO_06S,IO_107,718.0600,0.756,2469474,2026-05-04 11:41:52.776000-07:00
2026-04-06,Always-On Brand Lexus,partner_0453,575.49,3157895,9284,LI_107_VIDEO_06S,IO_107,587.0000,0.660,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-07,Always-On Brand Lexus,partner_0453,604.01,3157895,10611,LI_107_VIDEO_06S,IO_107,616.0900,0.800,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-08,Always-On Brand Lexus,partner_0453,442.56,3157895,13263,LI_107_VIDEO_06S,IO_107,451.4200,0.896,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-09,Always-On Brand Lexus,partner_0453,620.81,3157895,10279,LI_107_VIDEO_06S,IO_107,633.2300,0.639,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-10,Always-On Brand Lexus,partner_0453,512.34,3157895,9726,LI_107_VIDEO_06S,IO_107,522.5800,0.834,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-11,Always-On Brand Lexus,partner_0453,502.51,3631579,15507,LI_107_VIDEO_06S,IO_107,512.5600,0.773,2469474,2026-05-04 11:41:52.776000-07:00
2026-04-12,Always-On Brand Lexus,partner_0453,504.26,3631579,18176,LI_107_VIDEO_06S,IO_107,514.3500,0.648,2469474,2026-05-04 11:41:52.776000-07:00
2026-04-13,Always-On Brand Lexus,partner_0453,527.10,3157895,11274,LI_107_VIDEO_06S,IO_107,537.6500,0.723,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-14,Always-On Brand Lexus,partner_0453,397.75,3157895,13595,LI_107_VIDEO_06S,IO_107,405.7000,0.721,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-15,Always-On Brand Lexus,partner_0453,638.13,3157895,14479,LI_107_VIDEO_06S,IO_107,650.8900,0.704,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-16,Always-On Brand Lexus,partner_0453,466.50,3157895,11495,LI_107_VIDEO_06S,IO_107,475.8300,0.642,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-17,Always-On Brand Lexus,partner_0453,408.95,3157895,16026,LI_107_VIDEO_06S,IO_107,417.1300,0.638,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-18,Always-On Brand Lexus,partner_0453,636.04,3631579,11567,LI_107_VIDEO_06S,IO_107,648.7600,0.812,2469474,2026-05-04 11:41:52.776000-07:00
2026-04-19,Always-On Brand Lexus,partner_0453,732.68,3631579,13600,LI_107_VIDEO_06S,IO_107,747.3300,0.887,2469474,2026-05-04 11:41:52.776000-07:00
2026-04-20,Always-On Brand Lexus,partner_0453,611.65,3157895,11937,LI_107_VIDEO_06S,IO_107,623.8800,0.656,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-21,Always-On Brand Lexus,partner_0453,573.96,3157895,15142,LI_107_VIDEO_06S,IO_107,585.4400,0.640,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-22,Always-On Brand Lexus,partner_0453,461.92,3157895,17242,LI_107_VIDEO_06S,IO_107,471.1600,0.784,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-23,Always-On Brand Lexus,partner_0453,398.26,3157895,11937,LI_107_VIDEO_06S,IO_107,406.2200,0.793,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-24,Always-On Brand Lexus,partner_0453,529.65,3157895,12932,LI_107_VIDEO_06S,IO_107,540.2400,0.911,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-25,Always-On Brand Lexus,partner_0453,750.83,3631579,12838,LI_107_VIDEO_06S,IO_107,765.8500,0.879,2469474,2026-05-04 11:41:52.776000-07:00
2026-04-26,Always-On Brand Lexus,partner_0453,512.46,3631579,17159,LI_107_VIDEO_06S,IO_107,522.7100,0.651,2469474,2026-05-04 11:41:52.776000-07:00
2026-04-27,Always-On Brand Lexus,partner_0453,618.78,3157895,15253,LI_107_VIDEO_06S,IO_107,631.1500,0.858,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-28,Always-On Brand Lexus,partner_0453,490.95,3157895,11826,LI_107_VIDEO_06S,IO_107,500.7600,0.899,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-29,Always-On Brand Lexus,partner_0453,480.25,3157895,17242,LI_107_VIDEO_06S,IO_107,489.8600,0.652,2147369,2026-05-04 11:41:52.776000-07:00
2026-04-30,Always-On Brand Lexus,partner_0453,572.43,3157895,16689,LI_107_VIDEO_06S,IO_107,583.8800,0.642,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-01,Always-On Brand Lexus,partner_0453,472.05,3631579,34500,LI_107_VIDEO_06S,IO_107,481.4900,0.643,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-02,Always-On Brand Lexus,partner_0453,482.59,3631579,45032,LI_107_VIDEO_06S,IO_107,492.2500,0.696,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-04,Always-On Brand Lexus,partner_0453,562.75,3157895,49005,LI_107_VIDEO_06S,IO_107,574.0100,0.854,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-05,Always-On Brand Lexus,partner_0453,425.25,3157895,29957,LI_107_VIDEO_06S,IO_107,433.7500,0.710,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-06,Always-On Brand Lexus,partner_0453,525.07,3157895,24859,LI_107_VIDEO_06S,IO_107,535.5700,0.700,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-07,Always-On Brand Lexus,partner_0453,626.41,3157895,46899,LI_107_VIDEO_06S,IO_107,638.9400,0.669,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-08,Always-On Brand Lexus,partner_0453,580.99,3631579,32568,LI_107_VIDEO_06S,IO_107,592.6100,0.873,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-09,Always-On Brand Lexus,partner_0453,639.55,3631579,35011,LI_107_VIDEO_06S,IO_107,652.3400,0.695,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-10,Always-On Brand Lexus,partner_0453,554.10,3157895,33115,LI_107_VIDEO_06S,IO_107,565.1800,0.703,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-11,Always-On Brand Lexus,partner_0453,420.67,3157895,45613,LI_107_VIDEO_06S,IO_107,429.0800,0.631,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-12,Always-On Brand Lexus,partner_0453,364.14,3157895,30816,LI_107_VIDEO_06S,IO_107,371.4200,0.831,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-13,Always-On Brand Lexus,partner_0453,493.49,3157895,35970,LI_107_VIDEO_06S,IO_107,503.3600,0.905,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-14,Always-On Brand Lexus,partner_0453,637.62,3157895,42442,LI_107_VIDEO_06S,IO_107,650.3700,0.873,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-15,Always-On Brand Lexus,partner_0453,760.79,3631579,40311,LI_107_VIDEO_06S,IO_107,776.0000,0.776,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-17,Always-On Brand Lexus,partner_0453,625.40,3157895,34146,LI_107_VIDEO_06S,IO_107,637.9000,0.675,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-18,Always-On Brand Lexus,partner_0453,371.77,3157895,40926,LI_107_VIDEO_06S,IO_107,379.2100,0.917,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-19,Always-On Brand Lexus,partner_0453,425.76,3157895,38385,LI_107_VIDEO_06S,IO_107,434.2700,0.694,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-20,Always-On Brand Lexus,partner_0453,585.67,3157895,36955,LI_107_VIDEO_06S,IO_107,597.3900,0.828,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-21,Always-On Brand Lexus,partner_0453,432.89,3157895,21221,LI_107_VIDEO_06S,IO_107,441.5500,0.684,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-22,Always-On Brand Lexus,partner_0453,644.82,3631579,38675,LI_107_VIDEO_06S,IO_107,657.7200,0.872,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-23,Always-On Brand Lexus,partner_0453,608.51,3631579,28428,LI_107_VIDEO_06S,IO_107,620.6800,0.627,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-24,Always-On Brand Lexus,partner_0453,528.12,3157895,30664,LI_107_VIDEO_06S,IO_107,538.6900,0.733,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-25,Always-On Brand Lexus,partner_0453,446.64,3157895,39805,LI_107_VIDEO_06S,IO_107,455.5700,0.658,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-26,Always-On Brand Lexus,partner_0453,498.59,3157895,27789,LI_107_VIDEO_06S,IO_107,508.5600,0.869,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-27,Always-On Brand Lexus,partner_0453,461.41,3157895,20759,LI_107_VIDEO_06S,IO_107,470.6400,0.734,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-28,Always-On Brand Lexus,partner_0453,646.28,3157895,27729,LI_107_VIDEO_06S,IO_107,659.2000,0.891,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-29,Always-On Brand Lexus,partner_0453,650.68,3631579,34099,LI_107_VIDEO_06S,IO_107,663.7000,0.718,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-02,Always-On Brand Lexus,partner_0453,584.14,3157895,25885,LI_107_VIDEO_06S,IO_107,595.8300,0.788,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-03,Always-On Brand Lexus,partner_0453,357.51,3157895,36887,LI_107_VIDEO_06S,IO_107,364.6600,0.806,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-04,Always-On Brand Lexus,partner_0453,602.48,3157895,34631,LI_107_VIDEO_06S,IO_107,614.5300,0.738,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-05,Always-On Brand Lexus,partner_0453,656.46,3157895,22989,LI_107_VIDEO_06S,IO_107,669.5900,0.772,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-06,Always-On Brand Lexus,partner_0453,670.59,3631579,20918,LI_107_VIDEO_06S,IO_107,684.0100,0.745,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-08,Always-On Brand Lexus,partner_0453,657.48,3157895,28012,LI_107_VIDEO_06S,IO_107,670.6300,0.812,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-09,Always-On Brand Lexus,partner_0453,382.47,3157895,25715,LI_107_VIDEO_06S,IO_107,390.1200,0.884,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-10,Always-On Brand Lexus,partner_0453,610.12,3157895,23682,LI_107_VIDEO_06S,IO_107,622.3200,0.786,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-11,Always-On Brand Lexus,partner_0453,421.17,3157895,18253,LI_107_VIDEO_06S,IO_107,429.6000,0.800,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-12,Always-On Brand Lexus,partner_0453,458.35,3157895,32256,LI_107_VIDEO_06S,IO_107,467.5200,0.771,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-13,Always-On Brand Lexus,partner_0453,637.21,3631579,38582,LI_107_VIDEO_06S,IO_107,649.9600,0.650,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-14,Always-On Brand Lexus,partner_0453,655.95,3631579,33829,LI_107_VIDEO_06S,IO_107,669.0700,0.638,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-15,Always-On Brand Lexus,partner_0453,390.11,3157895,19645,LI_107_VIDEO_06S,IO_107,397.9100,0.893,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-16,Always-On Brand Lexus,partner_0453,425.25,3157895,22434,LI_107_VIDEO_06S,IO_107,433.7500,0.711,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-17,Always-On Brand Lexus,partner_0453,492.47,3157895,27342,LI_107_VIDEO_06S,IO_107,502.3200,0.653,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-18,Always-On Brand Lexus,partner_0453,633.04,3157895,30543,LI_107_VIDEO_06S,IO_107,645.7000,0.862,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-19,Always-On Brand Lexus,partner_0453,425.25,3157895,21787,LI_107_VIDEO_06S,IO_107,433.7500,0.805,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-20,Always-On Brand Lexus,partner_0453,722.13,3631579,32678,LI_107_VIDEO_06S,IO_107,736.5800,0.841,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-21,Always-On Brand Lexus,partner_0453,653.61,3631579,21354,LI_107_VIDEO_06S,IO_107,666.6800,0.809,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-22,Always-On Brand Lexus,partner_0453,612.15,3157895,17947,LI_107_VIDEO_06S,IO_107,624.4000,0.763,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-23,Always-On Brand Lexus,partner_0453,511.83,3157895,24344,LI_107_VIDEO_06S,IO_107,522.0600,0.841,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-24,Always-On Brand Lexus,partner_0453,428.81,3157895,28194,LI_107_VIDEO_06S,IO_107,437.3900,0.628,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-25,Always-On Brand Lexus,partner_0453,393.67,3157895,25470,LI_107_VIDEO_06S,IO_107,401.5500,0.762,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-26,Always-On Brand Lexus,partner_0453,490.95,3157895,19983,LI_107_VIDEO_06S,IO_107,500.7600,0.760,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-27,Always-On Brand Lexus,partner_0453,719.21,3631579,30470,LI_107_VIDEO_06S,IO_107,733.5900,0.649,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-28,Always-On Brand Lexus,partner_0453,438.08,3631579,20546,LI_107_VIDEO_06S,IO_107,446.8400,0.821,2469474,2026-05-04 11:41:52.776000-07:00
2025-12-29,Always-On Brand Lexus,partner_0453,395.20,3157895,14049,LI_107_VIDEO_06S,IO_107,403.1100,0.728,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-30,Always-On Brand Lexus,partner_0453,493.49,3157895,25511,LI_107_VIDEO_06S,IO_107,503.3600,0.918,2147369,2026-05-04 11:41:52.776000-07:00
2025-12-31,Always-On Brand Lexus,partner_0453,523.54,3157895,13137,LI_107_VIDEO_06S,IO_107,534.0100,0.727,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-01,Always-On Brand Lexus,partner_0453,599.93,3157895,18109,LI_107_VIDEO_06S,IO_107,611.9300,0.716,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-02,Always-On Brand Lexus,partner_0453,570.39,3157895,14643,LI_107_VIDEO_06S,IO_107,581.8000,0.918,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-03,Always-On Brand Lexus,partner_0453,472.05,3631579,15131,LI_107_VIDEO_06S,IO_107,481.4900,0.883,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-04,Always-On Brand Lexus,partner_0453,419.34,3631579,25697,LI_107_VIDEO_06S,IO_107,427.7300,0.677,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-05,Always-On Brand Lexus,partner_0453,612.15,3157895,14248,LI_107_VIDEO_06S,IO_107,624.4000,0.652,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-06,Always-On Brand Lexus,partner_0453,441.04,3157895,16396,LI_107_VIDEO_06S,IO_107,449.8600,0.645,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-07,Always-On Brand Lexus,partner_0453,497.57,3157895,16264,LI_107_VIDEO_06S,IO_107,507.5200,0.881,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-08,Always-On Brand Lexus,partner_0453,579.05,3157895,20160,LI_107_VIDEO_06S,IO_107,590.6300,0.904,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-09,Always-On Brand Lexus,partner_0453,580.58,3157895,15845,LI_107_VIDEO_06S,IO_107,592.1900,0.912,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-10,Always-On Brand Lexus,partner_0453,446.87,3631579,19015,LI_107_VIDEO_06S,IO_107,455.8100,0.675,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-11,Always-On Brand Lexus,partner_0453,717.45,3631579,13806,LI_107_VIDEO_06S,IO_107,731.8000,0.637,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-12,Always-On Brand Lexus,partner_0453,366.17,3157895,21289,LI_107_VIDEO_06S,IO_107,373.5000,0.747,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-13,Always-On Brand Lexus,partner_0453,558.17,3157895,14845,LI_107_VIDEO_06S,IO_107,569.3300,0.660,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-14,Always-On Brand Lexus,partner_0453,497.57,3157895,16363,LI_107_VIDEO_06S,IO_107,507.5200,0.847,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-15,Always-On Brand Lexus,partner_0453,517.94,3157895,14021,LI_107_VIDEO_06S,IO_107,528.3000,0.810,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-16,Always-On Brand Lexus,partner_0453,529.65,3157895,15845,LI_107_VIDEO_06S,IO_107,540.2400,0.678,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-17,Always-On Brand Lexus,partner_0453,737.36,3631579,17571,LI_107_VIDEO_06S,IO_107,752.1100,0.908,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-18,Always-On Brand Lexus,partner_0453,571.03,3631579,19390,LI_107_VIDEO_06S,IO_107,582.4500,0.645,2469474,2026-05-04 11:41:52.776000-07:00
2026-01-19,Always-On Brand Lexus,partner_0453,617.25,3157895,13364,LI_107_VIDEO_06S,IO_107,629.5900,0.839,2147369,2026-05-04 11:41:52.776000-07:00
2026-01-20,Always-On Brand Lexus,partner_0453,387.56,3157895,9549,LI_107_VIDEO_06S,IO_107,395.3100,0.705,2147369,2026-05-04 11:41:52.776000-07:00
